age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Nat,Years to Olympics,Olympic Ranking
25,10.435,10.205,10.13,0.005766667,2.75,1.0,18484.75,0.5,1144.561396,2,9
20,10.44,10.24,10.24,0.0,2.0,2.0,22081.0,1.0,1144.561396,3,9
23,10.33,10.22333333,10.11,0.010033333,1.0,1.0,22161.0,0.666666667,1144.561396,4,9
24,10.285,10.196,10.04,0.005404444,3.2,1.0,17313.4,0.8,1144.561396,3,9
25,10.41,10.22,10.22,0.0,5.0,5.0,18909.0,1.0,1144.561396,2,9
19,10.26,10.28,10.28,0.0,2.0,2.0,29380.0,1.0,1151.202683,2,9
20,10.17666667,10.10416667,9.97,0.013699242,2.5,1.0,10413.83333,0.833333333,1151.202683,1,9
21,10.07882353,10.03941176,9.93,0.005905882,3.117647059,1.0,4464.235294,0.941176471,1151.202683,4,9
22,10.09375,10.080625,9.95,0.00844625,2.5,1.0,7117.6875,0.9375,1151.202683,3,9
23,10.07375,10.09,9.92,0.0162,2.25,1.0,9589.375,0.875,1151.202683,2,9
24,10.12333333,10.08666667,10.0,0.011506667,3.333333333,1.0,8231.166667,1.0,1151.202683,1,9
25,10.195,10.145,10.06,0.01445,2.5,1.0,12306.0,1.0,1151.202683,5,9
26,10.1975,10.17,10.12,0.004733333,1.75,1.0,13792.25,1.0,1151.202683,4,9
27,10.24333333,10.22666667,10.15,0.004433333,2.666666667,1.0,21141.33333,1.0,1151.202683,3,9
20,10.46,10.26,10.26,0.0,1.0,1.0,25590.0,1.0,1138.436975,4,9
22,10.47,10.27,10.27,0.0,3.0,3.0,27452.0,1.0,1138.436975,2,9
23,10.19727273,10.11181818,9.95,0.010036364,2.727272727,1.0,9568.272727,0.909090909,1138.436975,1,9
24,10.29454545,10.16636364,10.02,0.008865455,2.272727273,1.0,14861.18182,0.727272727,1138.436975,4,9
25,10.27333333,10.18833333,10.06,0.005336667,1.0,1.0,16181.83333,0.833333333,1138.436975,3,9
26,10.27375,10.143125,9.85,0.011542917,3.0625,1.0,12582.5625,0.75,1138.436975,2,9
27,10.27222222,10.18222222,10.12,0.004869444,1.777777778,1.0,15538.55556,0.888888889,1138.436975,1,9
28,10.41444444,10.19333333,10.04,0.0055,2.666666667,1.0,17019.22222,0.555555556,1138.436975,5,9
29,10.30833333,10.21833333,10.1,0.003856667,3.166666667,1.0,19899.5,1.0,1138.436975,4,9
30,10.28,10.17375,10.02,0.0071125,3.0,1.0,14964.5,0.875,1138.436975,3,9
32,10.395,10.2,10.11,0.0162,1.5,1.0,19280.5,0.5,1138.436975,1,9
22,10.24857143,10.15714286,9.93,0.01452381,1.0,1.0,14796.28571,1.0,1151.202683,3,9
23,10.22125,10.185,10.11,0.0022,2.25,1.0,14852.25,1.0,1151.202683,2,9
24,10.196,10.142,10.03,0.00572,3.8,1.0,11040.2,1.0,1151.202683,1,9
18,10.425,10.23,10.18,0.005,1.5,1.0,21452.5,0.5,1144.561396,4,9
19,10.326,10.256,10.21,0.00118,1.4,1.0,25255.2,1.0,1144.561396,3,9
20,10.222,10.087,9.98,0.009245556,2.6,1.0,7791.0,0.7,1144.561396,2,9
21,10.32625,10.1825,10.04,0.011707143,2.875,1.0,17572.75,0.625,1144.561396,1,9
22,10.2,10.1,9.99,0.009133333,1.25,1.0,8184.75,0.75,1144.561396,5,9
23,10.21571429,10.10785714,9.99,0.007987363,2.0,1.0,9101.857143,0.928571429,1144.561396,4,9
24,10.24555556,10.16888889,10.03,0.004911111,3.777777778,1.0,13755.0,0.888888889,1144.561396,3,9
25,10.33,10.19333333,10.14,0.007033333,2.0,1.0,17132.33333,1.0,1144.561396,2,9
26,10.446,10.214,10.14,0.00493,3.6,3.0,19639.4,0.4,1144.561396,1,9
21,10.66,10.27,10.27,0.0,3.0,3.0,27452.0,0.0,1144.561396,1,9
23,10.40333333,10.23,10.17,0.0031,1.666666667,1.0,21302.33333,0.333333333,1144.561396,3,9
24,10.27,10.18,10.18,0.0,2.0,2.0,13525.0,1.0,1144.561396,2,9
25,10.39,10.1725,10.09,0.005592857,2.285714286,1.0,14609.875,0.5,1144.561396,1,9
22,10.43,10.24333333,10.22,0.000633333,2.333333333,2.0,22814.0,0.666666667,1138.229236,3,9
23,10.44666667,10.235,10.2,0.00067,1.8,1.0,21479.5,0.666666667,1138.229236,2,9
24,10.42375,10.2425,10.13,0.003021429,2.0,1.0,23596.75,0.625,1138.229236,1,9
25,10.42142857,10.18714286,10.12,0.003390476,2.142857143,1.0,15539.0,0.285714286,1138.229236,4,9
21,10.62,10.22,10.22,0.0,1.0,1.0,18909.0,0.0,1144.561396,3,9
22,10.245,10.12,10.02,0.0078,1.5,1.0,9551.0,0.75,1144.561396,2,9
23,10.0275,9.9875,9.89,0.006291667,2.5,1.0,2233.25,1.0,1144.561396,1,9
23,10.44,10.25,10.25,0.0,1.0,1.0,23770.0,1.0,1144.561396,2,9
28,10.32125,10.18875,10.11,0.0030125,3.857142857,1.0,15641.875,0.625,1144.561396,1,9
29,10.24785714,10.16571429,10.04,0.004441758,3.818181818,1.0,13403.85714,0.928571429,1144.561396,4,9
30,10.38666667,10.26333333,10.24,0.001033333,4.0,3.0,26575.66667,0.666666667,1144.561396,3,9
31,10.535,10.02,9.9,0.0288,1.5,1.0,4955.0,0.0,1144.561396,2,9
32,10.22352941,10.15705882,10.04,0.006172059,2.461538462,1.0,13113.29412,0.882352941,1144.561396,1,9
33,10.3025,10.225,10.13,0.004833333,2.0,1.0,21157.5,1.0,1144.561396,4,9
34,10.285,10.19625,10.08,0.007341071,1.75,1.0,18028.75,1.0,1144.561396,3,9
35,10.26625,10.1775,9.97,0.010821429,1.375,1.0,16424.625,0.75,1144.561396,2,9
23,10.48,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1151.202683,3,9
24,10.328,10.226,10.15,0.00363,2.6,1.0,21064.6,0.8,1151.202683,2,9
25,10.31142857,10.26571429,10.2,0.001261905,1.428571429,1.0,27148.85714,1.0,1151.202683,1,9
26,10.26,10.25,10.16,0.0061,1.333333333,1.0,25602.0,1.0,1151.202683,4,9
27,10.3,10.29,10.28,0.0002,2.0,1.0,31628.0,1.0,1151.202683,3,9
30,10.35333333,10.23666667,10.2,0.002233333,4.0,1.0,22160.0,0.666666667,1151.202683,5,9
31,10.2475,10.1725,10.11,0.003891667,1.75,1.0,13776.25,0.75,1151.202683,4,9
32,10.3,10.21,10.21,0.0,5.0,5.0,17420.0,1.0,1151.202683,3,9
33,10.23,10.23,10.23,0.0,1.0,1.0,20480.0,1.0,1151.202683,2,9
20,10.35166667,10.18833333,10.07,0.009896667,3.166666667,1.0,17732.16667,0.833333333,1144.561396,1,9
21,10.3575,10.15375,9.96,0.008798214,2.625,2.0,13000.625,0.5,1144.561396,5,9
22,10.28777778,10.17666667,10.12,0.00235,2.888888889,1.0,13965.77778,0.888888889,1144.561396,4,9
23,10.315,10.2325,10.13,0.006291667,2.25,1.0,22856.75,1.0,1144.561396,3,9
19,10.362,10.17,10.05,0.00755,1.6,1.0,14586.4,0.8,1147.236581,2,9
20,10.36,10.24,10.18,0.0036,4.333333333,1.0,23160.66667,1.0,1147.236581,1,9
21,10.28571429,10.22857143,10.1,0.004414286,3.571428571,1.0,21757.14286,1.0,1147.236581,4,9
22,10.284,10.139,9.93,0.013454444,1.6,1.0,12910.9,0.7,1147.236581,3,9
23,10.180625,10.136875,9.93,0.009622917,2.8125,1.0,11818.5,0.875,1147.236581,2,9
24,10.11466667,10.06466667,9.85,0.017769524,2.2,1.0,7871.466667,0.866666667,1147.236581,1,9
25,10.22933333,10.12066667,9.86,0.010692381,2.4,1.0,10489.33333,0.8,1147.236581,4,9
26,10.21533333,10.19,10.0,0.008942857,2.4,1.0,17774.53333,1.0,1147.236581,3,9
27,10.156,10.04066667,9.86,0.007406667,2.2,1.0,4491.533333,0.8,1147.236581,2,9
28,10.31,10.22454545,10.07,0.006267273,2.545454545,1.0,21847.0,0.909090909,1147.236581,1,9
29,10.32083333,10.1975,10.08,0.005256818,3.166666667,1.0,17571.25,0.833333333,1147.236581,5,9
30,10.286,10.24,10.16,0.0038,2.2,1.0,23449.2,1.0,1147.236581,4,9
31,10.4775,10.26,10.2,0.001666667,1.75,1.0,26100.75,0.5,1147.236581,3,9
32,10.42,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1147.236581,2,9
21,10.29,10.29,10.29,0.0,3.0,3.0,31544.0,1.0,1144.561396,3,9
23,10.49,10.29,10.29,0.0,2.0,2.0,31544.0,1.0,1144.561396,1,9
24,10.615,10.175,10.11,0.00845,2.5,1.0,14549.0,0.0,1144.561396,4,9
29,10.288,10.204,10.16,0.00223,1.75,1.0,17346.2,0.8,1144.561396,3,9
31,10.65,10.24,10.21,0.0018,5.5,5.0,22436.0,0.0,1144.561396,1,9
32,10.405,10.26,10.23,0.0006,1.5,1.0,25752.5,0.5,1144.561396,4,9
35,10.57,10.13,10.13,0.0,1.0,1.0,8587.0,0.0,1144.561396,1,9
20,10.365,10.26,10.24,0.0008,1.0,1.0,25730.5,1.0,1124.962329,4,9
21,10.402,10.27,10.22,0.00085,2.4,1.0,27765.8,0.6,1124.962329,3,9
24,10.42,10.11,10.11,0.0,2.0,2.0,7017.0,0.0,1144.561396,1,9
28,10.38,10.21,10.14,0.0098,1.0,1.0,19425.5,0.5,1144.561396,1,9
30,10.285,10.20333333,10.12,0.004706667,3.25,2.0,18057.5,0.833333333,1144.561396,3,9
31,10.4,10.3,10.3,0.0,2.0,2.0,33876.0,1.0,1144.561396,2,9
20,10.28,10.27,10.27,0.0,3.0,3.0,27452.0,1.0,1148.778061,1,9
22,10.31333333,10.21333333,10.16,0.005733333,1.5,1.0,19595.66667,0.666666667,1148.778061,3,7
23,10.31333333,10.25333333,10.21,0.001466667,1.75,1.0,24946.83333,1.0,1148.778061,2,7
24,10.28545455,10.16272727,10.02,0.004981818,2.222222222,1.0,13141.27273,0.727272727,1148.778061,1,8
25,10.16421053,10.13368421,9.99,0.008246784,1.789473684,1.0,11342.68421,0.842105263,1148.778061,4,6
26,10.15619048,10.10190476,9.98,0.00863619,1.714285714,1.0,8781.52381,0.904761905,1148.778061,3,6
27,10.1675,10.08875,9.92,0.007371667,1.875,1.0,7262.8125,0.8125,1148.778061,2,6
28,10.14714286,10.12785714,10.0,0.008233516,3.230769231,1.0,10780.42857,0.857142857,1148.778061,1,6
29,10.171,10.112,10.0,0.009551111,4.2,1.0,9759.9,0.9,1148.778061,4,9
31,10.28857143,10.23857143,10.14,0.004247619,3.285714286,1.0,23417.28571,1.0,1148.778061,2,9
32,10.17304348,10.17130435,10.05,0.004748221,3.608695652,1.0,14217.34783,0.956521739,1148.778061,1,9
33,10.31153846,10.21923077,10.08,0.004941026,3.769230769,1.0,20601.46154,0.769230769,1148.778061,4,9
34,10.24666667,10.25666667,10.2,0.002633333,3.333333333,2.0,25785.0,1.0,1148.778061,3,9
35,10.11111111,10.10833333,10.0,0.007438235,2.111111111,1.0,9095.777778,1.0,1148.778061,2,9
36,10.155,10.111875,9.96,0.00721625,2.625,1.0,9146.0625,0.875,1148.778061,1,9
37,10.15809524,10.10904762,9.97,0.006469048,2.75,1.0,8747.571429,0.857142857,1148.778061,4,9
38,10.14692308,10.13076923,9.96,0.005041026,3.769230769,1.0,9985.923077,1.0,1148.778061,3,9
39,10.169375,10.09,9.94,0.008146667,3.5,1.0,7760.5625,0.875,1148.778061,2,9
40,10.2,10.129375,9.93,0.008379583,3.5,1.0,10878.6875,0.875,1148.778061,1,9
41,10.28,10.26,10.2,0.0016,4.0,2.0,26148.8,1.0,1148.778061,5,9
42,10.43,10.2,10.2,0.0,4.0,4.0,16027.0,0.0,1148.778061,4,9
20,10.55,10.19,10.19,0.0,1.0,1.0,14702.0,0.0,1151.202683,4,9
21,10.28125,10.2275,10.13,0.004021429,2.25,1.0,21511.0,1.0,1151.202683,3,9
22,10.22333333,10.24833333,10.14,0.003936667,2.833333333,2.0,24935.5,1.0,1151.202683,2,9
23,10.36222222,10.22555556,10.16,0.002102778,4.0,2.0,20559.11111,0.777777778,1151.202683,1,9
24,10.276,10.188,10.15,0.00092,3.8,2.0,14807.4,1.0,1151.202683,4,9
25,10.27125,10.2425,10.12,0.003364286,3.25,1.0,23697.875,1.0,1151.202683,3,9
26,10.39,10.29,10.29,0.0,4.0,4.0,31544.0,1.0,1151.202683,2,9
28,10.21,10.21,10.21,0.0,3.0,3.0,17420.0,1.0,1151.202683,5,9
21,10.37,10.255,10.25,5e-05,1.0,1.0,24680.0,1.0,1147.236581,1,9
21,10.30142857,10.2,10.13,0.002066667,1.142857143,1.0,16781.14286,0.714285714,1144.561396,1,9
22,10.27,10.16777778,10.09,0.002169444,1.555555556,1.0,12859.0,0.888888889,1144.561396,4,9
23,10.2,10.17,10.17,0.0,2.0,2.0,12446.0,1.0,1144.561396,3,9
23,10.47,10.26,10.22,0.0032,2.0,1.0,26392.5,0.5,1144.561396,3,9
25,10.3025,10.1775,10.17,9.17e-05,1.5,1.0,13279.75,1.0,1144.561396,1,9
26,10.33,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1144.561396,5,9
30,10.43333333,10.21666667,10.17,0.002033333,1.333333333,1.0,18981.66667,0.666666667,1144.561396,1,9
25,10.35,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1127.759152,2,9
27,10.75,10.22,10.22,0.0,4.0,4.0,18909.0,0.0,1127.759152,4,9
28,10.26,10.08333333,10.0,0.007146667,1.0,1.0,7011.666667,0.833333333,1127.759152,3,9
29,10.198,10.188,10.06,0.00627,2.8,1.0,16323.2,1.0,1127.759152,2,9
30,10.3825,10.27,10.25,0.000466667,4.25,3.0,27672.0,0.75,1127.759152,1,9
20,10.51333333,10.19333333,10.12,0.004033333,3.333333333,2.0,16234.66667,0.333333333,1144.561396,3,9
21,10.36142857,10.13285714,10.03,0.00722381,3.285714286,1.0,10790.42857,0.428571429,1144.561396,2,9
22,10.42666667,10.24,10.13,0.0091,5.0,5.0,24669.0,0.666666667,1120.910256,1,9
23,10.38,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1120.910256,4,9
26,10.306,10.21,10.14,0.00265,1.25,1.0,18307.6,0.8,1120.910256,1,9
28,10.325,10.245,10.2,0.00405,1.0,1.0,23785.5,1.0,1120.910256,3,9
29,10.255,10.185,10.11,0.0031,1.0,1.0,15010.75,0.75,1120.910256,2,9
19,10.545,10.2,10.17,0.0018,1.0,1.0,16463.0,0.5,1125.034091,3,9
22,10.43,10.2,10.2,0.0,1.0,1.0,16027.0,0.0,1125.034091,4,9
23,10.325,10.27,10.24,0.0018,2.0,2.0,27978.5,1.0,1125.034091,3,9
24,10.34666667,10.24333333,10.16,0.005433333,1.333333333,1.0,24238.0,1.0,1125.034091,2,9
26,10.35375,10.175,10.03,0.009514286,1.25,1.0,15942.5,0.625,1125.034091,5,9
27,10.25571429,10.22285714,10.17,0.00122381,2.0,1.0,19765.57143,0.857142857,1125.034091,4,9
28,10.269,10.232,10.12,0.002684444,1.1,1.0,21764.6,1.0,1125.034091,3,9
29,10.3,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1125.034091,2,9
30,10.304,10.192,10.08,0.00557,1.0,1.0,16694.8,0.8,1125.034091,1,9
28,10.44,10.275,10.27,5e-05,4.0,2.0,28416.0,1.0,1147.236581,1,9
29,10.36333333,10.21,10.16,0.0061,2.333333333,1.0,19236.0,1.0,1147.236581,5,9
30,10.305,10.235,10.21,0.00125,1.5,1.0,21505.0,1.0,1147.236581,4,9
31,10.3825,10.255,10.25,3.33e-05,1.75,1.0,24680.0,1.0,1147.236581,3,9
20,10.65,10.3,10.3,0.0,1.0,1.0,33876.0,0.0,1144.561396,3,9
21,10.505,10.165,10.11,0.0035,3.25,1.0,12817.0,0.25,1144.561396,2,9
23,10.25545455,10.15545455,9.98,0.011307273,1.818181818,1.0,14176.0,0.636363636,1144.561396,5,9
24,10.29,10.28,10.28,0.0,4.0,4.0,29380.0,1.0,1144.561396,4,9
25,10.29666667,10.24,10.17,0.0039,4.666666667,2.0,23193.33333,1.0,1144.561396,3,9
26,10.325,10.1425,10.04,0.010158333,1.75,1.0,12168.5,0.75,1144.561396,2,9
27,10.21,10.13875,9.97,0.008105,3.375,1.0,11723.1875,1.0,1144.561396,1,9
18,10.31375,10.24375,10.18,0.0015125,2.0,1.0,23283.0,1.0,1135.965517,4,9
19,10.25666667,10.175,10.03,0.00851,1.666666667,1.0,15468.5,1.0,1135.965517,3,9
21,10.26,10.26,10.26,0.0,5.0,5.0,25590.0,1.0,1135.965517,1,9
22,10.355,10.25,10.23,0.0008,1.0,1.0,23966.0,1.0,1129.9002,1,9
24,10.26444444,10.17333333,10.04,0.007175,2.444444444,1.0,15064.0,0.888888889,1129.9002,4,1
25,10.2125,10.13833333,10.03,0.004942424,1.916666667,1.0,10783.0,1.0,1129.9002,3,1
26,10.31714286,10.18428571,10.1,0.003918681,1.785714286,1.0,15448.78571,0.857142857,1129.9002,2,1
27,9.97125,9.955,9.8,0.008828571,1.625,1.0,1725.25,1.0,1129.9002,1,1
20,10.32428571,10.20142857,10.07,0.008247619,2.428571429,1.0,18920.85714,0.857142857,1144.561396,1,9
22,10.406,10.18,10.07,0.003911111,1.8,1.0,14850.6,0.5,1144.561396,1,9
23,10.608,10.228,10.15,0.00277,1.0,1.0,21066.8,0.0,1144.561396,4,9
22,10.45,10.245,10.22,0.00125,4.5,3.0,23180.5,0.5,1144.561396,1,9
22,10.23833333,10.19833333,10.06,0.006336667,1.0,1.0,17826.83333,1.0,1131.117647,2,9
23,10.27,10.21,10.14,0.002866667,2.0,1.0,18313.0,1.0,1131.117647,1,9
24,10.345,10.235,10.22,0.00045,2.5,1.0,21339.5,1.0,1131.117647,4,9
25,10.35,10.23,10.23,0.0,2.0,2.0,20480.0,1.0,1131.117647,3,9
26,10.39666667,10.12333333,10.0,0.018633333,2.0,1.0,11920.0,0.666666667,1131.117647,2,9
27,10.32285714,10.2,9.99,0.011966667,2.142857143,1.0,19670.71429,0.857142857,1131.117647,1,9
21,10.28666667,10.19,10.17,0.0012,1.666666667,1.0,15124.0,1.0,1144.561396,4,9
22,10.195,10.185,10.14,0.00405,2.0,1.0,14975.5,1.0,1144.561396,3,9
23,10.265,10.195,10.14,0.003366667,2.75,1.0,16426.0,1.0,1144.561396,2,9
24,10.29454545,10.17909091,10.08,0.005389091,2.727272727,1.0,15311.63636,0.818181818,1144.561396,1,9
25,10.39,10.245,10.21,0.00245,1.5,1.0,23400.0,1.0,1144.561396,4,9
26,10.38,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1144.561396,3,9
19,10.385,10.17,10.07,0.02,3.0,2.0,16029.0,0.5,1144.561396,4,9
20,10.265,10.0975,10.02,0.002825,2.0,1.0,6690.75,0.75,1144.561396,3,9
21,10.24285714,10.14928571,10.05,0.005376374,1.785714286,1.0,11979.92857,0.714285714,1144.561396,2,9
22,10.33,10.158,10.05,0.00617,3.0,2.0,12828.6,0.8,1144.561396,1,9
23,10.375,10.245,10.21,0.00245,3.5,1.0,23400.0,1.0,1144.561396,4,9
30,10.53,10.28,10.28,0.0,3.0,3.0,29380.0,0.0,1144.561396,1,9
25,10.29058824,10.20705882,10.1,0.005034559,2.0,1.0,18939.47059,0.823529412,1138.229236,3,9
26,10.20833333,10.12541667,9.98,0.006104167,2.052631579,1.0,9978.208333,0.875,1138.229236,2,9
27,10.28571429,10.24285714,10.15,0.002457143,3.666666667,2.0,23464.14286,1.0,1138.229236,1,9
30,10.28142857,10.2,10.03,0.006666667,2.571428571,1.0,18075.57143,0.857142857,1138.229236,2,9
31,10.2,10.20333333,10.18,0.000433333,4.0,3.0,16618.0,1.0,1138.229236,1,9
19,10.43,10.095,9.83,0.036966667,1.0,1.0,12221.5,0.25,1144.561396,2,9
20,10.47,10.22,10.18,0.0032,3.0,3.0,19557.5,0.5,1144.561396,1,9
21,10.176,10.156,10.05,0.00638,1.0,1.0,12708.6,1.0,1144.561396,4,9
22,10.28333333,10.20666667,10.13,0.003746667,2.5,1.0,18226.0,0.833333333,1144.561396,3,9
24,10.23470588,10.14058824,10.01,0.006493382,3.411764706,1.0,11513.0,0.764705882,1144.561396,1,9
25,10.12727273,10.11409091,9.94,0.007606277,2.727272727,1.0,9345.272727,0.909090909,1144.561396,4,9
26,10.113125,10.09625,9.91,0.008571667,2.375,1.0,8160.5,1.0,1144.561396,3,9
27,10.19,10.16285714,10.09,0.00392381,4.857142857,1.0,12899.42857,0.857142857,1144.561396,2,9
22,10.61,10.23,10.23,0.0,3.0,3.0,20480.0,0.0,1151.202683,2,9
23,10.515,10.22,10.12,0.00724,1.666666667,1.0,21468.0,0.166666667,1151.202683,1,9
24,10.435,10.27,10.24,0.000666667,4.5,1.0,27731.75,0.75,1151.202683,4,9
25,10.395,10.29,10.28,0.0002,1.5,1.0,31628.0,1.0,1151.202683,3,9
26,10.28,10.15,10.15,0.0,3.0,3.0,10382.0,1.0,1151.202683,2,9
27,10.37,10.3,10.3,0.0,3.0,3.0,33876.0,1.0,1151.202683,1,9
28,10.20111111,10.18333333,9.99,0.006141176,2.055555556,1.0,15977.05556,0.888888889,1151.202683,4,9
29,10.25086957,10.17217391,9.98,0.00635415,2.913043478,1.0,14644.08696,0.869565217,1151.202683,3,9
30,10.17263158,10.12526316,9.9,0.010226316,1.947368421,1.0,10984.84211,0.894736842,1151.202683,2,9
31,10.18076923,10.12230769,9.99,0.005652564,3.538461538,1.0,9540.230769,1.0,1151.202683,1,9
32,10.39,10.145,10.13,0.00045,2.0,2.0,9986.5,0.0,1151.202683,4,9
21,10.4575,10.115,10.09,0.001366667,3.0,2.0,7719.0,0.0,1144.561396,1,9
22,10.20666667,10.12,9.94,0.007428571,2.4,1.0,9623.666667,0.866666667,1144.561396,4,5
23,10.169,10.07,9.94,0.010031579,1.157894737,1.0,6892.85,0.8,1144.561396,3,5
24,10.135,10.06375,9.88,0.011438333,1.25,1.0,6583.9375,0.9375,1144.561396,2,5
25,10.13923077,10.11153846,9.96,0.009380769,2.230769231,1.0,9545.538462,0.769230769,1144.561396,1,5
26,10.208,10.108,9.85,0.018862222,1.5,1.0,10995.1,0.8,1144.561396,4,9
27,10.133,10.084,9.85,0.022337778,1.1,1.0,9969.7,0.7,1144.561396,3,9
28,10.31666667,10.14333333,10.09,0.008533333,2.666666667,2.0,11738.0,0.333333333,1144.561396,2,9
29,10.16111111,10.11333333,10.01,0.006,3.888888889,1.0,8900.777778,1.0,1144.561396,1,9
30,10.20866667,10.15666667,10.04,0.006352381,3.538461538,1.0,13057.06667,0.866666667,1144.561396,4,9
22,10.402,10.268,10.19,0.00237,2.8,1.0,28020.0,1.0,1144.561396,4,9
23,10.45,10.245,10.24,5e-05,3.0,2.0,22925.5,0.5,1144.561396,3,9
24,10.2375,10.2025,10.07,0.00542,3.5625,1.0,18372.8125,0.9375,1144.561396,2,9
25,10.28,10.165,9.99,0.010005556,4.4,1.0,14878.4,0.9,1144.561396,1,9
26,10.26636364,10.11272727,10.0,0.010241818,2.636363636,1.0,10040.09091,0.636363636,1144.561396,4,9
27,10.22125,10.22875,10.13,0.0022125,2.125,1.0,21023.875,1.0,1144.561396,3,9
28,10.276,10.208,10.17,0.00242,2.4,1.0,17976.6,1.0,1144.561396,2,9
29,10.52,10.28,10.28,0.0,7.0,7.0,29380.0,0.0,1144.561396,1,9
30,10.34,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1144.561396,4,9
31,10.57,10.165,10.16,5e-05,1.5,1.0,11916.0,0.0,1144.561396,3,9
18,10.268,10.208,10.11,0.00407,1.0,1.0,18417.8,1.0,1151.195122,1,9
18,10.29,10.28,10.28,0.0,3.0,3.0,29380.0,1.0,1138.35625,4,9
19,10.4475,10.265,10.24,0.0007,1.5,1.0,26794.75,0.75,1138.35625,3,9
20,10.29583333,10.16166667,10.01,0.005778788,3.5,1.0,13313.16667,0.75,1138.35625,2,9
21,10.33333333,10.23333333,10.2,0.001733333,3.333333333,1.0,21438.66667,0.666666667,1138.35625,1,9
22,10.29666667,10.24333333,10.22,0.000633333,1.666666667,1.0,22814.0,1.0,1138.35625,5,9
19,10.5,10.25,10.25,0.0,6.0,6.0,23770.0,0.0,1151.202683,1,9
21,10.4325,10.22,10.12,0.004733333,1.666666667,1.0,20316.5,0.5,1151.202683,3,9
22,10.435,10.205,10.2,5e-05,1.0,1.0,16723.5,0.0,1151.202683,2,9
23,10.3225,10.17166667,10.07,0.005251515,2.333333333,1.0,14351.0,0.75,1151.202683,1,9
24,10.33888889,10.20222222,10.11,0.003094444,2.111111111,1.0,17465.11111,0.555555556,1151.202683,4,9
25,10.55,10.22,10.22,0.0,2.0,2.0,18909.0,0.0,1151.202683,3,9
26,10.475,10.1825,10.1,0.003091667,2.0,1.0,14677.5,0.5,1151.202683,2,9
26,10.28363636,10.19909091,10.04,0.005229091,1.363636364,1.0,17716.45455,0.909090909,1137.753126,3,2
27,10.23181818,10.18818182,10.03,0.007536364,1.818181818,1.0,16975.63636,0.909090909,1137.753126,2,2
28,10.18833333,10.14666667,9.97,0.005424242,1.583333333,1.0,11511.08333,1.0,1137.753126,1,2
29,10.24555556,10.16666667,10.08,0.00285,1.777777778,1.0,12957.66667,0.888888889,1137.753126,4,1
30,10.259375,10.1325,9.93,0.011993333,1.875,1.0,12000.875,0.6875,1137.753126,3,1
31,10.22076923,10.11076923,9.9,0.014124359,2.0,1.0,10385.0,0.846153846,1137.753126,2,1
32,10.14125,10.11625,9.96,0.006291667,1.3125,1.0,9053.0,0.9375,1137.753126,1,1
33,10.18444444,10.095,9.87,0.012426471,1.222222222,1.0,9127.5,0.888888889,1137.753126,4,9
34,10.1326087,10.06913043,9.91,0.007835573,1.318181818,1.0,6317.434783,0.913043478,1137.753126,3,9
35,10.1475,10.1005,9.97,0.005594474,1.85,1.0,7840.35,0.9,1137.753126,2,9
36,10.16272727,10.13590909,10.0,0.009177706,2.047619048,1.0,11936.36364,0.909090909,1137.753126,1,9
37,10.264,10.17666667,10.04,0.006609524,1.714285714,1.0,15457.53333,0.8,1137.753126,4,9
22,10.41,10.2,10.2,0.0,1.0,1.0,16027.0,0.0,1151.202683,3,9
23,10.39,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1151.202683,2,9
24,10.31222222,10.16,10.07,0.004925,2.5,1.0,12938.66667,0.666666667,1151.202683,1,9
25,10.24818182,10.17636364,10.13,0.001085455,2.090909091,1.0,13505.09091,0.727272727,1151.202683,4,9
21,10.3225,10.2175,10.13,0.005691667,2.0,1.0,20277.0,0.75,1129.9002,1,9
21,10.28285714,10.20571429,9.98,0.010628571,1.285714286,1.0,19880.14286,0.857142857,1124.962329,1,9
27,10.362,10.208,10.16,0.00207,1.0,1.0,17843.8,0.6,1124.962329,1,9
28,10.25,10.2575,10.21,0.001158333,1.75,1.0,25501.5,1.0,1124.962329,4,9
29,10.25818182,10.18,10.01,0.00724,2.454545455,1.0,15852.09091,0.727272727,1124.962329,3,9
30,10.405,10.12,10.09,0.0018,3.5,2.0,8052.0,0.0,1124.962329,2,9
31,10.32666667,10.235,10.16,0.00363,3.0,1.0,22534.83333,1.0,1124.962329,1,9
33,10.3675,10.265,10.24,0.000566667,1.5,1.0,26693.75,0.75,1124.962329,4,9
27,10.325,10.285,10.27,0.00045,2.0,1.0,30664.0,1.0,1131.117647,1,9
28,10.32666667,10.23666667,10.18,0.002633333,1.666666667,1.0,22225.0,1.0,1131.117647,4,9
29,10.344,10.284,10.25,0.00043,1.75,1.0,30489.2,0.8,1131.117647,3,9
