Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
426,10.18,+0.7,Ronnie BAKER,15 OCT 1993,USA,5f6,,"Waco, TX (USA)",18 APR 2015,1145
426,10.18,+0.6,Kemar HYMAN,11 OCT 1989,CAY,1f4,,"Gainesville, FL (USA)",24 APR 2015,1145
426,10.18,+1.6,Stanly DEL CARMEN,20 SEP 1995,DOM,1f2,,Medellín (COL),09 MAY 2015,1145
426,10.18,+1.5,Remontay MCCLAIN,21 SEP 1992,USA,1f1,,"Los Angeles, CA (USA)",09 MAY 2015,1145
426,10.18,+0.1,Kendal WILLIAMS,23 SEP 1995,USA,1h1,,"Tallahassee, FL (USA)",15 MAY 2015,1145
426,10.18,+1.3,Remontay MCCLAIN,21 SEP 1992,USA,1f1,,"Redlands, CA (USA)",15 MAY 2015,1145
426,10.18,+0.4,Dedric DUKES,04 FEB 1992,USA,3,,"Starkville, MS (USA)",16 MAY 2015,1145
426,10.18,+0.2,Peimeng ZHANG,13 MAR 1987,CHN,5,,"National Stadium, Beijing (CHN)",20 MAY 2015,1145
426,10.18,+0.6,Tremayne ACY,21 JAN 1995,USA,1qf1,,"Jacksonville, FL (USA)",29 MAY 2015,1145
426,10.18,-0.1,Jak Ali HARVEY,04 MAY 1989,TUR,1,,Mersin (TUR),30 MAY 2015,1145
426,10.18,+1.4,Churandy MARTINA,03 JUL 1984,NED,4f1,,"Montverde, FL (USA)",06 JUN 2015,1145
426,10.18,+0.9,Dedric DUKES,04 FEB 1992,USA,5sf2,,"Eugene, OR (USA)",10 JUN 2015,1145
426,10.18,+0.9,Markesh WOODSON,06 SEP 1993,USA,5sf2,,"Eugene, OR (USA)",10 JUN 2015,1145
426,10.18,-1.7,Akani SIMBINE,21 SEP 1993,RSA,4,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1155
426,10.18,+1.1,Ryan CLARK,14 SEP 1996,USA,1,,La Habana (CUB),13 JUN 2015,1145
426,10.18,+1.5,James DASAOLU,05 SEP 1987,GBR,1h2,,Hérouville (FRA),18 JUN 2015,1145
426,10.18,+0.2,Dexter LEE,18 JAN 1991,JAM,2h4,,Kingston (JAM),25 JUN 2015,1145
426,10.18,+0.2,Jevaughn MINZIE,20 JUL 1995,JAM,2h4,,Kingston (JAM),25 JUN 2015,1145
426,10.18,+0.9,Michael FRATER,06 OCT 1982,JAM,7,,Kingston (JAM),26 JUN 2015,1145
426,10.18,+2.0,Christian COLEMAN,06 MAR 1996,USA,2,,"Eugene, OR (USA)",26 JUN 2015,1145
426,10.18,+1.3,Sydney SIAME,07 OCT 1997,ZAM,1h1,,Lusaka (ZAM),27 JUN 2015,1145
426,10.18,+1.3,Emmanuel BIRON,29 JUL 1988,FRA,8,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1145
426,10.18,-0.9,Julian FORTE,07 JAN 1993,JAM,1f1,,Lignano Sabbiadoro (ITA),07 JUL 2015,1150
426,10.18,+1.7,Ronnie BAKER,15 OCT 1993,USA,1h2,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1145
426,10.18,+1.5,Kemar HYMAN,11 OCT 1989,CAY,2h3,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1145
426,10.18,+0.4,Tyquendo TRACEY,10 JUN 1993,JAM,2h3,,Bellinzona (SUI),21 JUL 2015,1145
426,10.18,+0.4,Kemarley BROWN,20 JUL 1992,JAM,3h3,,Bellinzona (SUI),21 JUL 2015,1145
426,10.18,+1.1,Levi Asher CADOGAN,08 NOV 1995,BAR,8,,"CIBC, Toronto (CAN)",22 JUL 2015,1145
426,10.18,+0.4,Noah LYLES,18 JUL 1997,USA,2,,Edmonton (CAN),31 JUL 2015,1145
426,10.18,+0.5,Alex WILSON,19 SEP 1990,SUI,1,,Zug (SUI),07 AUG 2015,1145
426,10.18,+0.3,Ramil GULIYEV,29 MAY 1990,TUR,3,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2015,1145
426,10.18,-0.4,Akani SIMBINE,21 SEP 1993,RSA,7,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1147
426,10.18,+1.7,Reza GHASEMI,24 JUL 1987,IRI,2,,Mungyeong (KOR),06 OCT 2015,1145
461,10.19,+1.1,Joshua CLARKE,19 MAY 1995,AUS,1,,Brisbane (AUS),28 MAR 2015,1142
461,10.19,+0.3,Jason LIVERMORE,25 APR 1988,JAM,4f4,,Kingston (JAM),11 APR 2015,1142
461,10.19,+0.3,Daniel BAILEY,09 SEP 1986,ANT,1f1,,"San Marcos, TX (USA)",25 APR 2015,1142
461,10.19,+1.6,Jaylen BACON,05 AUG 1996,USA,1h1,,"Mobile, AL (USA)",09 MAY 2015,1142
461,10.19,+0.4,Aaron ERNEST,08 NOV 1993,USA,4,,"Starkville, MS (USA)",16 MAY 2015,1142
461,10.19,+0.4,Jarrion LAWSON,06 MAY 1994,USA,5,,"Starkville, MS (USA)",16 MAY 2015,1142
461,10.19,+1.9,Sven KNIPPHALS,20 SEP 1985,GER,1f2,,"Clermont, FL (USA)",16 MAY 2015,1142
461,10.19,-0.3,Adam GEMILI,06 OCT 1993,GBR,3,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1143
461,10.19,-0.3,Kemar HYMAN,11 OCT 1989,CAY,3f2,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1143
461,10.19,+1.8,Reza GHASEMI,24 JUL 1987,IRI,3,,Wuhan (CHN),04 JUN 2015,1142
461,10.19,+1.4,Ben Youssef MEITÉ,11 NOV 1986,CIV,5f1,,"Montverde, FL (USA)",06 JUN 2015,1142
461,10.19,+1.5,Justin WALKER,30 NOV 1990,USA,1h10,,"Montverde, FL (USA)",06 JUN 2015,1142
461,10.19,+1.9,Kemar HYMAN,11 OCT 1989,CAY,6h1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1142
461,10.19,+1.7,Christian COLEMAN,06 MAR 1996,USA,5sf1,,"Eugene, OR (USA)",10 JUN 2015,1142
461,10.19,+0.3,Ramon GITTENS,20 JUL 1987,BAR,1,,Victoria (CAN),10 JUN 2015,1142
461,10.19,+1.8,Gavin SMELLIE,26 JUN 1986,CAN,1h1,,Windsor (CAN),12 JUN 2015,1142
461,10.19,+0.4,Takuya NAGATA,14 JUN 1994,JPN,1,,Hiratsuka (JPN),14 JUN 2015,1142
461,10.19,+1.7,Walter DIX,31 JAN 1986,USA,7h2,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1142
461,10.19,0.0,Ronnie BAKER,15 OCT 1993,USA,7,,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1142
461,10.19,+1.5,Gavin SMELLIE,26 JUN 1986,CAN,4,,Edmonton (CAN),03 JUL 2015,1142
461,10.19,0.0,Markesh WOODSON,06 SEP 1993,USA,5,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1142
461,10.19,+0.3,Ramil GULIYEV,29 MAY 1990,TUR,2sf2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1142
461,10.19,+0.3,Kemarley BROWN,20 JUL 1992,JAM,3sf2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1142
461,10.19,+1.1,Julian REUS,29 APR 1988,GER,1,,Zeulenroda (GER),10 JUL 2015,1142
461,10.19,+1.4,Michael FRATER,06 OCT 1982,JAM,7,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1142
461,10.19,-0.6,Jimmy VICAUT,27 FEB 1992,FRA,1h2,,Villeneuve d'Ascq (FRA),11 JUL 2015,1145
461,10.19,-0.4,Charles SILMON,04 JUL 1991,USA,4,,Edmonton (CAN),12 JUL 2015,1144
461,10.19,+0.8,Akeem HAYNES,03 NOV 1992,CAN,1f1,,Mannheim (GER),15 JUL 2015,1142
461,10.19,+1.6,Seye OGUNLEWE,30 AUG 1991,NGR,3f1,,Loughborough (GBR),18 JUL 2015,1142
461,10.19,+1.6,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1er1,,Loughborough (GBR),18 JUL 2015,1142
461,10.19,+1.5,Joseph MORRIS,04 OCT 1989,USA,1h2,,Joensuu (FIN),23 JUL 2015,1142
461,10.19,-0.8,James DASAOLU,05 SEP 1987,GBR,9,,"Olympic Stadium, London (GBR)",24 JUL 2015,1146
461,10.19,+0.9,Seye OGUNLEWE,30 AUG 1991,NGR,1,,Warri (NGR),31 JUL 2015,1142
461,10.19,-0.4,James ELLINGTON,06 SEP 1985,GBR,2,,Bedford (GBR),01 AUG 2015,1144
461,10.19,-1.4,Nickel ASHMEADE,07 APR 1990,JAM,2h2,,"National Stadium, Beijing (CHN)",22 AUG 2015,1150
461,10.19,-0.2,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,5h7,,"National Stadium, Beijing (CHN)",22 AUG 2015,1143
461,10.19,+0.9,Levi Asher CADOGAN,08 NOV 1995,BAR,8sf2,,"National Stadium, Beijing (CHN)",23 AUG 2015,1142
461,10.19,-0.2,Ramil GULIYEV,29 MAY 1990,TUR,2,,Ankara (TUR),04 SEP 2015,1143
461,10.19,+1.1,Christophe LEMAITRE,11 JUN 1990,FRA,3,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1142
461,10.19,-0.4,Chijindu UJAH,05 MAR 1994,GBR,8,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1144
461,10.19,+0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1,,Osaka (JPN),12 SEP 2015,1142
502,10.20,+0.4,Joseph MORRIS,04 OCT 1989,USA,1f2,,"Tempe, AZ (USA)",11 APR 2015,1138
502,10.20,+0.3,Daniel BAILEY,09 SEP 1986,ANT,5f4,,Kingston (JAM),11 APR 2015,1138
502,10.20,-1.9,Akani SIMBINE,21 SEP 1993,RSA,1sf1,,Stellenbosch (RSA),17 APR 2015,1149
502,10.20,+0.2,John TEETERS,19 MAY 1993,USA,1f1,,"Norman, OK (USA)",18 APR 2015,1138
502,10.20,+1.0,Hanoj CARTER,26 JUN 1994,USA,4f1,,"Baton Rouge, LA (USA)",18 APR 2015,1138
502,10.20,+0.7,Clayton VAUGHN,15 MAY 1992,USA,6f6,,"Waco, TX (USA)",18 APR 2015,1138
502,10.20,+1.3,James ELLINGTON,06 SEP 1985,GBR,2f2,,"Gainesville, FL (USA)",24 APR 2015,1138
502,10.20,+1.8,Tyquendo TRACEY,10 JUN 1993,JAM,7f1,,"National Stadium, Kingston (JAM)",09 MAY 2015,1138
502,10.20,+1.6,Yohandris ANDÚJAR DE LA CRUZ,05 JUL 1990,DOM,2f2,,Medellín (COL),09 MAY 2015,1138
502,10.20,+0.4,Tremayne ACY,21 JAN 1995,USA,6,,"Starkville, MS (USA)",16 MAY 2015,1138
502,10.20,+0.1,Richard KILTY,02 SEP 1989,GBR,1h1,,Gavardo (ITA),17 MAY 2015,1138
502,10.20,+0.6,Alex WILSON,19 SEP 1990,SUI,1h5,,Regensburg (GER),06 JUN 2015,1138
502,10.20,-1.3,Jason LIVERMORE,25 APR 1988,JAM,3sf1,,Kingston (JAM),26 JUN 2015,1145
502,10.20,-1.3,Andrew FISHER,15 DEC 1991,JAM,3sf1,,Kingston (JAM),26 JUN 2015,1145
502,10.20,-0.9,Kim COLLINS,05 APR 1976,SKN,1,,Sopot (POL),27 JUN 2015,1143
502,10.20,+0.5,Sydney SIAME,07 OCT 1997,ZAM,1,,Lusaka (ZAM),27 JUN 2015,1138
502,10.20,+1.5,Akeem HAYNES,03 NOV 1992,CAN,5,,Edmonton (CAN),03 JUL 2015,1138
502,10.20,-1.1,Diondre BATSON,13 JUL 1992,USA,3f1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,1144
502,10.20,+0.7,Emmanuel BIRON,29 JUL 1988,FRA,3,,Villeneuve d'Ascq (FRA),11 JUL 2015,1138
502,10.20,+1.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2f1,,Kortrijk (BEL),11 JUL 2015,1138
502,10.20,-0.4,Shavez HART,06 SEP 1992,BAH,5,,Edmonton (CAN),12 JUL 2015,1140
502,10.20,+0.8,Yohan BLAKE,26 DEC 1989,JAM,2f2,,Luzern (SUI),14 JUL 2015,1138
502,10.20,+1.7,Emmanuel BIRON,29 JUL 1988,FRA,2,,Castres (FRA),29 JUL 2015,1138
502,10.20,+0.6,Richard KILTY,02 SEP 1989,GBR,1sf2,,Bedford (GBR),01 AUG 2015,1138
502,10.20,-0.1,Justyn WARNER,28 JUN 1987,CAN,5h1,,"National Stadium, Beijing (CHN)",22 AUG 2015,1138
502,10.20,-0.4,Christophe LEMAITRE,11 JUN 1990,FRA,6sf1,,"National Stadium, Beijing (CHN)",23 AUG 2015,1140
502,10.20,-0.4,Hassan TAFTIAN,04 MAY 1993,IRI,7sf3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1140
502,10.20,-0.4,Richard KILTY,02 SEP 1989,GBR,8sf3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1140
502,10.20,+1.5,Gift LEOTLELA,12 MAY 1998,RSA,1,,Apia (SAM),07 SEP 2015,1138
531,10.21,+1.8,Okeen WILLIAMS,01 JAN 1996,JAM,1f6,,Montego Bay (JAM),14 FEB 2015,1135
531,10.21,-0.5,Odean SKEEN,28 AUG 1994,JAM,1f1,,"El Paso, TX (USA)",21 MAR 2015,1138
531,10.21,-0.8,Kemarley BROWN,20 JUL 1992,JAM,2,,Kingston (JAM),31 MAR 2015,1139
531,10.21,+1.5,Mario BURKE,18 MAR 1997,BAR,1,,Basseterre (SKN),04 APR 2015,1135
531,10.21,-2.4,Diondre BATSON,13 JUL 1992,USA,2,,Baie Mahault (FRA),02 MAY 2015,1149
531,10.21,+0.8,Aaron ERNEST,08 NOV 1993,USA,2qf2,,"Jacksonville, FL (USA)",29 MAY 2015,1135
531,10.21,+2.0,Aleksandr BREDNEV,04 FEB 1988,RUS,1,,Yerino (RUS),06 JUN 2015,1135
531,10.21,+1.2,Yohan BLAKE,26 DEC 1989,JAM,1f1,,Kingston (JAM),13 JUN 2015,1135
531,10.21,+1.4,Noah LYLES,18 JUL 1997,USA,1,,"Greensboro, NC (USA)",20 JUN 2015,1135
531,10.21,+1.7,Ramon GITTENS,20 JUL 1987,BAR,2f2,,St. Michael (BAR),20 JUN 2015,1135
531,10.21,-2.5,Nickel ASHMEADE,07 APR 1990,JAM,1sf2,,Kingston (JAM),26 JUN 2015,1150
531,10.21,+1.1,Emmanuel CALLENDER,10 MAY 1984,TTO,4f2,,Port-of-Spain (TTO),27 JUN 2015,1135
531,10.21,-0.7,Julian REUS,29 APR 1988,GER,1,,"Mommsenstadion, Berlin (GER)",03 JUL 2015,1139
531,10.21,+1.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,Bruxelles (BEL),05 JUL 2015,1135
531,10.21,-0.6,Andrew FISHER,15 DEC 1991,JAM,1f2,,Lignano Sabbiadoro (ITA),07 JUL 2015,1138
531,10.21,+1.1,Clayton VAUGHN,15 MAY 1992,USA,2h2,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1135
531,10.21,+1.6,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1er1,,Kortrijk (BEL),11 JUL 2015,1135
531,10.21,+0.8,Ogho-Oghene EGWERO,26 NOV 1988,NGR,3f2,,Luzern (SUI),14 JUL 2015,1135
531,10.21,0.0,Kemarley BROWN,20 JUL 1992,JAM,4f1,,Bellinzona (SUI),21 JUL 2015,1135
531,10.21,0.0,Andrew FISHER,15 DEC 1991,JAM,5f1,,Bellinzona (SUI),21 JUL 2015,1135
531,10.21,+0.9,Ogho-Oghene EGWERO,26 NOV 1988,NGR,2,,Warri (NGR),31 JUL 2015,1135
531,10.21,+0.3,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1sf2,,Warri (NGR),31 JUL 2015,1135
531,10.21,-0.1,Kemar HYMAN,11 OCT 1989,CAY,5,,San José (CRC),08 AUG 2015,1135
531,10.21,-0.4,Henricho BRUINTJIES,16 JUL 1993,RSA,7sf1,,"National Stadium, Beijing (CHN)",23 AUG 2015,1137
531,10.21,+1.8,Akani SIMBINE,21 SEP 1993,RSA,3h1,,Amsterdam (NED),05 SEP 2015,1135
531,10.21,+1.1,Jimmy VICAUT,27 FEB 1992,FRA,4,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1135
531,10.21,+1.4,Christophe LEMAITRE,11 JUN 1990,FRA,6,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1135
531,10.21,0.0,Ben Youssef MEITÉ,11 NOV 1986,CIV,1h5,,Brazzaville (CGO),13 SEP 2015,1135
559,10.22,-0.2,Quentin BUTLER,18 SEP 1992,USA,1h12,,"Austin, TX (USA)",27 MAR 2015,1133
559,10.22,-2.0,Sabela SAMKELO,04 APR 1995,RSA,1f1,,Germiston (RSA),28 MAR 2015,1144
559,10.22,+1.7,Kemarley BROWN,20 JUL 1992,JAM,1h1,,Kingston (JAM),31 MAR 2015,1132
559,10.22,+0.3,Christian COLEMAN,06 MAR 1996,USA,3f3,,"Gainesville, FL (USA)",03 APR 2015,1132
559,10.22,+0.4,Tremayne ACY,21 JAN 1995,USA,2f2,,"Tucson, AZ (USA)",11 APR 2015,1132
559,10.22,+0.6,Joseph MORRIS,04 OCT 1989,USA,1,,"Philadelphia, PA (USA)",25 APR 2015,1132
559,10.22,+1.6,Diego PALOMEQUE,05 DEC 1993,COL,3f2,,Medellín (COL),09 MAY 2015,1132
559,10.22,-0.1,Harry ADAMS,27 NOV 1989,USA,4,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1132
559,10.22,-0.1,Ratu Banuve TABAKAUCORO,04 SEP 1992,FIJ,1,,"Barlow Park, Cairns (AUS)",10 MAY 2015,1132
559,10.22,-0.1,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1,,Sao Bernardo do Campo (BRA),14 MAY 2015,1132
559,10.22,+1.7,Reynier MENA,21 NOV 1996,CUB,1f1,,Camagüey (CUB),15 MAY 2015,1132
559,10.22,+0.1,Kemar BAILEY-COLE,10 JAN 1992,JAM,2,,George Town (CAY),16 MAY 2015,1132
559,10.22,0.0,Emre Zafer BARNES,07 NOV 1988,JAM,1f2,,Kingston (JAM),16 MAY 2015,1132
559,10.22,+1.8,Chavaughn WALSH,29 DEC 1987,ANT,1,,"San Marcos, TX (USA)",05 JUN 2015,1132
559,10.22,+1.3,Sulayman BAH,21 JAN 1986,SWE,1f1,,Skara (SWE),06 JUN 2015,1132
559,10.22,+1.4,Carl HORSLEY,17 JUN 1992,USA,5sf3,,"Eugene, OR (USA)",10 JUN 2015,1132
559,10.22,+1.4,Jalen MILLER,17 JUN 1995,USA,5sf3,,"Eugene, OR (USA)",10 JUN 2015,1132
559,10.22,+0.3,Andrew ROBERTSON,17 DEC 1990,GBR,1f3,,"Olympic Stadium, Cheboksary (RUS)",19 JUN 2015,1132
559,10.22,+1.4,Dontae RICHARDS-KWOK,01 MAR 1989,CAN,2h3,,Edmonton (CAN),03 JUL 2015,1132
559,10.22,0.0,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1,,Rechberghausen (GER),05 JUL 2015,1132
559,10.22,-0.5,Ramon GITTENS,20 JUL 1987,BAR,1f1,,Cork (IRL),07 JUL 2015,1135
559,10.22,-0.9,Anaso JOBODWANA,30 JUL 1992,RSA,2f1,,Lignano Sabbiadoro (ITA),07 JUL 2015,1137
559,10.22,+1.3,Michael FRATER,06 OCT 1982,JAM,2h1,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1132
559,10.22,+0.8,Christophe LEMAITRE,11 JUN 1990,FRA,1h1,,Villeneuve d'Ascq (FRA),11 JUL 2015,1132
559,10.22,+0.7,Ben Youssef MEITÉ,11 NOV 1986,CIV,1f1,,"Randalls Island, NY (USA)",11 JUL 2015,1132
559,10.22,0.0,Kemar HYMAN,11 OCT 1989,CAY,5f1,,Luzern (SUI),14 JUL 2015,1132
559,10.22,+1.9,Levi Asher CADOGAN,08 NOV 1995,BAR,2h2,,San José (CRC),07 AUG 2015,1132
559,10.22,+1.1,Sven KNIPPHALS,20 SEP 1985,GER,3er1,,Mannheim (GER),08 AUG 2015,1132
587,10.23,-2.0,Danie VAN BLERK,11 NOV 1991,RSA,2f1,,Germiston (RSA),28 MAR 2015,1140
587,10.23,+0.8,Shavez HART,06 SEP 1992,BAH,1,,"Palo Alto, CA (USA)",03 APR 2015,1128
587,10.23,+1.7,Emmanuel CALLENDER,10 MAY 1984,TTO,1,,Port-of-Spain (TTO),18 APR 2015,1128
587,10.23,+1.7,Quentin BUTLER,18 SEP 1992,USA,3,,"Mobile, AL (USA)",08 MAY 2015,1128
587,10.23,+1.8,Jonathan Okeudo NMAJU,09 JAN 1993,NGR,1,,Zaragoza (ESP),09 MAY 2015,1128
587,10.23,+1.9,Clayton VAUGHN,15 MAY 1992,USA,1h2,,"Mobile, AL (USA)",09 MAY 2015,1128
587,10.23,+1.3,Kyree KING,09 JUL 1994,USA,2f1,,"Redlands, CA (USA)",15 MAY 2015,1128
587,10.23,+0.4,Christian COLEMAN,06 MAR 1996,USA,7,,"Starkville, MS (USA)",16 MAY 2015,1128
587,10.23,-0.7,Christophe LEMAITRE,11 JUN 1990,FRA,2f1,,Tourcoing (FRA),24 MAY 2015,1132
587,10.23,+0.9,Jak Ali HARVEY,04 MAY 1989,TUR,1h6,,"Montverde, FL (USA)",06 JUN 2015,1128
587,10.23,-0.3,Nicholas IMHOAPERAMHE,18 APR 1992,NGR,1,,Onitsha (NGR),11 JUN 2015,1129
587,10.23,-0.5,Akeem HAYNES,03 NOV 1992,CAN,1,,"Phoenix, AZ (USA)",12 JUN 2015,1131
587,10.23,+1.8,Dontae RICHARDS-KWOK,01 MAR 1989,CAN,2h1,,Windsor (CAN),12 JUN 2015,1128
587,10.23,+0.2,Sheldon MITCHELL,19 JUL 1990,JAM,1f2,,Kingston (JAM),13 JUN 2015,1128
587,10.23,+1.6,Henricho BRUINTJIES,16 JUL 1993,RSA,1h2,,Turku (FIN),25 JUN 2015,1128
587,10.23,+1.0,Bernardo BRADY,14 JUN 1991,JAM,5h3,,Kingston (JAM),25 JUN 2015,1128
587,10.23,+2.0,Ryan CLARK,14 SEP 1996,USA,3,,"Eugene, OR (USA)",26 JUN 2015,1128
587,10.23,-0.9,Akani SIMBINE,21 SEP 1993,RSA,2,,Sopot (POL),27 JUN 2015,1133
587,10.23,+1.5,Benjamin WILLIAMS,15 MAY 1992,CAN,6,,Edmonton (CAN),03 JUL 2015,1128
587,10.23,+0.6,Charles SILMON,04 JUL 1991,USA,3,,Sotteville-lès-Rouen (FRA),06 JUL 2015,1128
587,10.23,+0.8,Akani SIMBINE,21 SEP 1993,RSA,1h1,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1128
587,10.23,+0.7,Akeem HAYNES,03 NOV 1992,CAN,1f3,,Edmonton (CAN),11 JUL 2015,1128
587,10.23,+0.8,Mike Mokamba NYANG'AU,28 AUG 1996,KEN,1,,Nairobi (KEN),11 JUL 2015,1128
587,10.23,-0.4,Gavin SMELLIE,26 JUN 1986,CAN,6,,Edmonton (CAN),12 JUL 2015,1130
587,10.23,-0.1,Tyquendo TRACEY,10 JUN 1993,JAM,2f2,,Bellinzona (SUI),21 JUL 2015,1128
587,10.23,-1.2,Andrew ROBERTSON,17 DEC 1990,GBR,7h2,,"Olympic Stadium, London (GBR)",24 JUL 2015,1135
587,10.23,-0.8,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1f1,,Warri (NGR),24 JUL 2015,1132
587,10.23,+0.5,Yunier PÉREZ,16 FEB 1985,CUB,1sf2,,Castellón (ESP),01 AUG 2015,1128
587,10.23,+0.1,Jason ROGERS,31 AUG 1991,SKN,2,,"Atlanta, GA (USA)",01 AUG 2015,1128
587,10.23,+1.9,Julius MORRIS,14 APR 1994,MNT,3h2,,San José (CRC),07 AUG 2015,1128
587,10.23,+1.9,Stanly DEL CARMEN,20 SEP 1995,DOM,3h2,,San José (CRC),07 AUG 2015,1128
587,10.23,+1.7,Beejay LEE,05 MAR 1993,USA,1h3,,San José (CRC),07 AUG 2015,1128
587,10.23,+1.9,Sean SAFO-ANTWI,31 OCT 1990,GBR,1,,Kuortane (FIN),08 AUG 2015,1128
587,10.23,-0.7,Trayvon BROMELL,10 JUL 1995,USA,1,,Chiba (JPN),15 AUG 2015,1132
587,10.23,+0.5,Antoine ADAMS,31 AUG 1988,SKN,4h4,,"National Stadium, Beijing (CHN)",22 AUG 2015,1128
587,10.23,-0.4,Ashton EATON,21 JAN 1988,USA,1ce4,,"National Stadium, Beijing (CHN)",28 AUG 2015,1130
587,10.23,+1.1,Ramon GITTENS,20 JUL 1987,BAR,5,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1128
587,10.23,-0.2,Chijindu UJAH,05 MAR 1994,GBR,2,,Gateshead (GBR),12 SEP 2015,1129
587,10.23,-2.1,Wilfried KOFFI HUA,12 OCT 1987,CIV,3,,Brazzaville (CGO),14 SEP 2015,1140
626,10.24,+1.2,Tyquendo TRACEY,10 JUN 1993,JAM,1f1,,Kingston (JAM),21 MAR 2015,1125
626,10.24,-0.2,Markesh WOODSON,06 SEP 1993,USA,2h12,,"Austin, TX (USA)",27 MAR 2015,1126
626,10.24,+0.4,Albert HUNTLEY,03 JAN 1990,USA,2f2,,"Tempe, AZ (USA)",11 APR 2015,1125
626,10.24,+0.7,Charles SILMON,04 JUL 1991,USA,f6,,"Waco, TX (USA)",18 APR 2015,1125
626,10.24,-0.4,Tevin HESTER,10 JAN 1994,USA,1h3,,"Philadelphia, PA (USA)",24 APR 2015,1127
626,10.24,-0.7,Jalen MILLER,17 JUN 1995,USA,1f1,,"Baton Rouge, LA (USA)",02 MAY 2015,1129
626,10.24,+1.7,Brandon CARNES,06 MAR 1995,USA,1f1,,"Iowa City, IA (USA)",02 MAY 2015,1125
626,10.24,-0.1,Peimeng ZHANG,13 MAR 1987,CHN,5,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1125
626,10.24,+1.4,Justin JENKINS,18 FEB 1993,USA,1,,"Hammond, LA (USA)",10 MAY 2015,1125
626,10.24,+0.2,José Carlos MOREIRA,28 SEP 1983,BRA,1h3,,Sao Bernardo do Campo (BRA),14 MAY 2015,1125
626,10.24,+0.1,Jason LIVERMORE,25 APR 1988,JAM,3,,George Town (CAY),16 MAY 2015,1125
626,10.24,+1.5,John LUNDY,15 MAR 1992,USA,6,,"Greensboro, NC (USA)",17 MAY 2015,1125
626,10.24,+1.1,Levi Asher CADOGAN,08 NOV 1995,BAR,1,,Port-of-Spain (TTO),23 MAY 2015,1125
626,10.24,+0.2,Tremayne ACY,21 JAN 1995,USA,1h1,,"Jacksonville, FL (USA)",28 MAY 2015,1125
626,10.24,+0.9,Harry ADAMS,27 NOV 1989,USA,9f1,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1125
626,10.24,+0.1,Wilfried KOFFI HUA,12 OCT 1987,CIV,2,,Montreuil-sous-Bois (FRA),09 JUN 2015,1125
626,10.24,+1.4,Shavez HART,06 SEP 1992,BAH,7sf3,,"Eugene, OR (USA)",10 JUN 2015,1125
626,10.24,+1.9,Andrew ROBERTSON,17 DEC 1990,GBR,1er1,,Lee Valley (GBR),10 JUN 2015,1125
626,10.24,-1.7,Diondre BATSON,13 JUL 1992,USA,5,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1135
626,10.24,+1.4,Antoine ADAMS,31 AUG 1988,SKN,1h2,,Basseterre (SKN),13 JUN 2015,1125
626,10.24,+0.1,Hassan TAFTIAN,04 MAY 1993,IRI,1f1,,Bangkok (THA),22 JUN 2015,1125
