Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
417,10.29,-1.6,Dwain CHAMBERS,05 APR 1978,GBR,1h2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1117
417,10.29,+0.4,Aristotelis GAVELAS,10 DEC 1978,GRE,1,,Mytilene (GRE),18 AUG 2001,1108
417,10.29,-0.3,Uchenna EMEDOLU,17 SEP 1976,NGR,2h1,,Linz (AUT),20 AUG 2001,1109
417,10.29,-0.9,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,2,,Beijing (CHN),28 AUG 2001,1113
417,10.29,+0.6,Frank FREDERICKS,02 OCT 1967,NAM,5,,"Olympiastadion, Berlin (GER)",31 AUG 2001,1108
417,10.29,-0.5,Reanchai SRIHAWONG,24 MAR 1976,THA,1,,Kuala Lumpur (MAS),16 SEP 2001,1111
451,10.30,,Dennis BAKER,12 SEP 1980,USA,1,,"Athens, GA (USA)",16 MAR 2001,1105
451,10.30,+0.4,Ato BOLDON,30 DEC 1973,TTO,4,,Pretoria (RSA),23 MAR 2001,1105
451,10.30,+0.1,Morne NAGEL,23 MAR 1978,RSA,2h1,,Pretoria (RSA),23 MAR 2001,1105
451,10.30,+0.6,Patrick JOHNSON,26 SEP 1972,AUS,1h1,,Brisbane (AUS),23 MAR 2001,1105
451,10.30,+0.8,Christie VAN WYK,12 OCT 1977,NAM,1,,"Abilene, TX (USA)",23 MAR 2001,1105
451,10.30,+1.5,DeMario WESLEY,20 APR 1980,USA,2,,"Austin, TX (USA)",07 APR 2001,1105
451,10.30,+1.7,Devon DAVIS,29 DEC 1978,CAN,3,,"Austin, TX (USA)",07 APR 2001,1105
451,10.30,-0.8,Joshua J. JOHNSON,10 MAY 1976,USA,3,,"Knoxville, TN (USA)",13 APR 2001,1109
451,10.30,+0.6,Douglas BIGNALL,20 OCT 1974,GBR,1,,"Walnut, CA (USA)",22 APR 2001,1105
451,10.30,0.0,Edson Hely OLLARVES,17 JUL 1981,VEN,1,,San Felipe (VEN),04 MAY 2001,1105
451,10.30,+1.7,DaBryan BLANTON,03 JUL 1984,USA,1,,"Austin, TX (USA)",12 MAY 2001,1105
451,10.30,,Nikela NDEBELE,1980,ZIM,1,,"Eugene, OR (USA)",12 MAY 2001,1105
451,10.30,-0.8,Joshua J. JOHNSON,10 MAY 1976,USA,2,,"Princeton, NJ (USA)",12 MAY 2001,1109
451,10.30,-0.8,Aaron ARMSTRONG,14 OCT 1977,TTO,4,,"Columbia, SC (USA)",13 MAY 2001,1109
451,10.30,-0.5,Jeff LAYNES,03 OCT 1970,USA,3,,Bridgetown (BAR),19 MAY 2001,1108
451,10.30,+1.6,Donovan POWELL,31 OCT 1971,JAM,h1,,"Houston, TX (USA)",19 MAY 2001,1105
451,10.30,+1.6,Terrance NEWMAN,04 SEP 1978,USA,4h2,,"Eugene, OR (USA)",31 MAY 2001,1105
451,10.30,+0.6,Marlon DEVONISH,01 JUN 1976,GBR,3,,Poznan (POL),08 JUN 2001,1105
451,10.30,-0.2,Hiroyasu TSUCHIE,14 JUN 1974,JPN,2h2,,Tokyo (JPN),09 JUN 2001,1106
451,10.30,+1.5,Shingo KAWABATA,15 MAY 1978,JPN,1h3,,Tokyo (JPN),09 JUN 2001,1105
451,10.30,+0.6,Francis OBIKWELU,22 NOV 1978,NGR,3f1,,Helsinki (FIN),14 JUN 2001,1105
451,10.30,0.0,Okechukwu Raymond EJIOGU,1976,NGR,1,,Cáceres (ESP),20 JUN 2001,1105
451,10.30,+1.1,Derwin DAVIS,,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1105
451,10.30,+1.5,Ian MACKIE,27 FEB 1975,GBR,1,,Glasgow (GBR),24 JUN 2001,1105
451,10.30,+0.9,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,1,,Rivas (ESP),27 JUN 2001,1105
451,10.30,+0.2,Piotr BALCERZAK,25 JUN 1975,POL,2,,Bydgoszcz (POL),29 JUN 2001,1105
451,10.30,-2.5,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Funchal (POR),30 JUN 2001,1120
451,10.30,0.0,José Ángel CÉSAR,04 JAN 1978,CUB,3,,Alcalá de Henáres (ESP),30 JUN 2001,1105
451,10.30,+1.4,Daniel DUBOIS,24 DEC 1971,SUI,1,,Genève (SUI),30 JUN 2001,1105
451,10.30,-0.4,Anatoliy DOVHAL,29 JAN 1976,UKR,1,,Kyiv (UKR),01 JUL 2001,1107
451,10.30,+0.7,Matt SHIRVINGTON,25 OCT 1978,AUS,2f1,,Zagreb (CRO),02 JUL 2001,1105
451,10.30,+2.0,Freddy MAYOLA,01 NOV 1977,CUB,2,,Valencia (ESP),08 JUL 2001,1105
451,10.30,+0.2,Charalambos PAPADIAS,24 JAN 1975,GRE,1,,Iraklio (GRE),14 JUL 2001,1105
451,10.30,+0.6,Matt SHIRVINGTON,25 OCT 1978,AUS,5,,Stockholm (SWE),17 JUL 2001,1105
451,10.30,+0.3,Bruny SURIN,12 JUL 1967,CAN,1h4,,Ottawa (CAN),20 JUL 2001,1105
451,10.30,+0.2,Nicolas MACROZONARIS,22 AUG 1980,CAN,1qf1,,Ottawa (CAN),20 JUL 2001,1105
451,10.30,-0.1,Douglas BIGNALL,20 OCT 1974,GBR,1f2,,"Crystal Palace, London (GBR)",22 JUL 2001,1105
451,10.30,+1.6,Peter HÄGGSTRÖM,27 JAN 1976,SWE,1,,Uddevalla (SWE),28 JUL 2001,1105
451,10.30,-0.3,Kim COLLINS,05 APR 1976,SKN,1h1,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1106
451,10.30,0.0,Obadele THOMPSON,30 MAR 1976,BAR,2h7,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1105
451,10.30,+0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,3h1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1105
451,10.30,-1.6,Troy DOUGLAS,30 NOV 1962,NED,2h2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1114
451,10.30,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,8,,Bruxelles (BEL),24 AUG 2001,1105
451,10.30,-0.9,Troy DOUGLAS,30 NOV 1962,NED,1,,Leverkusen (GER),26 AUG 2001,1110
451,10.30,+1.6,John BARBOUR,03 NOV 1980,GBR,1,,Königs Wusterhausen (GER),28 AUG 2001,1105
451,10.30,+0.6,Nobuharu ASAHARA,21 JUN 1972,JPN,6,,"Olympiastadion, Berlin (GER)",31 AUG 2001,1105
451,10.30,-0.3,Matt SHIRVINGTON,25 OCT 1978,AUS,2,,Brisbane (AUS),05 SEP 2001,1106
451,10.30,-0.3,Aziz ZAKARI,02 SEP 1976,GHA,3,,Brisbane (AUS),05 SEP 2001,1106
