Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
445,10.29,-0.3,Pierre BROWNE,14 JAN 1980,CAN,4,,"Austin, TX (USA)",06 APR 2002,1109
445,10.29,+1.5,Stéphan BUCKLAND,12 JAN 1977,MRI,3,,Cape Town (RSA),19 APR 2002,1108
445,10.29,+1.8,Dominic DEMERITTE,22 FEB 1978,BAH,2h3,,Fort-de-France (FRA),27 APR 2002,1108
445,10.29,+1.8,Ricardo WILLIAMS,29 SEP 1976,JAM,3h3,,Fort-de-France (FRA),27 APR 2002,1108
445,10.29,+2.0,Heber VIERA,29 APR 1979,URU,2h2,,Ciudad de Guatemala (GUA),11 MAY 2002,1108
445,10.29,+1.1,Curtis COLEMAN,10 MAR 1979,USA,2,,"Clemson, SC (USA)",11 MAY 2002,1108
445,10.29,+1.2,Pierre BROWNE,14 JAN 1980,CAN,1h2,,"Starkville, MS (USA)",11 MAY 2002,1108
445,10.29,+1.6,Hisashi MIYAZAKI,19 MAR 1981,JPN,1sf2,,Tokyo (JPN),16 MAY 2002,1108
445,10.29,-1.5,Anson HENRY,09 MAR 1979,CAN,1,,"Pullman, WA (USA)",19 MAY 2002,1117
445,10.29,+1.5,Marlon BARNABY,26 OCT 1979,JAM,1sf2,,"Olathe, KS (USA)",24 MAY 2002,1108
445,10.29,+2.0,Jonathan WADE,27 MAR 1984,USA,3,,"Albuquerque, NM (USA)",25 MAY 2002,1108
445,10.29,+0.4,Brian JOHNSON,05 MAR 1980,USA,9h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1108
445,10.29,+0.5,Aaron EGBELE,29 JAN 1979,NGR,3sf1,,"Baton Rouge, LA (USA)",31 MAY 2002,1108
445,10.29,,Tyrone EDGAR,29 MAR 1982,GBR,1h1,,Cottbus (GER),01 JUN 2002,1108
445,10.29,-2.7,Dwight THOMAS,23 SEP 1980,JAM,1,,"Baton Rouge, LA (USA)",01 JUN 2002,1124
445,10.29,-1.0,Deji ALIU,22 NOV 1975,NGR,2,,Milano (ITA),05 JUN 2002,1114
445,10.29,+0.2,Coby MILLER,19 OCT 1976,USA,2,,Torino (ITA),07 JUN 2002,1108
445,10.29,+0.3,Caimin DOUGLAS,11 MAY 1977,NED,1,,Leiden (NED),08 JUN 2002,1108
445,10.29,+0.7,Konstantin RURAK,09 APR 1974,UKR,1h5,,Donetsk (UKR),10 JUN 2002,1108
445,10.29,+0.4,Georgios THEODORIDIS,12 DEC 1972,GRE,2,,Trikala (GRE),15 JUN 2002,1108
445,10.29,-0.1,Bernard WILLIAMS,19 JAN 1978,USA,3f1,,Oslo (NOR),28 JUN 2002,1108
445,10.29,-0.1,Darren CAMPBELL,12 SEP 1973,GBR,2,,Funchal (POR),29 JUN 2002,1108
445,10.29,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,1h1,,Nuoro (ITA),10 JUL 2002,1108
445,10.29,+0.7,Kenny BROKENBURR,29 OCT 1968,USA,2,,Budapest (HUN),12 JUL 2002,1108
445,10.29,0.0,Asafa POWELL,23 NOV 1982,JAM,1h6,,Malles Venosta (ITA),13 JUL 2002,1108
445,10.29,+1.9,Christian MALCOLM,03 JUN 1979,GBR,4,,Birmingham (GBR),13 JUL 2002,1108
445,10.29,+2.0,Fabrice CALLIGNY,07 NOV 1981,FRA,2h1,,St-Etienne (FRA),13 JUL 2002,1108
445,10.29,+0.3,Dwight THOMAS,23 SEP 1980,JAM,2h5,,Manchester (GBR),26 JUL 2002,1108
445,10.29,+0.2,Nicolas MACROZONARIS,22 AUG 1980,CAN,6sf1,,Manchester (GBR),27 JUL 2002,1108
445,10.29,+0.8,Eric NKANSAH,12 DEC 1974,GHA,5sf2,,Manchester (GBR),27 JUL 2002,1108
445,10.29,+1.0,Jason GARDENER,17 SEP 1975,GBR,2h5,,"Olympiastadion, München (GER)",06 AUG 2002,1108
445,10.29,-0.6,Darren CAMPBELL,12 SEP 1973,GBR,1qf3,,"Olympiastadion, München (GER)",06 AUG 2002,1111
445,10.29,+0.1,Marc BLUME,28 DEC 1973,GER,1qf4,,"Olympiastadion, München (GER)",06 AUG 2002,1108
445,10.29,+1.2,Coby MILLER,19 OCT 1976,USA,1,,Glasgow (GBR),18 AUG 2002,1108
445,10.29,+0.9,Deji ALIU,22 NOV 1975,NGR,1,,Pescara (ITA),14 SEP 2002,1108
445,10.29,+0.3,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Busan (KOR),08 OCT 2002,1108
445,10.29,+1.3,Gabriel SIMON,25 OCT 1974,ARG,2,,Rosario (ARG),12 OCT 2002,1108
445,10.29,+1.3,Heber VIERA,29 APR 1979,URU,3,,Rosario (ARG),12 OCT 2002,1108
487,10.30,,Sybrand VAN DYK,19 JUL 1985,RSA,1,,Germiston (RSA),09 MAR 2002,1105
487,10.30,+1.8,Juan PITA,29 NOV 1979,CUB,1,,Camagüey (CUB),17 MAR 2002,1105
487,10.30,+1.1,Eric Pacome N'DRI,24 MAR 1978,CIV,1h,,"Raleigh, NC (USA)",29 MAR 2002,1105
487,10.30,+0.8,Matthew QUINN,17 APR 1976,RSA,3,,Germiston (RSA),05 APR 2002,1105
487,10.30,+0.9,Mickey GRIMES,10 OCT 1976,USA,5,,"Austin, TX (USA)",06 APR 2002,1105
487,10.30,+0.7,Edson Luciano RIBEIRO,08 DEC 1972,BRA,2,,Maringa (BRA),13 APR 2002,1105
487,10.30,+1.6,Brandon EVANS,30 OCT 1979,USA,2,,"College Station, TX (USA)",13 APR 2002,1105
487,10.30,+1.5,Marcus BRUNSON,24 APR 1978,USA,4,,Cape Town (RSA),19 APR 2002,1105
487,10.30,+0.5,Eric Pacome N'DRI,24 MAR 1978,CIV,4,,Cayenne (GUY),04 MAY 2002,1105
487,10.30,+1.4,Mickey GRIMES,10 OCT 1976,USA,2,,"Modesto, CA (USA)",11 MAY 2002,1105
487,10.30,+0.5,Jonathan BROWN,19 MAR 1981,USA,1h3,,"New Orleans, LA (USA)",11 MAY 2002,1105
487,10.30,+2.0,LaShaunte EDWARDS,26 JUL 1979,USA,1,,"Ypsilanti, MI (USA)",18 MAY 2002,1105
487,10.30,+0.3,Panagiotis SARRIS,14 SEP 1975,GRE,1,,Lisboa (POR),25 MAY 2002,1105
487,10.30,+1.8,Danny TUTSKEY,03 SEP 1979,USA,2,,St. Paul (USA),25 MAY 2002,1105
487,10.30,-0.6,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Kalamata (GRE),01 JUN 2002,1108
487,10.30,+1.4,Yuta KANNO,13 DEC 1980,JPN,3,,Kanazawa (JPN),09 JUN 2002,1105
487,10.30,-0.2,Jon DRUMMOND,09 SEP 1968,USA,6f1,,Athina (GRE),10 JUN 2002,1106
487,10.30,+0.1,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1h2,,Manchester (GBR),15 JUN 2002,1105
487,10.30,+0.5,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,3,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1105
487,10.30,,Freddy MAYOLA,01 NOV 1977,CUB,1h1,,Guadalajara (ESP),19 JUN 2002,1105
487,10.30,+0.1,Nobuhiro TAJIMA,07 NOV 1980,JPN,1,,Odawara (JPN),22 JUN 2002,1105
487,10.30,-0.1,Freddy MAYOLA,01 NOV 1977,CUB,3,,Funchal (POR),29 JUN 2002,1105
487,10.30,-0.3,Jason GARDENER,17 SEP 1975,GBR,6f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1106
487,10.30,+1.1,Alexander KOSENKOW,14 MAR 1977,GER,1h2,,"Wattenscheid, Bochum (GER)",05 JUL 2002,1105
487,10.30,+0.4,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,8,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1105
487,10.30,+0.1,Kim COLLINS,05 APR 1976,SKN,5,,Rethymno (GRE),07 JUL 2002,1105
487,10.30,+0.5,Musa DEJI,12 AUG 1980,NGR,3,,Malles Venosta (ITA),13 JUL 2002,1105
487,10.30,+1.6,Stéphane CALI,26 APR 1972,FRA,4,,St-Etienne (FRA),13 JUL 2002,1105
487,10.30,-0.1,Darvis PATTON,04 DEC 1977,USA,7,,Stockholm (SWE),16 JUL 2002,1105
487,10.30,+0.5,Eric NKANSAH,12 DEC 1974,GHA,2,,Cuxhaven (GER),20 JUL 2002,1105
487,10.30,-0.2,Asafa POWELL,23 NOV 1982,JAM,1h3,,Manchester (GBR),26 JUL 2002,1106
487,10.30,+0.7,Dwight THOMAS,23 SEP 1980,JAM,1qf1,,Manchester (GBR),26 JUL 2002,1105
487,10.30,+0.2,Michael FRATER,06 OCT 1982,JAM,7sf1,,Manchester (GBR),27 JUL 2002,1105
487,10.30,+1.3,Churandy MARTINA,03 JUL 1984,AHO,1sf,,Belém (BRA),01 AUG 2002,1105
487,10.30,+0.6,Masaya AIKAWA,06 APR 1984,JPN,1,,Naka (JPN),03 AUG 2002,1105
487,10.30,+0.1,Anatoliy DOVHAL,29 JAN 1976,UKR,2qf4,,"Olympiastadion, München (GER)",06 AUG 2002,1105
487,10.30,+0.1,Darren CAMPBELL,12 SEP 1973,GBR,3sf2,,"Olympiastadion, München (GER)",07 AUG 2002,1105
