Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
409,10.27,+1.1,Naoki TSUKAHARA,10 MAY 1985,JPN,1sf1,,Hiratsuka (JPN),09 SEP 2006,1115
409,10.27,+0.9,Anastasios GOUSIS,07 JUL 1979,GRE,1,,Athina (GRE),10 SEP 2006,1115
409,10.27,+1.1,Andrey YEPISHIN,10 JUN 1981,RUS,7,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1115
441,10.28,-2.3,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Canberra (AUS),26 JAN 2006,1125
441,10.28,+0.2,Sherwin VRIES,22 MAR 1980,RSA,1,,Port Elizabeth (RSA),11 FEB 2006,1112
441,10.28,+1.9,Matt SHIRVINGTON,25 OCT 1978,AUS,5,,Melbourne (AUS),18 FEB 2006,1112
441,10.28,+0.9,Anson HENRY,09 MAR 1979,CAN,7,,Melbourne (AUS),20 MAR 2006,1112
441,10.28,-0.6,Joshua ROSS,09 FEB 1981,AUS,5sf1,,Melbourne (AUS),20 MAR 2006,1115
441,10.28,+1.7,Anthony BUCHANAN,10 SEP 1981,USA,2,,"Gainesville, FL (USA)",01 APR 2006,1112
441,10.28,+1.1,Kevon PIERRE,30 MAR 1982,TTO,2,,"Coral Gables, FL (USA)",15 APR 2006,1112
441,10.28,+1.7,Jared CONNAUGHTON,20 JUL 1985,CAN,3,,"Fort Worth, TX (USA)",22 APR 2006,1112
441,10.28,-0.1,Mardy SCALES,10 SEP 1981,USA,2,,"Lawrence, KS (USA)",22 APR 2006,1112
441,10.28,-0.1,Shingo SUETSUGU,02 JUN 1980,JPN,2,,Osaka (JPN),06 MAY 2006,1112
441,10.28,+1.1,Yahya Hassan HABEEB,02 APR 1986,KSA,4h1,,Doha (QAT),12 MAY 2006,1112
441,10.28,+1.5,Travis PADGETT,13 DEC 1986,USA,1h2,,"Atlanta, GA (USA)",13 MAY 2006,1112
441,10.28,0.0,José Carlos MOREIRA,28 SEP 1983,BRA,4,,Fortaleza (BRA),17 MAY 2006,1112
441,10.28,+2.0,Marcus DUNCAN,04 DEC 1986,TTO,1,,"Coffeyville, KS (USA)",20 MAY 2006,1112
441,10.28,+0.5,Kendall STEVENS,26 JAN 1983,USA,1h2,,"Emporia, KS (USA)",25 MAY 2006,1112
441,10.28,+1.0,Dwight THOMAS,23 SEP 1980,JAM,1,,Valencia (ESP),27 MAY 2006,1112
441,10.28,-0.6,Orlando REID,03 JUL 1982,JAM,3,,"Knoxville, TN (USA)",27 MAY 2006,1115
441,10.28,+1.6,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5h2,,Oslo (NOR),02 JUN 2006,1112
441,10.28,+0.1,Kai HU,04 AUG 1982,CHN,1,,Firenze (ITA),04 JUN 2006,1112
441,10.28,0.0,Heber VIERA,29 APR 1979,URU,1,,Cochabamba (BOL),04 JUN 2006,1112
441,10.28,+1.4,Matic OSOVNIKAR,19 JAN 1980,SLO,3,,"Stadion Juliska, Praha (CZE)",05 JUN 2006,1112
441,10.28,,Michael FRATER,06 OCT 1982,JAM,2,,Torino (ITA),06 JUN 2006,1112
441,10.28,0.0,Christian MALCOLM,03 JUN 1979,GBR,2,,Genève (SUI),11 JUN 2006,1112
441,10.28,+0.5,Nesta CARTER,11 OCT 1985,JAM,2sf2,,Kingston (JAM),24 JUN 2006,1112
441,10.28,+1.0,Tyrone EDGAR,29 MAR 1982,GBR,1,,Budapest (HUN),30 JUN 2006,1112
441,10.28,-0.2,Desislav GUNEV,21 JAN 1986,BUL,1,,Sofia (BUL),01 JUL 2006,1113
441,10.28,0.0,Chrisdon HARGRETT,02 AUG 1984,USA,1sf1,,Santo Domingo (DOM),07 JUL 2006,1112
441,10.28,+0.4,Darrel BROWN,11 OCT 1984,TTO,2f2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1112
441,10.28,0.0,Kelly WILLIE,07 SEP 1982,USA,7f2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1112
441,10.28,+0.8,Chinedu ORIALA,17 DEC 1981,NGR,1,,Eindhoven (NED),15 JUL 2006,1112
441,10.28,+1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3,,Manchester (GBR),15 JUL 2006,1112
441,10.28,+0.2,Ainsley WAUGH,17 SEP 1981,JAM,2,,Lignano (ITA),16 JUL 2006,1112
441,10.28,+0.3,Uchenna EMEDOLU,17 SEP 1976,NGR,1h2,,Naimette-Xhovémont (BEL),19 JUL 2006,1112
441,10.28,+1.9,Emmanuel NGOM PRISO,15 DEC 1984,CMR,2sf2,,Nancy (FRA),21 JUL 2006,1112
441,10.28,+1.9,Fabrice CALLIGNY,07 NOV 1981,FRA,3sf2,,Nancy (FRA),21 JUL 2006,1112
441,10.28,+1.8,Francis OBIKWELU,22 NOV 1978,POR,1h2,,Seia (POR),22 JUL 2006,1112
441,10.28,-1.3,Trell KIMMONS,13 JUL 1985,USA,1,,Malles Venosta (ITA),22 JUL 2006,1119
441,10.28,+1.1,Roland NÉMETH,19 SEP 1974,HUN,1,,Debrecen (HUN),22 JUL 2006,1112
441,10.28,+1.8,Lerone CLARKE,07 JUL 1981,JAM,1sf2,,Cartagena de Indias (COL),25 JUL 2006,1112
441,10.28,+0.5,Deji ALIU,22 NOV 1975,NGR,1,,Helsinki (FIN),26 JUL 2006,1112
441,10.28,-1.3,Kelly WILLIE,07 SEP 1982,USA,4h2,,"Crystal Palace, London (GBR)",28 JUL 2006,1119
441,10.28,+1.0,Nicolas MACROZONARIS,22 AUG 1980,CAN,2sf,,Ottawa (CAN),04 AUG 2006,1112
441,10.28,-0.5,Francis OBIKWELU,22 NOV 1978,POR,1qf3,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1115
441,10.28,-0.7,Michael FRATER,06 OCT 1982,JAM,5,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1116
441,10.28,-0.7,Francis OBIKWELU,22 NOV 1978,POR,6,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1116
441,10.28,+1.6,Ricardo WILLIAMS,29 SEP 1976,JAM,1h1,,La Chaux-de-Fonds (SUI),20 AUG 2006,1112
441,10.28,+0.1,Matic OSOVNIKAR,19 JAN 1980,SLO,4,,Linz (AUT),22 AUG 2006,1112
441,10.28,+0.4,Kaaron CONWRIGHT,08 AUG 1976,USA,2,,Paris (FRA),26 AUG 2006,1112
441,10.28,0.0,Dwight THOMAS,23 SEP 1980,JAM,5,,Rieti (ITA),27 AUG 2006,1112
441,10.28,+1.1,Patrick JOHNSON,26 SEP 1972,AUS,8,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1112
441,10.28,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2,,Daegu (KOR),28 SEP 2006,1115
441,10.28,+1.5,Masahide UENO,10 SEP 1983,JPN,2sf3,,Kobe (JPN),07 OCT 2006,1112
493,10.29,,Jason GARDENER,17 SEP 1975,GBR,1,,Bath (GBR) (i),08 JAN 2006,1110
493,10.29,-2.3,Ambrose EZENWA,10 APR 1977,AUS,2,,Canberra (AUS),26 JAN 2006,1121
493,10.29,-0.6,Asafa POWELL,23 NOV 1982,JAM,1f2,,Melbourne (AUS),09 MAR 2006,1111
493,10.29,,Remaldo ROSE,18 NOV 1987,JAM,1,,Kingston (JAM),18 MAR 2006,1108
493,10.29,-0.5,Asafa POWELL,23 NOV 1982,JAM,1qf3,,Melbourne (AUS),19 MAR 2006,1111
493,10.29,+0.9,Yuan-Kai LIU,02 DEC 1981,TPE,1sf3,,Yunlin (TPE),09 APR 2006,1108
493,10.29,+0.5,Michael RODGERS,24 APR 1985,USA,1,,"Lawrence, KS (USA)",22 APR 2006,1108
493,10.29,-0.1,Rodney MARTIN,22 DEC 1982,USA,3,,"Lawrence, KS (USA)",22 APR 2006,1108
493,10.29,-0.5,Ronald POGNON,16 NOV 1982,FRA,1,,Baie Mahault (FRA),01 MAY 2006,1111
493,10.29,+1.4,Jordan VADEN,15 SEP 1978,USA,2h1,,"Atlanta, GA (USA)",13 MAY 2006,1108
493,10.29,+0.8,Otis MCDANIEL,30 JUN 1986,USA,1,,"Provo, UT (USA)",13 MAY 2006,1108
493,10.29,+0.9,Demi OMOLE,29 JUL 1985,USA,1,,"East Lansing, MI (USA)",14 MAY 2006,1108
493,10.29,+1.8,Tyrone EDGAR,29 MAR 1982,GBR,2,,"Waco, TX (USA)",14 MAY 2006,1108
493,10.29,-0.5,Tim ABEYIE,07 NOV 1982,GBR,1,,Loughborough (GBR),21 MAY 2006,1111
493,10.29,+1.7,Keantwon GRAY,24 JAN 1985,USA,8h,,"Knoxville, TN (USA)",26 MAY 2006,1108
493,10.29,+1.0,Andrey YEPISHIN,10 JUN 1981,RUS,2,,Valencia (ESP),27 MAY 2006,1108
493,10.29,+0.5,Marlon DEVONISH,01 JUN 1976,GBR,5h3,,Oslo (NOR),02 JUN 2006,1108
493,10.29,+1.1,Rodney MARTIN,22 DEC 1982,USA,2,,Kalamata (GRE),03 JUN 2006,1108
493,10.29,-0.1,Bernard WILLIAMS,19 JAN 1978,USA,3,,"New York, NY (USA)",03 JUN 2006,1108
493,10.29,-0.9,Demi OMOLE,29 JUL 1985,USA,1h2,,"Sacramento, CA (USA)",08 JUN 2006,1113
493,10.29,-0.5,Churandy MARTINA,03 JUL 1984,AHO,6,,"Sacramento, CA (USA)",10 JUN 2006,1111
493,10.29,-1.2,Jason SMOOTS,13 JUL 1980,USA,4,,"Indianapolis, IN (USA)",23 JUN 2006,1115
493,10.29,+0.4,Jeff LAYNES,03 OCT 1970,USA,1h3,,"Indianapolis, IN (USA)",23 JUN 2006,1108
493,10.29,+0.2,Demi OMOLE,29 JUL 1985,USA,4h5,,"Indianapolis, IN (USA)",23 JUN 2006,1108
493,10.29,0.0,Mario FORSYTHE,30 OCT 1985,JAM,3,,Kingston (JAM),24 JUN 2006,1108
493,10.29,+0.9,Rodney MARTIN,22 DEC 1982,USA,4f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1108
493,10.29,+0.9,Bernard WILLIAMS,19 JAN 1978,USA,5f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1108
493,10.29,+0.7,John WOODS,19 JUN 1982,USA,1h1,,Albertville (FRA),12 JUL 2006,1108
493,10.29,+1.1,Mark FINDLAY,20 MAR 1978,GBR,3sf1,,Manchester (GBR),15 JUL 2006,1108
493,10.29,+0.3,Darvis PATTON,04 DEC 1977,USA,1,,Chania (GRE),17 JUL 2006,1108
493,10.29,0.0,Oudére KANKARAFOU,08 DEC 1983,FRA,1h3,,Nancy (FRA),20 JUL 2006,1108
493,10.29,-0.3,Anatoliy DOVHAL,29 JAN 1976,UKR,1,,Kyiv (UKR),21 JUL 2006,1109
493,10.29,-0.6,Ronald POGNON,16 NOV 1982,FRA,8,,"Crystal Palace, London (GBR)",28 JUL 2006,1111
493,10.29,+1.4,Meng-Lin TSAI,21 MAR 1978,TPE,1,,Panchiao (TPE),29 JUL 2006,1108
493,10.29,+0.4,Anson HENRY,09 MAR 1979,CAN,3sf,,Ottawa (CAN),04 AUG 2006,1108
493,10.29,+1.3,Matic OSOVNIKAR,19 JAN 1980,SLO,2h4,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1108
493,10.29,+1.2,Marco TORRIERI,14 MAY 1978,ITA,4h1,,Avezzano (ITA),20 AUG 2006,1108
493,10.29,+1.1,Ricardo WILLIAMS,29 SEP 1976,JAM,1,,La Chaux-de-Fonds (SUI),20 AUG 2006,1108
493,10.29,+1.4,Ernest WIGGINS,18 JUN 1982,USA,1,,Utrecht (NED),26 AUG 2006,1108
493,10.29,0.0,Deji ALIU,22 NOV 1975,NGR,6,,Rieti (ITA),27 AUG 2006,1108
493,10.29,+0.4,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Kobe (JPN),07 OCT 2006,1108
534,10.30,,Jason GARDENER,17 SEP 1975,GBR,1,,Bath (GBR) (i),08 JAN 2006,1107
534,10.30,-2.3,Patrick JOHNSON,26 SEP 1972,AUS,3,,Canberra (AUS),26 JAN 2006,1118
534,10.30,0.0,Chinedu ORIALA,17 DEC 1981,NGR,1qf2,,Abuja (NGR),09 FEB 2006,1105
534,10.30,-0.5,Anson HENRY,09 MAR 1979,CAN,2qf3,,Melbourne (AUS),19 MAR 2006,1108
534,10.30,+0.9,Marlon DEVONISH,01 JUN 1976,GBR,8,,Melbourne (AUS),20 MAR 2006,1105
534,10.30,+0.9,Remaldo ROSE,18 NOV 1987,JAM,1,,Kingston (JAM),31 MAR 2006,1105
534,10.30,+1.1,Jordan VADEN,15 SEP 1978,USA,4,,"Philadelphia, PA (USA)",29 APR 2006,1105
534,10.30,+1.6,Carlos MOORE,08 MAY 1984,USA,8,,"Modesto, CA (USA)",06 MAY 2006,1105
534,10.30,-0.4,Johnie DRAKE,19 MAY 1984,USA,1,,Toledo (ESP),13 MAY 2006,1107
534,10.30,+0.1,Yongyi WEN,03 JAN 1987,CHN,1,,Bangkok (THA),18 MAY 2006,1105
534,10.30,+0.5,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1h2,,Ponce (PUR),26 MAY 2006,1105
534,10.30,+1.8,Phillip FRANCIS,26 APR 1983,USA,2,,"Provo, UT (USA)",27 MAY 2006,1105
534,10.30,0.0,Rafael DA SILVA RIBEIRO,23 JUN 1986,BRA,2,,Cochabamba (BOL),04 JUN 2006,1105
534,10.30,-0.6,Churandy MARTINA,03 JUL 1984,AHO,2h3,,"Sacramento, CA (USA)",08 JUN 2006,1108
534,10.30,+1.5,Simone COLLIO,27 DEC 1979,ITA,7,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1105
534,10.30,-1.9,Michael FRATER,06 OCT 1982,JAM,1h2,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1116
534,10.30,-0.4,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1h2,,Avellino (ITA),14 JUN 2006,1107
534,10.30,+1.9,Ronny OSTWALD,07 APR 1974,GER,1h3,,Regensburg (GER),17 JUN 2006,1105
534,10.30,+1.5,Gordon MCKENZIE,21 AUG 1987,USA,2,,"Indianapolis, IN (USA)",22 JUN 2006,1105
534,10.30,+1.8,Michael FRATER,06 OCT 1982,JAM,1h1,,Kingston (JAM),23 JUN 2006,1105
534,10.30,+1.6,Carl BARRETT,21 APR 1975,JAM,1h5,,Kingston (JAM),23 JUN 2006,1105
534,10.30,+1.6,Orlando MORGAN,25 JUN 1984,JAM,2h5,,Kingston (JAM),23 JUN 2006,1105
534,10.30,-0.1,Kaaron CONWRIGHT,08 AUG 1976,USA,4h4,,"Indianapolis, IN (USA)",23 JUN 2006,1105
534,10.30,-1.2,Shawn CRAWFORD,14 JAN 1978,USA,1sf1,,"Indianapolis, IN (USA)",23 JUN 2006,1112
534,10.30,+0.3,Lerone CLARKE,07 JUL 1981,JAM,2sf1,,Kingston (JAM),24 JUN 2006,1105
534,10.30,+0.5,Orlando MORGAN,25 JUN 1984,JAM,7sf2,,Kingston (JAM),24 JUN 2006,1105
534,10.30,+1.0,John WOODS,19 JUN 1982,USA,1,,Cork (IRL),01 JUL 2006,1105
534,10.30,+0.4,David ALERTE,18 SEP 1984,FRA,3f2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1105
534,10.30,+1.7,Lueyi DOVY,10 NOV 1975,FRA,3sf1,,Nancy (FRA),21 JUL 2006,1105
534,10.30,+1.9,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,4sf2,,Nancy (FRA),21 JUL 2006,1105
534,10.30,+0.2,Michael FRATER,06 OCT 1982,JAM,7f1,,Stockholm (SWE),25 JUL 2006,1105
534,10.30,+1.6,Ronny OSTWALD,07 APR 1974,GER,1,,Leverkusen (GER),28 JUL 2006,1105
534,10.30,+0.4,Kai HU,04 AUG 1982,CHN,1,,Shijiazhuang (CHN),05 AUG 2006,1105
534,10.30,+1.5,Łukasz CHYŁA,31 MAR 1981,POL,6sf1,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1105
534,10.30,+1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3sf2,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1105
534,10.30,+0.3,Trell KIMMONS,13 JUL 1985,USA,9,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1105
