Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
413,10.28,-0.3,Coby MILLER,19 OCT 1976,USA,1,,Naimette-Xhovémont (BEL),20 JUL 2005,1113
413,10.28,+1.0,Idrissa SANOU,12 JUN 1977,BUR,1,,Sestriere (ITA),23 JUL 2005,1112
413,10.28,+0.1,Joshua ROSS,09 FEB 1981,AUS,6,,Oslo (NOR),29 JUL 2005,1112
413,10.28,+0.4,Joshua ROSS,09 FEB 1981,AUS,2h4,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1112
413,10.28,-2.0,Dwight THOMAS,23 SEP 1980,JAM,2qf1,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1124
413,10.28,+0.5,Shawn CRAWFORD,14 JAN 1978,USA,8sf1,,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1112
413,10.28,+0.7,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Tallinn (EST),16 AUG 2005,1112
413,10.28,+0.4,Christian MALCOLM,03 JUN 1979,GBR,1,,Cardiff (GBR),29 AUG 2005,1112
413,10.28,+1.1,Yahya Saed AL KAHES,19 FEB 1986,KSA,1,,Tunis (TUN),16 SEP 2005,1112
413,10.28,-0.4,Kai HU,04 AUG 1982,CHN,6,,Shanghai (CHN),17 SEP 2005,1114
413,10.28,-1.9,Leonard SCOTT,19 JAN 1980,USA,2,,Daegu (KOR),23 SEP 2005,1123
453,10.29,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Rehlingen (GER),16 MAY 2005,1111
453,10.29,+0.9,Rae Monzavous EDWARDS,07 MAY 1981,USA,6,,"Carson, CA (USA)",22 MAY 2005,1108
453,10.29,+0.9,Pierre BROWNE,14 JAN 1980,CAN,7,,"Carson, CA (USA)",22 MAY 2005,1108
453,10.29,+1.5,Jeff LAYNES,03 OCT 1970,USA,2,,"Sacramento, CA (USA)",28 MAY 2005,1108
453,10.29,-1.7,Raphael Raymundo DE OLIVEIRA,05 FEB 1979,BRA,1,,Cochabamba (BOL),01 JUN 2005,1118
453,10.29,+1.1,Kazuyoshi HIDAKA,07 JUL 1980,JPN,1h3,,Tokyo (JPN),04 JUN 2005,1108
453,10.29,+0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,1h4,,Tokyo (JPN),04 JUN 2005,1108
453,10.29,+1.0,Simone COLLIO,27 DEC 1979,ITA,2,,Lugano (SUI),04 JUN 2005,1108
453,10.29,+1.6,Jason GARDENER,17 SEP 1975,GBR,9,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1108
453,10.29,+1.9,Deji ALIU,22 NOV 1975,NGR,5h2,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1108
453,10.29,-0.1,Marlon DEVONISH,01 JUN 1976,GBR,2,,Firenze (ITA),17 JUN 2005,1108
453,10.29,-0.8,Ke JIN,13 JAN 1984,CHN,2,,Shijiazhuang (CHN),19 JUN 2005,1112
453,10.29,+1.2,André Domingos DA SILVA,26 NOV 1972,BRA,2,,São Paulo (BRA),19 JUN 2005,1108
453,10.29,+0.4,Aaron ARMSTRONG,14 OCT 1977,TTO,1h,,Port-of-Spain (TTO),25 JUN 2005,1108
453,10.29,-2.3,Walter DIX,31 JAN 1986,USA,4,,"Carson, CA (USA)",25 JUN 2005,1121
453,10.29,+0.4,Jason GARDENER,17 SEP 1975,GBR,1h1,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1108
453,10.29,0.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2h2,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1108
453,10.29,+1.1,Deji ALIU,22 NOV 1975,NGR,7,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1108
453,10.29,+0.3,Marc BLUME,28 DEC 1973,GER,2,,"Wattenscheid, Bochum (GER)",02 JUL 2005,1108
453,10.29,+1.6,Marlon DEVONISH,01 JUN 1976,GBR,1h7,,Manchester (GBR),09 JUL 2005,1108
453,10.29,+1.6,Mark FINDLAY,20 MAR 1978,GBR,2sf2,,Manchester (GBR),09 JUL 2005,1108
453,10.29,+0.5,Henry VIZCAÍNO,16 MAY 1980,CUB,3sf1,,Nassau (BAH),09 JUL 2005,1108
453,10.29,+0.6,J-Mee SAMUELS,20 MAY 1987,USA,1h,,Windsor (CAN),30 JUL 2005,1108
453,10.29,-1.2,Marc BURNS,07 JAN 1983,TTO,3qf2,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1115
453,10.29,-1.8,Ronald POGNON,16 NOV 1982,FRA,6,,Zürich (SUI),19 AUG 2005,1118
453,10.29,+0.5,Darrel BROWN,11 OCT 1984,TTO,6,,Linz (AUT),23 AUG 2005,1108
453,10.29,+1.2,Coby MILLER,19 OCT 1976,USA,5,,Yokohama (JPN),19 SEP 2005,1108
453,10.29,+1.2,Nobuharu ASAHARA,21 JUN 1972,JPN,6,,Yokohama (JPN),19 SEP 2005,1108
453,10.29,0.0,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Marugame (JPN),25 SEP 2005,1108
482,10.30,,Kelly WILLIE,07 SEP 1982,USA,1h2,,"Baton Rouge, LA (USA)",25 MAR 2005,1105
482,10.30,+1.1,Jeff LAYNES,03 OCT 1970,USA,1,,"Fresno, CA (USA)",02 APR 2005,1105
482,10.30,+0.6,Leroy DIXON,20 JUN 1983,USA,1,,"Knoxville, TN (USA)",16 APR 2005,1105
482,10.30,+1.9,Leroy DIXON,20 JUN 1983,USA,3,,"Knoxville, TN (USA)",16 APR 2005,1105
482,10.30,+1.5,Shigeyuki KOJIMA,25 SEP 1979,JPN,2,,Hiroshima (JPN),29 APR 2005,1105
482,10.30,+1.0,Aaron EGBELE,29 JAN 1979,NGR,2h1,,Fort-de-France (FRA),30 APR 2005,1105
482,10.30,+0.7,Joshua NORMAN,26 JUL 1980,USA,2h2,,Fort-de-France (FRA),30 APR 2005,1105
482,10.30,+1.0,Obadele THOMPSON,30 MAR 1976,BAR,3,,Osaka (JPN),07 MAY 2005,1105
482,10.30,0.0,Michael RODGERS,24 APR 1985,USA,1,,"Lamoni, IA (USA)",07 MAY 2005,1105
482,10.30,+1.4,Tatsuro YOSHINO,11 SEP 1982,JPN,1,,Hitachinaka (JPN),14 MAY 2005,1105
482,10.30,+1.2,Greg BOLDEN,30 JUN 1984,USA,1,,"Atlanta, GA (USA)",14 MAY 2005,1105
482,10.30,+1.8,Kenneth BAXTER,17 APR 1982,USA,1h2,,"Columbus, OH (USA)",14 MAY 2005,1105
482,10.30,-0.8,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,3,,Fortaleza (BRA),18 MAY 2005,1109
482,10.30,+1.7,Ron RICHARDS,13 MAY 1983,LBR,5h,,"New York, NY (USA)",27 MAY 2005,1105
482,10.30,+1.3,Christian MALCOLM,03 JUN 1979,GBR,3,,Bedford (GBR),29 MAY 2005,1105
482,10.30,+1.0,Patrick JARRETT,02 OCT 1977,JAM,3,,Kalamata (GRE),30 MAY 2005,1105
482,10.30,+0.1,Jonathan Omar MEDINA,05 JAN 1978,VEN,1h2,,Barquisimeto (VEN),04 JUN 2005,1105
482,10.30,-0.2,Kyle FARMER,15 APR 1983,USA,1h1,,"Sacramento, CA (USA)",08 JUN 2005,1106
482,10.30,-0.9,Walter DIX,31 JAN 1986,USA,1sf1,,"Sacramento, CA (USA)",08 JUN 2005,1110
482,10.30,+1.0,Chinedu ORIALA,17 DEC 1981,NGR,1,,Benin City (NGR),10 JUN 2005,1105
482,10.30,-0.1,Jason GARDENER,17 SEP 1975,GBR,3,,Firenze (ITA),17 JUN 2005,1105
482,10.30,+0.3,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Velenje (SLO),23 JUN 2005,1105
482,10.30,+1.0,Leroy DIXON,20 JUN 1983,USA,2h1,,"Carson, CA (USA)",24 JUN 2005,1105
482,10.30,+0.1,Patrick JARRETT,02 OCT 1977,JAM,6,,Kingston (JAM),25 JUN 2005,1105
482,10.30,-1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2,,Manchester (GBR),09 JUL 2005,1111
482,10.30,-1.1,Christian MALCOLM,03 JUN 1979,GBR,2sf1,,Manchester (GBR),09 JUL 2005,1111
482,10.30,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,1f1,,Zagreb (CRO),11 JUL 2005,1105
482,10.30,+0.5,Rae Monzavous EDWARDS,07 MAY 1981,USA,2f1,,Zagreb (CRO),11 JUL 2005,1105
482,10.30,-1.7,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1h3,,Malles Venosta (ITA),16 JUL 2005,1115
482,10.30,+1.0,Patrick JOHNSON,26 SEP 1972,AUS,1h2,,Loughborough (GBR),16 JUL 2005,1105
482,10.30,-1.3,Tyson GAY,09 AUG 1982,USA,1,,Lignano (ITA),17 JUL 2005,1112
482,10.30,-1.3,Rae Monzavous EDWARDS,07 MAY 1981,USA,2,,Lignano (ITA),17 JUL 2005,1112
482,10.30,+0.5,Obadele THOMPSON,30 MAR 1976,BAR,5h2,,"Crystal Palace, London (GBR)",22 JUL 2005,1105
482,10.30,+0.5,Tyrone EDGAR,29 MAR 1982,GBR,6h2,,"Crystal Palace, London (GBR)",22 JUL 2005,1105
482,10.30,+0.8,Tobias UNGER,10 JUL 1979,GER,1f2,,Helsinki (FIN),25 JUL 2005,1105
482,10.30,+0.1,Michael FRATER,06 OCT 1982,JAM,3f1,,Stockholm (SWE),26 JUL 2005,1105
482,10.30,+1.6,Obadele THOMPSON,30 MAR 1976,BAR,3f2,,Stockholm (SWE),26 JUL 2005,1105
482,10.30,-1.4,Aziz ZAKARI,02 SEP 1976,GHA,2h8,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1113
482,10.30,+0.7,Kai HU,04 AUG 1982,CHN,1,,Izmir (TUR),16 AUG 2005,1105
482,10.30,+1.7,Oudére KANKARAFOU,08 DEC 1983,FRA,2,,La Chaux-de-Fonds (SUI),21 AUG 2005,1105
482,10.30,+0.8,Anil KUMAR,28 AUG 1973,IND,1,,New Delhi (IND),24 AUG 2005,1105
482,10.30,+0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Königs Wusterhausen (GER),02 SEP 2005,1105
482,10.30,+1.9,Dwight PHILLIPS,01 OCT 1977,USA,2,,Moskva (RUS),04 SEP 2005,1105
