Average Net Result mean_pro,age_at_event mean_pro,Mark mean_pro,Mark min_pro,Mark var_pro,current_match_ranking min_pro,current_match_ranking mean_pro,Average Rank mean_pro,Years to Olympics_pro,Nat_pro,efficiency mean_¹éÒ»»¯,Year,age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Athlete,Nat,Years to Olympics,Olympic Ranking,Finalist_weight
0.000227241,0.000198262,0.000226785,0.000228343,0,0.000159821,9.76E-05,0.000393947,0.000265534,0.000222024,0.000304295,2019,22,10.45,10.3,10.3,0,1,1,33876,1,337,1125.779661,3,9,0
0.000223436,0.000171227,0.000226234,0.000227678,2.77E-06,0.000639284,0.00053706,0.000330452,8.85E-05,0.000224246,0.000304295,2021,19,10.275,10.275,10.27,5.00E-05,5.5,4,28416,1,338,1137.046569,1,9,0
0.000223708,0.000162215,0.000225133,0.00022524,0.000267717,0.000159821,0.000146471,0.000246409,0.000265534,0.000224437,0.000304295,2010,18,10.2875,10.225,10.16,0.004833333,1.5,1,21189,1,339,1138.013621,3,9,0
0.000222747,0.000171227,0.000223996,0.000223244,0.000301214,0.000159821,0.000221334,0.000170475,0.000177022,0.000224437,0.000243436,2011,19,10.24333333,10.17333333,10.07,0.005438095,2.266666667,1,14659.33333,0.8,339,1138.013621,2,9,0
0.000222444,0.000180239,0.000223771,0.000222136,0.000405983,0.000159821,0.000262427,0.000164299,8.85E-05,0.000224437,0.000266258,2012,20,10.229375,10.163125,10.02,0.007329583,2.6875,1,14128.3125,0.875,339,1138.013621,1,9,0
0.000219304,0.000189251,0.000221862,0.000220584,0.000639629,0.000159821,0.000285967,9.01E-05,0.000354045,0.000224437,0.000260824,2013,21,10.085,10.07642857,9.95,0.011547802,2.928571429,1,7749.785714,0.857142857,339,1138.013621,4,7,1
0.000219239,0.000198262,0.000220047,0.000219254,0.000284149,0.000159821,0.000156236,2.69E-05,0.000265534,0.000224437,0.000243436,2014,22,10.082,9.994,9.89,0.00513,1.6,1,2312.4,0.8,339,1138.013621,3,7,1
0.000218108,0.000207274,0.000220605,0.000218589,0.00048859,0.000159821,0.000266903,4.72E-05,0.000177022,0.000224437,0.000304295,2015,23,10.03,10.01933333,9.86,0.008820952,2.733333333,1,4056.266667,1,339,1138.013621,2,7,1
0.000218995,0.000216286,0.000220416,0.000218589,0.000491548,0.000159821,0.00022534,4.16E-05,8.85E-05,0.000224437,0.000304295,2016,24,10.07076923,10.01076923,9.86,0.008874359,2.307692308,1,3577.538462,1,339,1138.013621,1,7,1
0.00021904,0.000225298,0.000221469,0.000221028,0.000178038,0.000159821,0.000237144,5.39E-05,0.000442556,0.000224437,0.000304295,2017,25,10.07285714,10.05857143,9.97,0.003214286,2.428571429,1,4634,1,339,1138.013621,5,9,0
0.000217847,0.00023431,0.000219387,0.000219697,0.000129058,0.000159821,0.000136706,1.60E-05,0.000354045,0.000224437,0.000304295,2018,26,10.018,9.964,9.91,0.00233,1.4,1,1377.6,1,339,1138.013621,4,9,0
0.000220935,0.000243322,0.000223335,0.000222136,0.000335239,0.000159821,0.000208314,0.000134885,0.000265534,0.000224437,0.000304295,2019,27,10.16,10.14333333,10.02,0.006052381,2.133333333,1,11598.93333,1,339,1138.013621,3,9,0
0.000220645,0.000261346,0.000223408,0.000223023,0.000386989,0.000159821,0.000276667,0.000140098,8.85E-05,0.000224437,0.000304295,2021,29,10.14666667,10.14666667,10.06,0.006986667,2.833333333,1,12047.16667,1,339,1138.013621,1,9,0
0.000221805,0.000162215,0.000224803,0.000226348,0,0.000958926,0.000585884,0.000202579,0.000354045,0.000225728,0.000304295,1985,18,10.2,10.21,10.21,0,6,6,17420,1,340,1144.561396,4,9,0
0.000226045,0.000180239,0.000223592,0.00022391,0.000335108,0.000319642,0.000195295,0.000138235,0.000177022,0.000225728,0.000152148,1987,20,10.395,10.155,10.1,0.00605,2,2,11887,0.5,340,1144.561396,2,9,0
0.000223517,0.000189251,0.000221996,0.000219476,0.00077506,0.000159821,0.000195295,9.53E-05,8.85E-05,0.000225728,0.000190185,1988,21,10.27875,10.0825,9.9,0.013992857,2,1,8198.125,0.625,340,1144.561396,1,9,0
0.00022735,0.000198262,0.000222931,0.000221028,0.002661474,0.000159821,0.000146471,0.000178256,0.000354045,0.000225728,0.000152148,1989,22,10.455,10.125,9.97,0.04805,1.5,1,15328.5,0.5,340,1144.561396,4,9,0
0.000227459,0.000207274,0.000226785,0.000228343,0,0.000799105,0.000488237,0.000393947,0.000265534,0.000225728,0.000304295,1990,23,10.46,10.3,10.3,0,5,5,33876,1,340,1144.561396,3,9,0
0.000225284,0.000216286,0.000225353,0.00022657,2.49E-05,0.000159821,9.76E-05,0.000248159,8.85E-05,0.000224385,0.000152148,2012,24,10.36,10.235,10.22,0.00045,1,1,21339.5,0.5,341,1137.753126,1,9,0
0.000223675,0.000225298,0.000224451,0.00022391,0.000372773,0.000159821,0.000117177,0.000201588,0.000354045,0.000224385,0.000304295,2013,25,10.286,10.194,10.1,0.00673,1.2,1,17334.8,1,341,1137.753126,4,9,0
0.000225647,0.00023431,0.000226197,0.000227457,1.29E-05,0.000159821,0.000195295,0.000327886,0.000265534,0.000224385,0.000304295,2014,26,10.37666667,10.27333333,10.26,0.000233333,2,1,28195.33333,1,341,1137.753126,3,9,0
0.000221469,0.000252334,0.00022162,0.000220806,0.000221962,0.000159821,0.000159787,6.03E-05,8.85E-05,0.000224385,0.000276632,2016,28,10.18454545,10.06545455,9.96,0.004007273,1.636363636,1,5185.727273,0.909090909,341,1137.753126,1,9,0
0.000224711,0.000261346,0.000225744,0.000226126,5.22E-05,0.000159821,0.000221926,0.000286547,0.000442556,0.000224385,0.000248969,2017,29,10.33363636,10.25272727,10.2,0.000941818,2.272727273,1,24640.54545,0.818181818,341,1137.753126,5,9,0
0.000222892,0.000171227,0.000225684,0.000227235,0,0.000159821,9.76E-05,0.000276423,0.000265534,0.000223077,0.000304295,1986,19,10.25,10.25,10.25,0,1,1,23770,1,342,1131.117647,3,9,0
0.000223816,0.000198262,0.000225408,0.000225683,0.000115857,0.000159821,0.000170883,0.000259675,0.000354045,0.000223077,0.000304295,1989,22,10.2925,10.2375,10.18,0.002091667,1.75,1,22329.75,1,342,1131.117647,4,9,0
0.000220283,0.000216286,0.000225684,0.000227235,0,0.000159821,9.76E-05,0.000276423,0.000177022,0.000223077,0.000304295,1991,24,10.13,10.25,10.25,0,1,1,23770,1,342,1131.117647,2,9,0
0.000222022,0.000225298,0.000224803,0.000226348,0,0.000159821,9.76E-05,0.000202579,8.85E-05,0.000223077,0.000304295,1992,25,10.21,10.21,10.21,0,1,1,17420,1,342,1131.117647,1,9,0
0.000226299,0.00023431,0.000225684,0.000225461,0.000271409,0.000319642,0.00035804,0.000293448,0.000354045,0.000223077,0.000202863,1993,26,10.40666667,10.25,10.17,0.0049,3.666666667,2,25234,0.666666667,342,1131.117647,4,9,0
0.000224632,0.000252334,0.000224656,0.000225461,4.62E-05,0.000159821,0.000325491,0.000194841,0.000177022,0.000223077,0.000202863,1995,28,10.33,10.20333333,10.17,0.000833333,3.333333333,1,16754.66667,0.666666667,342,1131.117647,2,9,0
0.000226154,0.000180239,0.000226564,0.0002279,1.11E-05,0.000159821,0.000146471,0.000367805,8.85E-05,0.000224385,0.000304295,2000,20,10.4,10.29,10.28,0.0002,1.5,1,31628,1,343,1137.753126,1,9,0
0.000228484,0.000189251,0.000225747,0.000224575,0.000184105,0.000159821,0.000125547,0.000296558,0.000354045,0.000224385,8.69E-05,2001,21,10.50714286,10.25285714,10.13,0.00332381,1.285714286,1,25501.42857,0.285714286,343,1137.753126,4,9,0
0.000228329,0.000207274,0.000225023,0.00022657,0,0.000319642,0.000195295,0.000219894,0.000177022,0.000224385,0,2003,23,10.5,10.22,10.22,0,2,2,18909,0,343,1137.753126,2,9,0
0.000222506,0.000189251,0.000223775,0.000222358,0.000415423,0.000159821,0.000162746,0.000163005,0.000177022,0.000225728,0.000304295,1999,21,10.23222222,10.16333333,10.03,0.0075,1.666666667,1,14017,1,344,1144.561396,2,9,0
0.000223816,0.000198262,0.000224032,0.000224353,0.000140848,0.000159821,0.000244118,0.000160649,8.85E-05,0.000225728,0.000228221,2000,22,10.2925,10.175,10.12,0.002542857,2.5,1,13814.375,0.75,344,1144.561396,1,9,0
0.000221621,0.000225298,0.000223634,0.000221028,0.00067334,0.000159821,0.000217829,0.00017141,0.000177022,0.000225728,0.000304295,2003,25,10.19153846,10.15692308,9.97,0.01215641,2.230769231,1,14739.76923,1,344,1144.561396,2,9,0
0.000220949,0.00023431,0.000223386,0.000220584,0.000562736,0.000159821,0.000317354,0.000150346,8.85E-05,0.000225728,0.000266258,2004,26,10.160625,10.145625,9.95,0.010159583,3.25,1,12928.4375,0.875,344,1144.561396,1,9,0
0.000222395,0.000243322,0.000223765,0.000223466,0.000178566,0.000159821,0.000265043,0.000146555,0.000354045,0.000225728,0.000260824,2005,27,10.22714286,10.16285714,10.08,0.00322381,2.714285714,1,12602.42857,0.857142857,344,1144.561396,4,9,0
0.0002234,0.000270358,0.000224216,0.000223023,0.000278333,0.000159821,0.000271243,0.000181455,8.85E-05,0.000225728,0.000304295,2008,30,10.27333333,10.18333333,10.06,0.005025,2.777777778,1,15603.55556,1,344,1144.561396,1,9,0
0.000225067,0.000198262,0.000225684,0.000225018,0.000177247,0.000159821,0.000175765,0.000289057,0.000177022,0.000224483,0.000243436,1999,22,10.35,10.25,10.15,0.0032,1.8,1,24856.4,0.8,345,1138.25,2,9,0
0.000227314,0.000216286,0.00022561,0.000226792,1.29E-05,0.000159821,0.000260393,0.000270725,0.000354045,0.000224483,0.000101432,2001,24,10.45333333,10.24666667,10.23,0.000233333,2.666666667,1,23280,0.333333333,345,1138.25,4,9,0
0.000229198,0.000225298,0.000224252,0.000225683,2.77E-06,0.000159821,9.76E-05,0.000164127,0.000265534,0.000224483,0,2002,25,10.54,10.185,10.18,5.00E-05,1,1,14113.5,0,345,1138.25,3,9,0
0.000225502,0.000198262,0.000226785,0.000228343,0,0.000319642,0.000195295,0.000393947,0.000442556,0.000224385,0.000304295,2017,22,10.37,10.3,10.3,0,2,2,33876,1,346,1137.753126,5,9,0
0.000226154,0.000207274,0.000226785,0.000228343,0,0.000319642,0.000195295,0.000393947,0.000354045,0.000224385,0.000304295,2018,23,10.4,10.3,10.3,0,2,2,33876,1,346,1137.753126,4,9,0
0.000227676,0.000180239,0.000226124,0.000227678,0,0.000479463,0.000292942,0.000319242,0.000354045,0.000225728,0.000304295,2013,20,10.47,10.27,10.27,0,3,3,27452,1,347,1144.561396,4,9,0
0.00022503,0.000189251,0.000222564,0.000219697,0.000583623,0.000159821,0.000146471,0.000103439,0.000265534,0.000225728,0.000152148,2014,21,10.34833333,10.10833333,9.91,0.010536667,1.5,1,8894.833333,0.5,347,1144.561396,3,9,0
0.00022324,0.000198262,0.00022106,0.000220584,0.000551127,0.000159821,0.000136706,5.82E-05,0.000177022,0.000225728,0.000121718,2015,22,10.266,10.04,9.95,0.00995,1.4,1,5008.8,0.4,347,1144.561396,2,9,0
0.000223805,0.000207274,0.00022423,0.000221693,0.000378127,0.000159821,0.000302707,0.00018799,8.85E-05,0.000225728,0.000213007,2016,23,10.292,10.184,10,0.006826667,3.1,1,16165.5,0.7,347,1144.561396,1,9,0
0.000226371,0.000216286,0.000224473,0.00022391,0.000999784,0.000159821,0.000195295,0.00022036,0.000442556,0.000225728,0.000152148,2017,24,10.41,10.195,10.1,0.01805,2,1,18949,0.5,347,1144.561396,5,9,0
0.000226589,0.000225298,0.000225463,0.000226348,9.97E-05,0.000319642,0.000439413,0.00026091,0.000354045,0.000225728,0.000304295,2018,25,10.42,10.24,10.21,0.0018,4.5,2,22436,1,347,1144.561396,4,9,0
0.00022735,0.000207274,0.000224693,0.00022524,0.000224328,0.000159821,0.000292942,0.000204416,0.000354045,0.000225728,0.000152148,2005,23,10.455,10.205,10.16,0.00405,3,1,17578,0.5,348,1144.561396,4,9,0
0.000226154,0.000216286,0.000226234,0.000227235,3.14E-05,0.000159821,0.000122059,0.000333697,0.000265534,0.000225728,0.000304295,2006,24,10.4,10.275,10.25,0.000566667,1.25,1,28695,1,348,1144.561396,3,9,0
0.000226625,0.000225298,0.000225133,0.00022524,0.000139028,0.000159821,0.000227844,0.000238768,0.000177022,0.000225728,0.000202863,2007,25,10.42166667,10.225,10.16,0.00251,2.333333333,1,20532,0.666666667,348,1144.561396,2,9,0
0.00022311,0.00023431,0.000226124,0.000227678,0,0.000159821,9.76E-05,0.000319242,8.85E-05,0.000225728,0.000304295,2008,26,10.26,10.27,10.27,0,1,1,27452,1,348,1144.561396,1,9,0
0.000229416,0.000243322,0.000225684,0.000227235,0,0.000159821,9.76E-05,0.000276423,0.000354045,0.000225728,0,2009,27,10.55,10.25,10.25,0,1,1,23770,0,348,1144.561396,4,9,0
0.000228165,0.000189251,0.000225849,0.000226126,0.000141705,0.000159821,0.000244118,0.000303109,0.000354045,0.000225728,0.000152148,2013,21,10.4925,10.2575,10.2,0.002558333,2.5,1,26064.75,0.5,349,1144.561396,4,9,0
0.000225595,0.000198262,0.00022603,0.000226126,6.07E-05,0.000159821,0.000195295,0.000314818,0.000265534,0.000225728,0.000304295,2014,22,10.37428571,10.26571429,10.2,0.001095238,2,1,27071.57143,1,349,1144.561396,3,9,0
0.000225502,0.000171227,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000177022,0.000225728,0.000304295,1987,19,10.37,10.28,10.28,0,1,1,29380,1,350,1144.561396,2,9,0
0.000222131,0.000180239,0.000225684,0.000227235,0,0.000159821,0.000244118,0.000276423,8.85E-05,0.000225728,0.000304295,1988,20,10.215,10.25,10.25,0,2.5,1,23770,1,350,1144.561396,1,9,0
0.00022224,0.000189251,0.000225133,0.000226348,2.49E-05,0.000159821,0.000146471,0.00022968,0.000354045,0.000225728,0.000304295,1989,21,10.22,10.225,10.21,0.00045,1.5,1,19750.5,1,350,1144.561396,4,9,0
0.000223545,0.000198262,0.000223152,0.00022391,0.000135705,0.000159821,0.000195295,0.000109313,0.000265534,0.000225728,0.000152148,1990,22,10.28,10.135,10.1,0.00245,2,1,9400,0.5,350,1144.561396,3,9,0
0.000225991,0.000207274,0.000224032,0.000222358,0.00055205,0.000159821,0.000122059,0.000179661,0.000177022,0.000225728,0.000228221,1991,23,10.3925,10.175,10.03,0.009966667,1.25,1,15449.25,0.75,350,1144.561396,2,9,0
0.000224197,0.000216286,0.000225023,0.000224353,0.000243715,0.000159821,0.000234354,0.000236789,8.85E-05,0.000225728,0.000304295,1992,24,10.31,10.22,10.12,0.0044,2.4,1,20361.8,1,350,1144.561396,1,9,0
0.000222138,0.000225298,0.00022219,0.000219919,0.000414526,0.000159821,0.000227844,8.79E-05,0.000354045,0.000225728,0.00022315,1993,25,10.21533333,10.09133333,9.92,0.00748381,2.333333333,1,7556.2,0.733333333,350,1144.561396,4,9,0
0.000220491,0.00023431,0.000222697,0.000221471,0.000413824,0.000159821,0.00019954,0.000109323,0.000265534,0.000225728,0.000277835,1994,26,10.13956522,10.11434783,9.99,0.007471146,2.043478261,1,9400.826087,0.913043478,350,1144.561396,3,9,0
0.000221755,0.000243322,0.000223838,0.000223466,0.000187899,0.000159821,0.000315476,0.000153051,0.000177022,0.000225728,0.000280888,1995,27,10.19769231,10.16615385,10.08,0.003392308,3.230769231,1,13161.07692,0.923076923,350,1144.561396,2,9,0
0.000220935,0.000252334,0.000222423,0.000221249,0.000371454,0.000159821,0.000320841,9.49E-05,8.85E-05,0.000225728,0.000275315,1996,28,10.16,10.10190476,9.98,0.00670619,3.285714286,1,8160.571429,0.904761905,350,1144.561396,1,9,0
0.000221261,0.000261346,0.000221775,0.000219919,0.000376254,0.000159821,0.000260393,6.98E-05,0.000354045,0.000225728,0.000228221,1997,29,10.175,10.0725,9.92,0.006792857,2.666666667,1,6003.5,0.75,350,1144.561396,4,5,1
0.000219304,0.000270358,0.000221739,0.000220362,0.000433508,0.000319642,0.000266311,7.48E-05,0.000265534,0.000225728,0.000278937,1998,30,10.085,10.07083333,9.94,0.007826515,2.727272727,2,6429.75,0.916666667,350,1144.561396,3,5,1
0.000220955,0.00027937,0.000222741,0.000222579,0.00013213,0.000159821,0.000303792,9.43E-05,0.000177022,0.000225728,0.000248969,1999,31,10.16090909,10.11636364,10.04,0.002385455,3.111111111,1,8109.818182,0.818181818,350,1144.561396,2,5,1
0.000219413,0.000288382,0.000222564,0.000220806,0.000221391,0.000159821,0.000322236,9.12E-05,8.85E-05,0.000225728,0.000278937,2000,32,10.09,10.10833333,9.96,0.00399697,3.3,1,7842.5,0.916666667,350,1144.561396,1,5,1
0.000223979,0.000297394,0.000223462,0.000222579,0.000191044,0.000159821,0.000292942,0.000131212,0.000354045,0.000225728,0.000165979,2001,33,10.3,10.14909091,10.04,0.003449091,3,1,11283.09091,0.545454545,350,1144.561396,4,9,0
0.000222034,0.000306406,0.000224057,0.000221028,0.000489475,0.000159821,0.00037974,0.00018552,0.000265534,0.000225728,0.00028739,2002,34,10.21055556,10.17611111,9.97,0.008836928,3.888888889,1,15953.11111,0.944444444,350,1144.561396,3,9,0
0.000222022,0.000315418,0.000224418,0.000223244,0.000204564,0.000159821,0.000260393,0.000190245,0.000177022,0.000225728,0.000278937,2003,35,10.21,10.1925,10.07,0.003693182,2.666666667,1,16359.41667,0.916666667,350,1144.561396,2,9,0
0.00022311,0.000198262,0.000226785,0.000228343,0,0.000479463,0.000292942,0.000393947,8.85E-05,0.000224385,0.000304295,2021,22,10.26,10.3,10.3,0,3,3,33876,1,351,1137.753126,1,9,0
0.000225284,0.000189251,0.000226785,0.000228343,0,0.000159821,9.76E-05,0.000393947,0.000354045,0.000225728,0.000304295,1993,21,10.36,10.3,10.3,0,1,1,33876,1,352,1144.561396,4,9,0
0.000225719,0.000207274,0.000224363,0.000225905,0,0.000159821,9.76E-05,0.000170971,0.000177022,0.000225728,0.000304295,1995,23,10.38,10.19,10.19,0,1,1,14702,1,352,1144.561396,2,9,0
0.000227676,0.000216286,0.000225537,0.000225461,0.000223405,0.000159821,0.000195295,0.00027602,8.85E-05,0.000225728,0.000101432,1996,24,10.47,10.24333333,10.17,0.004033333,2,1,23735.33333,0.333333333,352,1144.561396,1,9,0
0.000226275,0.00023431,0.000223408,0.000221693,0.000625903,0.000159821,0.000273413,0.000155069,0.000265534,0.000225728,0.000101432,1998,26,10.40555556,10.14666667,10,0.0113,2.8,1,13334.55556,0.333333333,352,1144.561396,3,9,0
0.000228763,0.000243322,0.000225574,0.000226348,0.000135705,0.000639284,0.000390589,0.000272121,0.000177022,0.000225728,0,1999,27,10.52,10.245,10.21,0.00245,4,4,23400,0,352,1144.561396,2,9,0
0.000226545,0.000252334,0.000225287,0.000225683,0.000109118,0.000319642,0.000260393,0.000249751,8.85E-05,0.000225728,0.000182577,2000,28,10.418,10.232,10.18,0.00197,2.666666667,2,21476.4,0.6,352,1144.561396,1,9,0
0.000226317,0.000261346,0.000225959,0.000226792,5.68E-05,0.000159821,0.000390589,0.00030715,0.000354045,0.000225728,0.000152148,2001,29,10.4075,10.2625,10.23,0.001025,4,1,26412.25,0.5,352,1144.561396,4,9,0
0.000227731,0.000162215,0.000225684,0.000225683,0.000144013,0.000159821,0.000195295,0.000286724,0.000265534,0.000226255,0.000152148,2014,18,10.4725,10.25,10.18,0.0026,2,1,24655.75,0.5,353,1147.236581,3,9,0
0.000230503,0.000198262,0.000225794,0.000226348,0.000224328,0.000159821,0.000146471,0.000298263,0.000354045,0.000226255,0,2018,22,10.6,10.255,10.21,0.00405,1.5,1,25648,0,353,1147.236581,4,9,0
0.000226589,0.000207274,0.000225684,0.000227013,1.11E-05,0.000159821,0.000244118,0.000277185,0.000265534,0.000226255,0.000304295,2019,23,10.42,10.25,10.24,0.0002,2.5,1,23835.5,1,353,1147.236581,3,9,0
0.000226197,0.000189251,0.000225772,0.000225461,0.000102409,0.000159821,0.000126942,0.000293358,0.000442556,0.000224483,0.000152148,2017,21,10.402,10.254,10.17,0.001848889,1.3,1,25226.2,0.5,354,1138.25,5,9,0
0.000228002,0.000198262,0.000224803,0.000226126,1.11E-05,0.000159821,9.76E-05,0.000203137,0.000354045,0.000224483,0.000152148,2018,22,10.485,10.21,10.2,0.0002,1,1,17468,0.5,354,1138.25,4,9,0
0.000228329,0.000207274,0.000226344,0.0002279,0,0.000319642,0.000195295,0.000341662,0.000265534,0.000224483,0,2019,23,10.5,10.28,10.28,0,2,2,29380,0,354,1138.25,3,9,0
0.000229198,0.000225298,0.000225684,0.000227235,0,0.000159821,9.76E-05,0.000276423,8.85E-05,0.000224483,0,2021,25,10.54,10.25,10.25,0,1,1,23770,0,354,1138.25,1,9,0
0.000229633,0.000216286,0.000226124,0.000227678,0,0.000319642,0.000195295,0.000319242,0.000265534,0.000225728,0,2002,24,10.56,10.27,10.27,0,2,2,27452,0,355,1144.561396,3,9,0
0.000222865,0.000252334,0.000225766,0.000226126,7.11E-05,0.000159821,0.000219707,0.000290178,0.000265534,0.000225728,0.000304295,2006,28,10.24875,10.25375,10.2,0.001283929,2.25,1,24952.75,1,355,1144.561396,3,9,0
0.000223979,0.000261346,0.000224803,0.000226348,0,0.000639284,0.000390589,0.000202579,0.000177022,0.000225728,0.000304295,2007,29,10.3,10.21,10.21,0,4,4,17420,1,355,1144.561396,2,9,0
0.000227676,0.000270358,0.000226344,0.0002279,0,0.000479463,0.000292942,0.000341662,8.85E-05,0.000225728,0.000304295,2008,30,10.47,10.28,10.28,0,3,3,29380,1,355,1144.561396,1,9,0
0.000227024,0.000198262,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000265534,0.000222733,0.000304295,2014,22,10.44,10.28,10.28,0,1,1,29380,1,356,1129.376263,3,9,0
0.000231264,0.000207274,0.000226564,0.0002279,1.11E-05,0.000319642,0.000439413,0.000367805,0.000177022,0.000222733,0,2015,23,10.635,10.29,10.28,0.0002,4.5,2,31628,0,356,1129.376263,2,9,0
0.000225595,0.000216286,0.000225935,0.00022657,5.43E-05,0.000159821,0.000181345,0.000305064,8.85E-05,0.000222733,0.000217354,2016,24,10.37428571,10.26142857,10.22,0.000980952,1.857142857,1,26232.85714,0.714285714,356,1129.376263,1,9,0
0.000223236,0.00023431,0.000224418,0.000223466,0.000262975,0.000159821,0.000130196,0.000194912,0.000354045,0.000222733,0.000278937,2018,26,10.26583333,10.1925,10.08,0.004747727,1.333333333,1,16760.75,0.916666667,356,1129.376263,4,9,0
0.000225893,0.000243322,0.000225287,0.000226126,3.16E-05,0.000159821,0.000273413,0.00024369,0.000265534,0.000222733,0.000243436,2019,27,10.388,10.232,10.2,0.00057,2.8,1,20955.2,0.8,356,1129.376263,3,9,0
0.000224958,0.000261346,0.000226564,0.0002279,1.11E-05,0.000159821,9.76E-05,0.000367805,8.85E-05,0.000222733,0.000304295,2021,29,10.345,10.29,10.28,0.0002,1,1,31628,1,356,1129.376263,1,9,0
0.000226806,0.000180239,0.000226564,0.000228122,0,0.000958926,0.000585884,0.000366828,0.000354045,0.000223105,0.000304295,2018,20,10.43,10.29,10.29,0,6,6,31544,1,357,1131.261803,4,9,0
0.000225154,0.000189251,0.000225375,0.00022524,0.000115211,0.000159821,0.000273413,0.000257096,0.000265534,0.000223105,0.000243436,2019,21,10.354,10.236,10.16,0.00208,2.8,1,22108,0.8,357,1131.261803,3,9,0
0.000225222,0.000198262,0.000225809,0.000225461,0.000136364,0.000159821,0.000209244,0.000298929,0.000177022,0.000223105,0.000304295,2020,22,10.35714286,10.25571429,10.17,0.002461905,2.142857143,1,25705.28571,1,357,1131.261803,2,9,0
0.000227676,0.000207274,0.000225684,0.000227235,0,0.000319642,0.000195295,0.000276423,8.85E-05,0.000223105,0,2021,23,10.47,10.25,10.25,0,2,2,23770,0,357,1131.261803,1,9,0
0.000224911,0.000180239,0.000223828,0.000221914,0.000540709,0.000159821,0.000306892,0.000171911,8.85E-05,0.000225968,0.000173883,2021,20,10.34285714,10.16571429,10.01,0.009761905,3.142857143,1,14782.85714,0.571428571,358,1145.780702,1,9,0
0.000228002,0.000216286,0.000225133,0.000223688,0.00048189,0.000159821,0.00026853,0.000259128,0.000354045,0.000225728,0.000228221,2013,24,10.485,10.225,10.09,0.0087,2.75,1,22282.75,0.75,359,1144.561396,4,9,0
0.000226806,0.000225298,0.000225904,0.000227457,0,0.000159821,9.76E-05,0.000297588,0.000265534,0.000225728,0.000304295,2014,25,10.43,10.26,10.26,0,1,1,25590,1,359,1144.561396,3,9,0
0.00022477,0.00023431,0.000223422,0.000221249,0.000627112,0.000159821,0.000177541,0.000154906,0.000177022,0.000225728,0.000165979,2015,26,10.33636364,10.14727273,9.98,0.011321818,1.818181818,1,13320.54545,0.545454545,359,1144.561396,2,9,0
0.000226114,0.000243322,0.000224483,0.000223688,0.000192051,0.000159821,0.000221926,0.000194486,8.85E-05,0.000225728,0.000193642,2016,27,10.39818182,10.19545455,10.09,0.003467273,2.272727273,1,16724.09091,0.636363636,359,1144.561396,1,9,0
0.000223218,0.000252334,0.000225794,0.000227235,2.77E-06,0.000159821,0.000195295,0.000287006,0.000442556,0.000225728,0.000152148,2017,28,10.265,10.255,10.25,5.00E-05,2,1,24680,0.5,359,1144.561396,5,9,0
0.000230068,0.000225298,0.000226344,0.0002279,0,0.000479463,0.000292942,0.000341662,8.85E-05,0.000224479,0,2021,25,10.58,10.28,10.28,0,3,3,29380,0,360,1138.229236,1,9,0
0.000222861,0.000180239,0.000224677,0.00022524,7.91E-05,0.000159821,0.000195295,0.000199434,8.85E-05,0.000225073,0.000304295,2008,20,10.24857143,10.20428571,10.16,0.001428571,2,1,17149.57143,1,361,1141.238585,1,9,0
0.000223979,0.000189251,0.000226197,0.000227457,1.29E-05,0.000159821,9.76E-05,0.000327886,0.000354045,0.000225073,0.000304295,2009,21,10.3,10.27333333,10.26,0.000233333,1,1,28195.33333,1,361,1141.238585,4,9,0
0.000223834,0.000198262,0.000226197,0.000227235,3.51E-05,0.000159821,0.000162746,0.000329871,0.000265534,0.000225073,0.000304295,2010,22,10.29333333,10.27333333,10.25,0.000633333,1.666666667,1,28366,1,361,1141.238585,3,9,0
0.000224958,0.000207274,0.000224693,0.000224353,0.000800381,0.000159821,0.000195295,0.000228442,0.000177022,0.000225073,0.000152148,2011,23,10.345,10.205,10.12,0.01445,2,1,19644,0.5,361,1141.238585,2,9,0
0.000221587,0.000216286,0.000222601,0.000224131,0,0.000159821,9.76E-05,8.16E-05,8.85E-05,0.000225073,0.000304295,2012,24,10.19,10.11,10.11,0,1,1,7017,1,361,1141.238585,1,9,0
0.000227169,0.000225298,0.000226271,0.000227678,7.39E-06,0.000319642,0.000423138,0.000335104,0.000354045,0.000225073,0.000202863,2013,25,10.44666667,10.27666667,10.27,0.000133333,4.333333333,2,28816,0.666666667,361,1141.238585,4,9,0
0.000222349,0.00023431,0.000226014,0.000227235,2.49E-05,0.000159821,0.000195295,0.000309043,0.000265534,0.000225073,0.000304295,2014,26,10.225,10.265,10.25,0.00045,2,1,26575,1,361,1141.238585,3,9,0
0.000226154,0.000243322,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000177022,0.000225073,0.000304295,2015,27,10.4,10.28,10.28,0,1,1,29380,1,361,1141.238585,2,9,0
0.000233982,0.000261346,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000442556,0.000225073,0,2017,29,10.76,10.28,10.28,0,1,1,29380,0,361,1141.238585,5,9,0
