F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,L1,L2
0.000228111,0.000297394,0.000226785,0.000228343,0.0,0.000639284,0.000390589,0.000393947,0.000265534,0.000224437,0.000304295,9,0
0.000223501,0.000207274,0.000224891,0.000223466,0.000183648,0.000159821,0.000205059,0.000222921,0.000177022,0.000228241,0.000273866,9,0
0.000223824,0.000270358,0.000225117,0.000223023,0.00037454,0.000159821,0.000278992,0.000253674,0.000354045,0.000222836,0.000304295,9,0
0.000227821,0.000225298,0.000225757,0.000226126,0.000118165,0.000159821,0.000130196,0.000289901,0.000265534,0.000224849,0.000202863,9,0
0.000225393,0.00023431,0.000226124,0.000227457,1.11e-05,0.000159821,0.000146471,0.000319625,8.85e-05,0.000222682,0.000304295,9,0
0.000219549,0.000198262,0.00022073,0.000218367,0.000708988,0.000159821,0.000231912,5.79e-05,8.85e-05,0.000225728,0.00024724,1,1
0.000225502,0.000180239,0.000225463,0.000225683,0.000155091,0.000159821,0.000130196,0.000265511,8.85e-05,0.000225073,0.000304295,9,0
0.00022424,0.00023431,0.000224759,0.000224353,0.000175585,0.000159821,0.000156236,0.000211007,0.000177022,0.000227038,0.000304295,4,1
0.0002259,0.000171227,0.000225463,0.000226348,2.44e-05,0.000159821,0.000227844,0.000258476,0.000354045,0.000225728,0.000304295,9,0
0.000227894,0.000216286,0.000226564,0.000228122,0.0,0.000479463,0.000292942,0.000366828,0.000177022,0.000221863,0.000304295,9,0
0.000224442,0.000225298,0.000223867,0.000223023,0.000314534,0.000159821,0.00032956,0.00016255,0.000177022,0.000225728,0.000228221,9,0
0.000227459,0.000189251,0.000225977,0.000227013,5.72e-05,0.000159821,0.000195295,0.000309051,0.000177022,0.000220241,0.0,9,0
0.000222892,0.00023431,0.000223399,0.000222358,0.000381299,0.000159821,0.00026853,0.000140556,0.000265534,0.000223807,0.000228221,9,0
0.000224284,0.000288382,0.000225596,0.000225018,0.000228759,0.000159821,0.000214824,0.00028515,8.85e-05,0.000222733,0.000304295,9,0
0.000223472,0.000252334,0.000222711,0.000221471,0.000451426,0.000159821,0.000162746,0.000110182,0.000265534,0.000225728,0.000253579,9,0
0.00022511,0.000207274,0.000225243,0.000225018,0.000274179,0.000159821,0.000292942,0.000258305,8.85e-05,0.000224849,0.000243436,9,0
0.000225792,0.000171227,0.000225488,0.000226126,2.69e-05,0.000159821,0.000260393,0.000260982,0.000177022,0.000224385,0.000202863,9,0
0.000232678,0.000252334,0.000226785,0.000228343,0.0,0.000319642,0.000195295,0.000393947,0.000265534,0.000222414,0.0,9,0
0.000227948,0.000207274,0.000226014,0.000226348,0.00010524,0.000159821,0.000244118,0.000316724,8.85e-05,0.00022142,0.000152148,9,0
0.000224849,0.000198262,0.000225463,0.000227013,0.0,0.000799105,0.000488237,0.000256782,0.000265534,0.000225728,0.000304295,9,0
0.000226698,0.000261346,0.000225684,0.000227013,1.11e-05,0.000319642,0.000292942,0.000277185,0.000177022,0.000224385,0.000152148,9,0
0.000222457,0.000270358,0.000223702,0.00022524,0.0,0.000159821,9.76e-05,0.000132409,0.000354045,0.000222733,0.000304295,9,0
0.000224632,0.000189251,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000442556,0.000222733,0.000304295,9,0
0.000222675,0.000189251,0.000222381,0.00022391,0.0,0.000479463,0.000292942,7.39e-05,8.85e-05,0.000224385,0.000304295,9,0
0.000222838,0.00027937,0.000223977,0.000224131,0.000215558,0.000159821,0.000170883,0.000160205,0.000354045,0.000227038,0.000228221,9,0
0.000225502,0.000198262,0.000224167,0.00022391,0.000233252,0.000159821,0.000238693,0.000175925,0.000354045,0.000225728,0.000169053,9,0
0.000227676,0.000198262,0.000226124,0.000227678,0.0,0.000479463,0.000292942,0.000319242,0.000177022,0.00022452,0.000304295,9,0
0.000229198,0.000252334,0.000225317,0.000225461,0.000179093,0.000319642,0.000292942,0.000254274,0.000442556,0.000226559,0.000101432,9,0
0.00022328,0.000207274,0.000222979,0.000220141,0.000507394,0.000159821,0.00034874,0.000126182,0.000177022,0.000225728,0.000217354,9,0
0.000222602,0.00023431,0.000222693,0.000219919,0.000473792,0.000159821,0.000276667,0.000110729,0.000265534,0.00022709,0.000228221,5,1
0.000221153,0.000243322,0.000223202,0.000219919,0.000652591,0.000159821,0.000230803,0.000142713,8.85e-05,0.000225481,0.000304295,9,0
0.000223246,0.000315418,0.000224087,0.000221028,0.000599395,0.000159821,0.000134265,0.000191003,0.000177022,0.000225728,0.000228221,9,0
0.000225574,0.000225298,0.000226124,0.000227013,4.99e-05,0.000159821,9.76e-05,0.000323323,0.000354045,0.000220603,0.000304295,9,0
0.000221277,0.000225298,0.000223136,0.000219032,0.001942068,0.000159821,0.000251093,0.000203443,0.000265534,0.000225728,0.000217354,9,0
0.000222312,0.000207274,0.000224778,0.000223688,0.000258177,0.000159821,0.000184445,0.000220109,0.000265534,0.000227038,0.000304295,9,0
0.000221454,0.000216286,0.000225108,0.000224353,0.000218363,0.000159821,0.000270408,0.000244545,8.85e-05,0.000227038,0.000280888,9,0
0.000228546,0.000198262,0.000226564,0.000228122,0.0,0.000479463,0.000292942,0.000366828,0.000265534,0.000225728,0.0,9,0
0.000224496,0.000270358,0.00022373,0.000222358,0.000465966,0.000159821,0.000256324,0.000162091,0.000177022,0.000225728,0.000228221,9,0
0.000223001,0.000243322,0.000225904,0.00022657,0.000177247,0.000159821,0.000341766,0.000306921,0.000177022,0.000221655,0.000304295,9,0
0.000217796,0.000225298,0.000219574,0.000217037,0.001142135,0.000159821,0.000109853,5.2e-05,0.000177022,0.000225728,0.000266258,1,1
0.000225284,0.000216286,0.000225353,0.00022657,2.49e-05,0.000159821,9.76e-05,0.000248159,8.85e-05,0.000224385,0.000152148,9,0
0.000225284,0.00023431,0.000224913,0.000226126,2.49e-05,0.000159821,9.76e-05,0.000212271,0.000177022,0.000225728,0.000152148,9,0
0.000222488,0.000225298,0.000224677,0.000222579,0.000636718,0.000159821,0.000214824,0.000236969,0.000354045,0.000225073,0.000304295,9,0
0.000221836,0.000252334,0.000223513,0.000221249,0.000419907,0.000159821,0.000306892,0.00014429,0.000354045,0.000225481,0.000260824,9,0
0.000225647,0.000207274,0.000224142,0.000223023,0.000686832,0.000159821,0.000292942,0.000192031,0.000177022,0.000225728,0.000202863,9,0
0.000226393,0.000180239,0.000224803,0.000223688,0.0002511,0.000159821,0.000244118,0.000221634,8.85e-05,0.000224849,0.000182577,9,0
0.000224632,0.000225298,0.000224436,0.000224796,0.000389574,0.000159821,0.000195295,0.000199233,0.000177022,0.000225728,0.000304295,9,0
0.00022561,0.000225298,0.000225243,0.00022524,0.000542819,0.000159821,0.000146471,0.000263178,8.85e-05,0.000221863,0.000152148,9,0
0.000222349,0.000288382,0.000225904,0.000227457,0.0,0.000159821,0.000146471,0.000297588,0.000177022,0.000222234,0.000304295,9,0
0.000225864,0.000198262,0.000225977,0.000226348,2.77e-05,0.000159821,0.000260393,0.00030684,0.000354045,0.000220892,0.000236674,9,0
0.000217717,0.000297394,0.000219012,0.000217037,0.000647505,0.000159821,0.00018553,2.39e-05,0.000177022,0.000225728,0.000243436,9,0
0.000227894,0.000243322,0.000226124,0.000227678,0.0,0.000479463,0.000292942,0.000319242,0.000265534,0.000224849,0.0,9,0
0.00022224,0.00023431,0.000222601,0.000221028,0.000855771,0.000159821,0.000175765,0.000122338,0.000177022,0.000225728,0.000243436,9,0
0.000226371,0.000261346,0.000223041,0.000222579,0.000897313,0.000159821,9.76e-05,0.000128763,0.000354045,0.000220603,0.0,9,0
0.000222875,0.000216286,0.000225226,0.000224575,0.000167518,0.000159821,0.000142715,0.00024971,0.000354045,0.000225728,0.000304295,9,0
0.000222923,0.000180239,0.00022474,0.000223023,0.000243187,0.000159821,0.000251093,0.000214106,0.000442556,0.000223807,0.000217354,9,0
0.000224001,0.000189251,0.000223504,0.000220362,0.000378435,0.000159821,0.000263648,0.000141432,8.85e-05,0.000225728,0.000182577,9,0
0.000223689,0.000261346,0.000226197,0.00022657,0.000118165,0.000159821,9.76e-05,0.000335929,0.000265534,0.000222733,0.000304295,9,0
0.000222323,0.000198262,0.000223871,0.000223023,0.00024201,0.000159821,0.000300453,0.000158224,8.85e-05,0.000227038,0.000257481,9,0
0.000225763,0.000216286,0.000224341,0.000222801,0.00035751,0.000159821,0.000292942,0.000195498,8.85e-05,0.000225728,0.000182577,9,0
0.000226371,0.000189251,0.000226418,0.000227678,1.29e-05,0.000319642,0.000325491,0.000351617,0.000265534,0.000225728,0.000304295,9,0
0.000233113,0.000225298,0.00022084,0.000222358,0.0,0.000159821,9.76e-05,3.31e-05,0.000354045,0.000225728,0.0,9,0
0.000223925,0.000225298,0.00022472,0.000223466,0.000262606,0.000159821,0.000231912,0.000215487,0.000354045,0.000224385,0.000304295,9,0
0.000230503,0.000162215,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000265534,0.000225073,0.0,9,0
0.000224414,0.000216286,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000177022,0.000227038,0.000304295,9,0
0.000225719,0.000180239,0.000225243,0.000225905,7.75e-05,0.000159821,0.000276667,0.000243327,0.000177022,0.000225728,0.000202863,9,0
0.000227894,0.000261346,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,8.85e-05,0.000220929,0.000304295,9,0
0.000224849,0.000243322,0.000226234,0.000227678,2.77e-06,0.000639284,0.000390589,0.000330452,0.000177022,0.000225009,0.000304295,9,0
0.000226263,0.000243322,0.000224032,0.000225461,2.77e-06,0.000319642,0.000195295,0.000151009,0.000354045,0.000225728,0.000152148,9,0
0.000220718,0.000216286,0.000223482,0.000225018,0.0,0.000159821,9.76e-05,0.000120733,0.000177022,0.000225728,0.000304295,9,0
0.000227241,0.000207274,0.000226454,0.0002279,2.77e-06,0.000159821,9.76e-05,0.000354245,0.000265534,0.000222135,0.000304295,9,0
0.000234852,0.000207274,0.000223482,0.000225018,0.0,0.000159821,9.76e-05,0.000120733,0.000265534,0.000225728,0.0,9,0
0.000227187,0.000207274,0.000225849,0.000226126,0.000104779,0.000159821,0.000317354,0.000299603,0.000177022,0.000225728,0.000228221,9,0
0.00021876,0.000207274,0.000219519,0.000221028,0.0,0.000639284,0.000390589,1.49e-05,0.000265534,0.000224385,0.000304295,9,0
0.000227807,0.000171227,0.000224759,0.000224353,0.000302982,0.000319642,0.00037106,0.000220046,8.85e-05,0.000225728,6.09e-05,9,0
0.000225812,0.000252334,0.000225967,0.000225018,0.000152717,0.000159821,0.000306892,0.000316042,0.000354045,0.000227038,0.000260824,9,0
0.00022282,0.000261346,0.00022473,0.000225461,9.05e-05,0.000159821,9.76e-05,0.000202513,0.000354045,0.000224385,0.000304295,9,0
0.000223849,0.000261346,0.000225287,0.000223023,0.00052731,0.000159821,0.000292942,0.000275474,0.000354045,0.000225009,0.000243436,9,0
0.000221121,0.000225298,0.000223157,0.000219697,0.000549808,0.000159821,0.000169598,0.000136707,0.000177022,0.000225728,0.000289805,3,1
0.000224545,0.000171227,0.000225375,0.000226348,2.66e-05,0.000159821,0.000175765,0.000250986,0.000177022,0.000225728,0.000243436,9,0
0.000227785,0.000270358,0.000224968,0.000225683,4.94e-05,0.000159821,0.000162746,0.000218612,0.000354045,0.000221618,7.61e-05,9,0
0.000229198,0.000198262,0.000226124,0.000227678,0.0,0.000479463,0.000292942,0.000319242,0.000354045,0.000224849,0.0,9,0
0.000227096,0.000207274,0.000225463,0.000226348,0.00010524,0.000159821,0.000130196,0.0002631,8.85e-05,0.000221549,0.000101432,9,0
0.000223907,0.000288382,0.000225243,0.000225683,0.00021602,0.000159821,9.76e-05,0.00025127,8.85e-05,0.000224385,0.000304295,9,0
0.000235505,0.000189251,0.0002215,0.000223023,0.0,0.000319642,0.000195295,4.81e-05,0.000354045,0.000222733,0.0,9,0
0.000223512,0.000252334,0.000223119,0.000221914,0.000382058,0.000159821,0.000244118,0.000127163,0.000177022,0.000224504,0.000197792,9,0
0.00022135,0.000252334,0.000222301,0.000219919,0.000549768,0.000159821,0.000266311,9.83e-05,0.000442556,0.000224246,0.000221306,6,1
0.000224073,0.00027937,0.000225023,0.000224796,0.00012555,0.000159821,0.000260393,0.000228953,8.85e-05,0.000225728,0.000304295,9,0
0.000222403,0.000189251,0.000224161,0.000223244,0.00022202,0.000159821,0.000292942,0.000174458,0.000177022,0.000224385,0.000253579,9,0
0.000224414,0.00023431,0.000226785,0.000228343,0.0,0.000159821,9.76e-05,0.000393947,0.000354045,0.000221655,0.000304295,9,0
0.000222506,0.000252334,0.000223302,0.000218146,0.000645093,0.000159821,0.00024231,0.000149571,0.000265534,0.000224972,0.000236674,9,0
0.000229706,0.000288382,0.000225977,0.000227013,5.72e-05,0.000159821,0.000227844,0.000309051,8.85e-05,0.000227038,0.000101432,9,0
0.000225991,0.000207274,0.000224308,0.000220806,0.000733913,0.000159821,0.000256324,0.000212237,0.000177022,0.000225728,0.000152148,9,0
0.000224124,0.000261346,0.000223041,0.000222579,0.000348955,0.000159821,0.000130196,0.00011367,0.000265534,0.000225481,0.000202863,9,0
0.000222022,0.000261346,0.000224509,0.000223688,0.000307228,0.000159821,0.000227844,0.000202377,0.000354045,0.000225728,0.000304295,9,0
0.000223936,0.000171227,0.000224363,0.000224131,0.000312952,0.000159821,0.000175765,0.000192464,0.000354045,0.000225009,0.000243436,9,0
0.000223545,0.000360477,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,0.000265534,0.000223105,0.000304295,9,0
0.000224806,0.000252334,0.000223526,0.00022391,0.000117426,0.000319642,0.000488237,0.000129432,8.85e-05,0.000225728,0.000243436,9,0
0.000222022,0.000225298,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,8.85e-05,0.000223077,0.000304295,9,0
0.000224197,0.000261346,0.000223482,0.000225018,0.0,0.000319642,0.000195295,0.000120733,0.000265534,0.000225728,0.000304295,9,0
0.00022294,0.000207274,0.000224534,0.000222358,0.000360069,0.000159821,0.000244118,0.000209435,0.000265534,0.000225728,0.00028739,9,0
0.000225665,0.000306406,0.000225959,0.000227013,2.35e-05,0.000479463,0.000415001,0.000304697,0.000265534,0.000227038,0.000228221,9,0
0.000221219,0.000288382,0.000223951,0.000222801,0.000263002,0.000159821,0.00035238,0.000165335,8.85e-05,0.000226559,0.000291065,9,0
0.000222367,0.00027937,0.000223757,0.000219032,0.000930667,0.000159821,0.000199363,0.000191998,0.000177022,0.000221549,0.000253579,9,0
0.000224197,0.000171227,0.000222959,0.000222136,0.00042561,0.000159821,0.000122059,0.000120565,0.000354045,0.000225728,0.000152148,9,0
0.000225126,0.000270358,0.000224202,0.000221914,0.000547351,0.000159821,0.000284065,0.000199252,8.85e-05,0.000226559,0.000165979,9,0
0.00022561,0.000243322,0.000226344,0.000227457,4.43e-05,0.000159821,0.000146471,0.000345768,0.000265534,0.000225728,0.000304295,9,0
0.000227024,0.000261346,0.000225904,0.000227457,0.0,0.000159821,9.76e-05,0.000297588,0.000354045,0.000222733,0.000304295,9,0
0.000224974,0.000198262,0.000224111,0.000223466,0.000144804,0.000159821,0.000278992,0.000164826,0.000354045,0.000225728,0.000217354,9,0
0.000223182,0.000261346,0.00022506,0.000223688,0.000286734,0.000159821,0.000260393,0.000242829,8.85e-05,0.000225073,0.000253579,9,0
0.000224632,0.00023431,0.000226564,0.000228122,0.0,0.000159821,0.000390589,0.000366828,0.000265534,0.000221593,0.000304295,9,0
0.00021963,0.000189251,0.00022084,0.000222358,0.0,0.000159821,9.76e-05,3.31e-05,0.000177022,0.000227038,0.000304295,1,1
0.000224849,0.000252334,0.000226014,0.000227457,2.77e-06,0.000159821,0.000146471,0.000308415,0.000442556,0.000221863,0.000304295,9,0
0.000229851,0.000243322,0.000226564,0.000228122,0.0,0.000319642,0.000195295,0.000366828,0.000354045,0.000221549,0.0,9,0
0.000227894,0.00027937,0.000225904,0.000227457,0.0,0.000319642,0.000195295,0.000297588,0.000177022,0.000224437,0.0,9,0
0.000225574,0.000207274,0.000222968,0.000223023,0.000190171,0.000159821,0.000195295,0.000104507,0.000177022,0.000223807,0.000202863,9,0
0.00022349,0.00023431,0.000224748,0.000225018,0.000193402,0.000159821,0.000317354,0.000211228,0.000265534,0.000224437,0.000228221,9,0
0.000223762,0.000270358,0.000224216,0.000223688,0.000238545,0.000799105,0.000602159,0.000178014,8.85e-05,0.000225728,0.000253579,9,0
0.00022561,0.000207274,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,0.000177022,0.000221655,0.000304295,9,0
0.000226589,0.000207274,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000177022,0.000225728,0.000304295,9,0
0.000227133,0.000243322,0.000224693,0.000226126,2.77e-06,0.000319642,0.000244118,0.000194479,0.000177022,0.000225728,0.0,9,0
0.000222022,0.000261346,0.000223996,0.000223466,0.000450503,0.000159821,0.000162746,0.000171572,0.000265534,0.000221598,0.000304295,9,0
0.000231373,0.000198262,0.000225684,0.000227235,0.0,0.000479463,0.000292942,0.000276423,0.000265534,0.000225728,0.0,9,0
0.000224873,0.000252334,0.000223017,0.000221249,0.000820383,0.000159821,0.000151896,0.000147048,0.000265534,0.000223077,0.000135242,9,0
0.000222131,0.000162215,0.000226124,0.000227235,4.43e-05,0.000319642,0.000341766,0.000321626,8.85e-05,0.000227038,0.000304295,9,0
0.000223779,0.00023431,0.000224244,0.000220584,0.00056462,0.000159821,0.000390589,0.000201565,0.000265534,0.000225728,0.000234073,9,0
0.000230503,0.000216286,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000354045,0.000222414,0.0,9,0
0.000220913,0.000180239,0.00022106,0.000219697,0.000273256,0.000159821,0.000214824,4.65e-05,8.85e-05,0.000225728,0.000213007,9,0
0.000225134,0.000225298,0.00022504,0.000223466,0.000293991,0.000159821,0.000187783,0.000244185,0.000442556,0.000225009,0.000234073,9,0
0.000226535,0.000261346,0.000225133,0.000222579,0.000862233,0.000159821,0.000341766,0.000280778,0.000177022,0.000225728,0.000228221,9,0
0.000223389,0.000297394,0.00022496,0.000224796,0.000113944,0.000159821,0.000251093,0.00022343,0.000265534,0.000226255,0.000304295,9,0
0.000235287,0.00027937,0.000223482,0.000225018,0.0,0.000159821,9.76e-05,0.000120733,0.000265534,0.000224385,0.0,9,0
0.000226154,0.000216286,0.000225574,0.000226126,0.000224328,0.000159821,9.76e-05,0.000276604,0.000265534,0.000225728,0.000304295,9,0
0.000221743,0.000243322,0.00022246,0.000218367,0.000873118,0.000159821,0.000167395,0.000118726,0.000354045,0.000225728,0.000239089,4,1
0.000224849,0.000225298,0.000225537,0.000226126,9.05e-05,0.000319642,0.000325491,0.000268155,0.000265534,0.000225728,0.000304295,9,0
0.000224577,0.000225298,0.000224179,0.000223688,0.000309007,0.000159821,0.000276667,0.000182952,8.85e-05,0.000224849,0.000228221,9,0
0.000222675,0.000225298,0.000225574,0.000226792,2.49e-05,0.000319642,0.000244118,0.000267876,8.85e-05,0.000221618,0.000304295,9,0
0.000226915,0.000171227,0.000224252,0.000224131,0.000623134,0.000159821,0.000146471,0.000189595,0.000354045,0.000222414,0.000152148,9,0
0.000223925,0.00027937,0.000224418,0.000221914,0.000740244,0.000159821,0.000158677,0.000223081,8.85e-05,0.000224385,0.000228221,9,0
0.000224197,0.00023431,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000354045,0.000225728,0.000304295,9,0
0.000223545,0.000243322,0.000226785,0.000228343,0.0,0.000319642,0.000195295,0.000393947,0.000354045,0.000222414,0.000304295,9,0
0.000220322,0.00023431,0.00022162,0.000220141,0.000179865,0.000159821,0.000106524,5.76e-05,0.000177022,0.000225728,0.000276632,1,1
0.000220331,0.000189251,0.000220228,0.000218146,0.00062698,0.000159821,0.000227844,3.98e-05,8.85e-05,0.000225728,0.000236674,8,1
0.000224632,0.000252334,0.000224656,0.000225461,4.62e-05,0.000159821,0.000325491,0.000194841,0.000177022,0.000223077,0.000202863,9,0
0.000223327,0.000216286,0.000223041,0.000224575,0.0,0.000159821,9.76e-05,9.99e-05,8.85e-05,0.000225728,0.000304295,9,0
0.000228763,0.000171227,0.000226785,0.000228343,0.0,0.000639284,0.000390589,0.000393947,0.000177022,0.000225728,0.0,9,0
0.000225502,0.000216286,0.000224583,0.000226126,0.0,0.000159821,9.76e-05,0.000186379,0.000265534,0.000221598,0.000304295,9,0
0.000228002,0.000207274,0.000225794,0.00022657,7.57e-05,0.000159821,0.000195295,0.000292812,0.000354045,0.000225728,0.000152148,9,0
0.000229198,0.000153203,0.000224583,0.000226126,0.0,0.000159821,9.76e-05,0.000186379,0.000177022,0.000225728,0.0,9,0
0.000224414,0.000207274,0.000225317,0.000225461,0.000201249,0.000159821,9.76e-05,0.000256115,8.85e-05,0.000222024,0.000304295,9,0
0.000223762,0.000243322,0.000224142,0.000219476,0.000746376,0.000159821,0.000195295,0.000198654,0.000265534,0.000221349,0.000236674,9,0
0.000218543,0.000225298,0.000222711,0.000222136,0.000999784,0.000159821,0.000146471,0.000116006,0.000265534,0.000227038,0.000304295,4,1
0.000221829,0.000252334,0.000224216,0.000221471,0.000340158,0.000159821,0.00020072,0.000185799,0.000354045,0.000227038,0.000270485,9,0
0.000223748,0.000270358,0.000224679,0.00022391,0.000150637,0.000159821,0.000225809,0.000205522,0.000265534,0.000225073,0.000285277,9,0
0.000227785,0.000207274,0.000226124,0.000225683,0.000115211,0.000159821,0.000195295,0.000328818,0.000354045,0.000225728,0.000101432,9,0
0.000222588,0.000243322,0.000224847,0.000223688,0.00041653,0.000159821,0.000273413,0.000233484,0.000177022,0.000222414,0.000304295,9,0
0.000227894,0.000171227,0.000225959,0.000226126,0.000104779,0.000159821,0.000292942,0.000310308,0.000265534,0.000226552,7.61e-05,9,0
0.000224632,0.000261346,0.000225243,0.000226792,0.0,0.000159821,9.76e-05,0.000238164,0.000265534,0.000222484,0.000304295,9,0
0.000223273,0.000216286,0.000224707,0.00022391,0.000208981,0.000159821,0.000341766,0.000212072,0.000265534,0.000225728,0.00024724,9,0
0.000229416,0.000216286,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,8.85e-05,0.000224849,0.0,9,0
0.000224034,0.000207274,0.000225078,0.000225461,7.15e-05,0.000159821,0.000341766,0.000229026,0.000354045,0.000225009,0.000304295,9,0
0.000228763,0.00023431,0.000225684,0.000227235,0.0,0.000159821,0.000195295,0.000276423,8.85e-05,0.000225728,0.0,9,0
0.000223979,0.000207274,0.000225463,0.000227013,0.0,0.000319642,0.000195295,0.000256782,0.000265534,0.000220929,0.000304295,9,0
0.000227676,0.000198262,0.000225684,0.000227235,0.0,0.001438389,0.000878826,0.000276423,0.000177022,0.000225728,0.0,9,0
0.000227024,0.000252334,0.000225463,0.000227013,0.0,0.000319642,0.000195295,0.000256782,0.000354045,0.000222024,0.000304295,9,0
0.000224228,0.000225298,0.00022603,0.000226126,6.99e-05,0.000159821,0.000139496,0.000315716,8.85e-05,0.000227038,0.000304295,9,0
0.000226154,0.000252334,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000265534,0.000220892,0.000304295,9,0
0.000227821,0.000189251,0.000223922,0.000224131,0.000199403,0.000159821,0.000162746,0.000154834,0.000265534,0.000225728,0.0,9,0
0.00022196,0.00023431,0.000223419,0.000223244,0.000139793,0.000159821,0.000237144,0.000125327,8.85e-05,0.000224437,0.000304295,9,0
0.000225937,0.000153203,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,8.85e-05,0.000227038,0.000304295,9,0
0.000224118,0.000261346,0.000224863,0.000223466,0.000234953,0.000159821,0.000257434,0.000225182,0.000354045,0.000225728,0.000276632,9,0
0.000223458,0.000288382,0.000224495,0.000222136,0.000415053,0.000159821,0.000251093,0.000209442,8.85e-05,0.000222287,0.000273866,9,0
0.000224632,0.000189251,0.000225023,0.00022657,0.0,0.000159821,9.76e-05,0.000219894,0.000265534,0.00022389,0.000304295,9,0
0.000222119,0.000189251,0.000224289,0.000222579,0.000364187,0.000159821,0.000151896,0.000192291,0.000354045,0.000222414,0.000270485,9,0
0.000224523,0.000198262,0.000225794,0.000226348,7.26e-05,0.000159821,0.000162746,0.000292877,0.000354045,0.000222414,0.000253579,9,0
0.000218048,0.000270358,0.000220032,0.000216815,0.000668586,0.000159821,0.000141046,4.01e-05,8.85e-05,0.000225728,0.000270485,3,1
0.000221587,0.000216286,0.000223167,0.000222136,0.000448393,0.000159821,0.000195295,0.000131046,8.85e-05,0.000226255,0.000260824,9,0
0.000225792,0.000252334,0.000224876,0.00022524,0.000118165,0.000159821,0.000227844,0.000215324,8.85e-05,0.000220603,0.000202863,9,0
0.000225502,0.00027937,0.000224693,0.000225018,0.000335108,0.000159821,0.000195295,0.000209161,0.000442556,0.000226255,0.000304295,9,0
0.000221848,0.000225298,0.000223482,0.000223244,0.000203096,0.000159821,0.000253883,0.000133257,0.000177022,0.000225728,0.000304295,4,1
0.000222022,0.000225298,0.000225117,0.000224353,0.000154827,0.000159821,0.000209244,0.000238624,0.000177022,0.000221538,0.000304295,9,0
0.00022477,0.00023431,0.000223422,0.000221249,0.000627112,0.000159821,0.000177541,0.000154906,0.000177022,0.000225728,0.000165979,9,0
0.000225882,0.000207274,0.000225023,0.000225018,0.000210481,0.000159821,0.000292942,0.000234288,8.85e-05,0.000225728,0.000228221,9,0
0.000222675,0.000180239,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,0.000354045,0.000224246,0.000304295,9,0
0.000222022,0.000198262,0.000224619,0.000224353,0.000277872,0.000159821,0.000227844,0.000208723,8.85e-05,0.000224385,0.000253579,9,0
0.000229361,0.000198262,0.000226289,0.000227678,1.38e-06,0.000159821,0.000325491,0.000336057,0.000177022,0.000222414,0.000152148,9,0
0.000224197,0.000225298,0.000225133,0.000225018,0.000164323,0.000159821,0.000292942,0.000239335,0.000265534,0.000225728,0.000228221,9,0
0.00022224,0.000288382,0.000225684,0.000227235,0.0,0.000159821,9.76e-05,0.000276423,0.000354045,0.000222733,0.000304295,9,0
0.000225991,0.000189251,0.000224968,0.000225683,0.00013432,0.000159821,0.000292942,0.000224217,0.000442556,0.000224385,0.000152148,9,0
0.000225067,0.000171227,0.000226674,0.000228122,1.84e-06,0.000159821,0.000244118,0.000380387,0.000265534,0.000225728,0.000304295,9,0
0.000229198,0.000270358,0.000225684,0.000227235,0.0,0.000799105,0.000488237,0.000276423,0.000354045,0.000225728,0.0,9,0
0.000224414,0.000189251,0.000223041,0.000222579,0.000440902,0.000159821,0.00017902,0.000124253,0.000177022,0.000225728,0.000152148,9,0
0.000221587,0.00023431,0.000225243,0.000226792,0.0,0.000639284,0.000390589,0.000238164,8.85e-05,0.000225728,0.000304295,9,0
0.000224668,0.000252334,0.000223408,0.000222801,0.000280641,0.000159821,0.000227844,0.000133232,0.000265534,0.000225728,0.000202863,9,0
0.000222968,0.000171227,0.000224726,0.000223244,0.000198199,0.000159821,0.000101893,0.000212572,8.85e-05,0.000225728,0.000304295,9,0
0.000220283,0.000225298,0.000222601,0.000224131,0.0,0.000159821,9.76e-05,8.16e-05,0.000265534,0.000224385,0.000304295,9,0
0.000225683,0.000216286,0.000224509,0.000223466,0.000218605,0.000159821,0.000341766,0.000195892,0.000265534,0.000225728,0.000152148,9,0
0.000227676,0.000270358,0.000226344,0.0002279,0.0,0.000479463,0.000292942,0.000341662,8.85e-05,0.000225728,0.000304295,9,0
0.000224632,0.000207274,0.000225463,0.000227013,0.0,0.000479463,0.000292942,0.000256782,8.85e-05,0.000221193,0.000304295,9,0
