Competitor,Rank,Mark,WIND,Nat,Pos,Venue,Date,Results Score,Net Result,AGE,AGE_AT_EVENT,current_match_ranking,match_year
1,10382,10.15,2,1179.629411764706,7,0,18-Aug-19,1155,10.35,30,25,7.0,2019
1,1489,9.98,0.6,1179.629411764706,1,78,27-Jun-23,1213,10.04,30,29,1.0,2023
1,1489,9.98,1,1179.629411764706,1h2,64,30-Mar-23,1213,10.08,30,29,1.0,2023
1,2845,10.03,0.8,1179.629411764706,1,72,9-Apr-18,1196,10.11,30,24,1.0,2018
1,5722,10.09,2.6,1179.629411764706,1sf3,65,8-Jun-22,1161,10.35,30,28,1.0,2022
1,7017,10.11,0,1179.629411764706,3,98,9-Sep-18,1169,10.11,30,24,3.0,2018
1,1716,9.99,0.9,1179.629411764706,2,73,4-Jul-17,1210,10.08,30,23,2.0,2017
1,5722,10.09,2.7,1179.629411764706,1f1,99,22-Jul-15,1160,10.36,30,21,1.0,2015
1,2531,10.02,-0.5,1179.629411764706,1,45,30-Jun-22,1202,9.97,30,28,1.0,2022
1,830,9.94,0.4,1179.629411764706,1,1,30-May-24,1227,9.98,30,30,1.0,2024
1,148,9.84,1.2,1179.629411764706,1,73,6-Jul-21,1262,9.96,30,27,1.0,2021
1,1716,9.99,-1.2,1179.629411764706,1,100,5-May-17,1217,9.87,30,23,1.0,2017
1,7744,10.12,-0.8,1179.629411764706,1h2,53,16-Jun-19,1169,10.04,30,25,1.0,2019
1,1716,9.99,0.1,1179.629411764706,2,101,28-May-23,1210,10,30,29,2.0,2023
1,5722,10.09,-0.5,1179.629411764706,6,0,18-Aug-18,1179,10.04,30,24,6.0,2018
1,5722,10.09,-0.1,1179.629411764706,3h1,17,22-Aug-15,1176,10.08,30,21,3.0,2015
1,1716,9.99,-3,1179.629411764706,1,68,27-Mar-21,1228,9.69,30,27,1.0,2021
1,1716,9.99,1.4,1179.629411764706,2,19,1-Sep-19,1210,10.13,30,25,2.0,2019
1,7017,10.11,-0.9,1179.629411764706,2,82,13-Apr-22,1174,10.02,30,28,2.0,2022
1,1716,9.99,0.2,1179.629411764706,3,41,6-Jul-17,1210,10.01,30,23,3.0,2017
1,1716,9.99,0.2,1179.629411764706,1,68,16-Apr-21,1210,10.01,30,27,1.0,2021
2,20480,10.23,-0.5,1162.0257936507937,1h2,102,23-Jul-16,1131,10.18,29,21,1.0,2016
2,3690,10.05,1.1,1162.0257936507937,1,103,22-Jul-15,1189,10.16,29,20,1.0,2015
2,3690,10.05,-0.4,1162.0257936507937,2h2,16,20-Jul-19,1191,10.01,29,24,2.0,2019
2,3690,10.05,-1.1,1162.0257936507937,2f1,78,20-Jun-19,1195,9.94,29,24,2.0,2019
2,3690,10.05,0.5,1162.0257936507937,1,1,16-Jun-22,1189,10.1,29,27,1.0,2022
2,1101,9.96,5,1162.0257936507937,1,104,18-May-13,1190,10.46,29,18,1.0,2013
2,607,9.92,3.6,1162.0257936507937,1h2,105,31-May-21,1213,10.28,29,26,1.0,2021
2,8587,10.13,1.2,1162.0257936507937,1h2,34,7-Jul-17,1162,10.25,29,22,1.0,2017
2,7017,10.11,0.8,1162.0257936507937,1,34,7-Jul-17,1169,10.19,29,22,1.0,2017
2,7744,10.12,3.6,1162.0257936507937,1h1,106,3-May-13,1144,10.48,29,18,1.0,2013
2,519,9.91,0.2,1162.0257936507937,3,50,14-Aug-16,1238,9.93,29,21,3.0,2016
2,4132,10.06,1.9,1162.0257936507937,1h1,103,21-Jul-15,1186,10.25,29,20,1.0,2015
2,3690,10.05,1.5,1162.0257936507937,2,105,30-Apr-21,1189,10.2,29,26,2.0,2021
2,607,9.92,-0.5,1162.0257936507937,3,17,23-Aug-15,1237,9.87,29,20,3.0,2015
2,3690,10.05,2.6,1162.0257936507937,8,5,28-May-16,1174,10.31,29,21,8.0,2016
2,27452,10.27,1,1162.0257936507937,1h2,105,30-Apr-21,1115,10.37,29,26,1.0,2021
2,8587,10.13,0.4,1162.0257936507937,4,107,13-Jul-21,1162,10.17,29,26,4.0,2021
2,7744,10.12,2.2,1162.0257936507937,1h2,6,16-May-15,1152,10.34,29,20,1.0,2015
2,519,9.91,0.6,1162.0257936507937,1h5,67,31-Jul-21,1238,9.97,29,26,1.0,2021
2,1101,9.96,-0.4,1162.0257936507937,2sf1,17,23-Aug-15,1222,9.92,29,20,2.0,2015
2,7017,10.11,0.3,1162.0257936507937,2f3,14,3-Apr-15,1169,10.14,29,20,2.0,2015
2,607,9.92,0.2,1162.0257936507937,2sf2,50,14-Aug-16,1234,9.94,29,21,2.0,2016
2,7017,10.11,-0.1,1162.0257936507937,1f1,108,25-May-19,1169,10.1,29,24,1.0,2019
2,8587,10.13,-0.8,1162.0257936507937,2h2,30,27-Sep-19,1166,10.05,29,24,2.0,2019
2,4132,10.06,-0.1,1162.0257936507937,1,70,14-Sep-21,1186,10.05,29,26,1.0,2021
2,968,9.95,1.5,1162.0257936507937,1,3,3-Jul-15,1224,10.1,29,20,1.0,2015
2,7017,10.11,0.9,1162.0257936507937,1f1,105,27-Apr-24,1169,10.2,29,29,1.0,2024
2,1101,9.96,2.4,1162.0257936507937,4,5,27-May-17,1206,10.2,29,22,4.0,2017
2,8587,10.13,2,1162.0257936507937,5,0,18-Aug-19,1162,10.33,29,24,5.0,2019
2,7744,10.12,0.5,1162.0257936507937,2h6,5,15-Jul-22,1165,10.17,29,27,2.0,2022
2,17420,10.21,-0.2,1162.0257936507937,9,5,28-May-22,1136,10.19,29,27,9.0,2022
2,22081,10.24,-0.2,1162.0257936507937,4,0,21-May-22,1126,10.22,29,27,4.0,2022
2,279,9.87,4,1162.0257936507937,1f1,36,18-Apr-15,1228,10.27,29,20,1.0,2015
2,10382,10.15,1.9,1162.0257936507937,4,38,28-Apr-18,1155,10.34,29,23,4.0,2018
2,1489,9.98,-0.1,1162.0257936507937,2sf1,67,1-Aug-21,1213,9.97,29,26,2.0,2021
2,1489,9.98,1.1,1162.0257936507937,1sf1,42,26-Jul-19,1213,10.09,29,24,1.0,2019
2,29380,10.28,1.9,1162.0257936507937,2h1,109,23-Aug-13,1112,10.47,29,18,2.0,2013
2,1489,9.98,1.7,1162.0257936507937,2sf1,2,10-Jun-15,1213,10.15,29,20,2.0,2015
2,10382,10.15,0.9,1162.0257936507937,2,110,17-May-14,1155,10.24,29,19,2.0,2014
2,14702,10.19,-0.8,1162.0257936507937,2,54,19-May-24,1146,10.11,29,29,2.0,2024
2,23770,10.25,-0.5,1162.0257936507937,8,47,12-May-18,1125,10.2,29,23,8.0,2018
2,17420,10.21,-1.2,1162.0257936507937,5,100,5-May-17,1142,10.09,29,22,5.0,2017
2,1277,9.97,1.9,1162.0257936507937,1h2,27,24-Jul-20,1217,10.16,29,25,1.0,2020
2,1277,9.97,2.3,1162.0257936507937,2f1,27,24-Jul-20,1204,10.2,29,25,2.0,2020
2,1277,9.97,1.4,1162.0257936507937,1,19,1-Sep-19,1217,10.11,29,24,1.0,2019
2,17420,10.21,0.1,1162.0257936507937,5sf2,5,16-Jul-22,1135,10.22,29,27,5.0,2022
2,17420,10.21,-0.3,1162.0257936507937,8,21,8-Sep-22,1136,10.18,29,27,8.0,2022
2,11386,10.16,-0.1,1162.0257936507937,5h1,111,4-Aug-23,1152,10.15,29,28,5.0,2023
2,23770,10.25,1.2,1162.0257936507937,1,112,29-Jun-13,1122,10.37,29,18,1.0,2013
2,12446,10.17,-0.4,1162.0257936507937,1,113,28-Jun-17,1150,10.13,29,22,1.0,2017
2,10382,10.15,1.6,1162.0257936507937,2h5,13,4-Jul-20,1155,10.31,29,25,2.0,2020
2,25590,10.26,0.7,1162.0257936507937,1h2,110,16-May-14,1118,10.33,29,19,1.0,2014
2,1716,9.99,1.4,1162.0257936507937,2f1,114,17-Apr-21,1210,10.13,29,26,2.0,2021
2,5722,10.09,0.2,1162.0257936507937,2,115,21-May-19,1176,10.11,29,24,2.0,2019
2,1716,9.99,0.5,1162.0257936507937,5,16,20-Jul-19,1210,10.04,29,24,5.0,2019
2,1716,9.99,-0.1,1162.0257936507937,1,3,9-Jul-16,1210,9.98,29,21,1.0,2016
2,1716,9.99,3.3,1162.0257936507937,1f1,14,1-Apr-16,1191,10.32,29,21,1.0,2016
2,1716,9.99,0.3,1162.0257936507937,2h5,17,22-Aug-15,1210,10.02,29,20,2.0,2015
2,5722,10.09,2.7,1162.0257936507937,2h5,8,28-May-15,1160,10.36,29,20,2.0,2015
2,11386,10.16,3.8,1162.0257936507937,1h1,104,17-May-13,1130,10.54,29,18,1.0,2013
2,16027,10.2,0.3,1162.0257936507937,3,39,14-May-16,1138,10.23,29,21,3.0,2016
2,2845,10.03,4,1162.0257936507937,1,116,19-Apr-14,1172,10.43,29,19,1.0,2014
2,16027,10.2,0.1,1162.0257936507937,3,34,6-Jul-18,1138,10.21,29,23,3.0,2018
2,2845,10.03,3.1,1162.0257936507937,3qf3,8,29-May-15,1178,10.34,29,20,3.0,2015
2,16027,10.2,-0.3,1162.0257936507937,1,23,28-Jun-24,1139,10.17,29,29,1.0,2024
2,2845,10.03,0.1,1162.0257936507937,2,42,26-Jul-19,1196,10.04,29,24,2.0,2019
2,5146,10.08,5.3,1162.0257936507937,1,106,4-May-13,1148,10.61,29,18,1.0,2013
2,10382,10.15,1.4,1162.0257936507937,2h2,117,18-Jun-24,1155,10.29,29,29,2.0,2024
2,2531,10.02,-0.3,1162.0257936507937,1,102,23-Jul-16,1200,9.99,29,21,1.0,2016
2,381,9.89,0.1,1162.0257936507937,3,67,1-Aug-21,1245,9.9,29,26,3.0,2021
2,381,9.89,-0.4,1162.0257936507937,2,21,9-Sep-21,1247,9.85,29,26,2.0,2021
2,17420,10.21,1.6,1162.0257936507937,5f1,114,15-Apr-23,1135,10.37,29,28,5.0,2023
2,17420,10.21,0.6,1162.0257936507937,3,78,27-Jun-23,1135,10.27,29,28,3.0,2023
2,2237,10.01,0.2,1162.0257936507937,1,1,15-Jun-17,1203,10.03,29,22,1.0,2017
2,6354,10.1,0.2,1162.0257936507937,2f1,39,17-May-17,1172,10.12,29,22,2.0,2017
2,12446,10.17,0.6,1162.0257936507937,2f1,13,4-Jul-20,1148,10.23,29,25,2.0,2020
2,17,9.75,2.7,1162.0257936507937,1,2,12-Jun-15,1278,10.02,29,20,1.0,2015
2,13,9.74,2.9,1162.0257936507937,1,5,21-Aug-21,1281,10.03,29,26,1.0,2021
2,4606,10.07,0.8,1162.0257936507937,3,49,7-Jul-24,1182,10.15,29,29,3.0,2024
2,4606,10.07,2.1,1162.0257936507937,2f1,105,30-Apr-22,1170,10.28,29,27,2.0,2022
2,3236,10.04,-0.5,1162.0257936507937,1h4,50,13-Aug-16,1196,9.99,29,21,1.0,2016
2,439,9.9,0.6,1162.0257936507937,3,30,28-Sep-19,1241,9.96,29,24,3.0,2019
2,4606,10.07,-0.1,1162.0257936507937,1sf2,30,28-Sep-19,1182,10.06,29,24,1.0,2019
2,6354,10.1,0,1162.0257936507937,1,78,28-May-24,1172,10.1,29,29,1.0,2024
2,9471,10.14,0.7,1162.0257936507937,3h1,0,18-Aug-19,1159,10.21,29,24,3.0,2019
2,6354,10.1,0.9,1162.0257936507937,1h1,23,28-Jun-24,1172,10.19,29,29,1.0,2024
2,4606,10.07,0.6,1162.0257936507937,1,1,9-Jun-16,1182,10.13,29,21,1.0,2016
2,4606,10.07,0.6,1162.0257936507937,1h2,3,3-Jul-15,1182,10.13,29,20,1.0,2015
2,4,9.69,4.8,1162.0257936507937,1,45,18-Jun-17,1288,10.17,29,22,1.0,2017
2,13525,10.18,-0.1,1162.0257936507937,5,70,4-Sep-23,1145,10.17,29,28,5.0,2023
2,3236,10.04,2.4,1162.0257936507937,2f1,36,16-Apr-16,1179,10.28,29,21,2.0,2016
2,11386,10.16,4.4,1162.0257936507937,7f1,26,21-May-23,1126,10.6,29,28,7.0,2023
2,3236,10.04,0.4,1162.0257936507937,1,6,3-May-15,1193,10.08,29,20,1.0,2015
2,12446,10.17,1.4,1162.0257936507937,3f1,78,19-May-21,1148,10.31,29,26,3.0,2021
2,17420,10.21,-0.2,1162.0257936507937,3h1,28,28-Jul-23,1136,10.19,29,28,3.0,2023
2,1277,9.97,0.6,1162.0257936507937,1,6,17-May-15,1217,10.03,29,20,1.0,2015
2,1277,9.97,2.2,1162.0257936507937,1sf2,103,22-Jul-15,1204,10.19,29,20,1.0,2015
2,5146,10.08,0.3,1162.0257936507937,1h3,3,9-Jul-16,1179,10.11,29,21,1.0,2016
2,1954,10.0,0.3,1162.0257936507937,4,66,9-Jul-21,1206,10.03,29,26,4.0,2021
2,1954,10.0,1.5,1162.0257936507937,3,117,18-Jun-24,1206,10.15,29,29,3.0,2024
3,20480,10.23,0.7,1147.5904761904762,1h1,118,29-May-19,1128,10.3,27,22,1.0,2019
3,14702,10.19,1.8,1147.5904761904762,1,119,27-Jun-21,1142,10.37,27,24,1.0,2021
3,2531,10.02,0.6,1147.5904761904762,2h3,5,15-Jul-22,1199,10.08,27,25,2.0,2022
3,14702,10.19,-0.5,1147.5904761904762,2,10,15-Sep-20,1145,10.14,27,23,2.0,2020
3,20480,10.23,3.2,1147.5904761904762,h5,120,26-Jul-19,1109,10.55,27,22,5.0,2019
3,12446,10.17,-0.3,1147.5904761904762,5h1,16,20-Jul-19,1149,10.14,27,22,5.0,2019
3,13525,10.18,-0.1,1147.5904761904762,2,89,30-Aug-22,1145,10.17,27,25,2.0,2022
3,13525,10.18,0.2,1147.5904761904762,2h1,119,28-Aug-22,1145,10.2,27,25,2.0,2022
3,12446,10.17,0.7,1147.5904761904762,3,91,28-Aug-21,1148,10.24,27,24,3.0,2021
3,20480,10.23,0,1147.5904761904762,5,98,9-Sep-18,1128,10.23,27,21,5.0,2018
3,2531,10.02,4.1,1147.5904761904762,1sf1,121,6-Jul-18,1175,10.43,27,21,1.0,2018
3,20480,10.23,1.1,1147.5904761904762,2,122,27-May-18,1128,10.34,27,21,2.0,2018
3,2237,10.01,0.1,1147.5904761904762,1,123,3-Jun-19,1203,10.02,27,22,1.0,2019
3,14702,10.19,0.2,1147.5904761904762,1,124,15-May-22,1142,10.21,27,25,1.0,2022
3,14702,10.19,2.4,1147.5904761904762,2,125,28-May-22,1128,10.43,27,25,2.0,2022
3,13525,10.18,0.9,1147.5904761904762,6sf3,67,1-Aug-21,1145,10.27,27,24,6.0,2021
3,13525,10.18,0.2,1147.5904761904762,4,115,21-May-19,1145,10.2,27,22,4.0,2019
3,13525,10.18,1.1,1147.5904761904762,2h1,122,27-May-18,1145,10.29,27,21,2.0,2018
3,14702,10.19,-0.7,1147.5904761904762,4,119,28-Aug-22,1146,10.12,27,25,4.0,2022
3,12446,10.17,1.4,1147.5904761904762,2,73,2-Jul-18,1148,10.31,27,21,2.0,2018
3,2237,10.01,6.1,1147.5904761904762,1h1,126,19-May-21,1167,10.62,27,24,1.0,2021
3,14702,10.19,1.6,1147.5904761904762,1h1,127,28-May-23,1142,10.35,27,26,1.0,2023
3,14702,10.19,1,1147.5904761904762,2,128,24-Jun-17,1142,10.29,27,20,2.0,2017
3,830,9.94,-0.2,1147.5904761904762,1,129,16-Jun-18,1228,9.92,27,21,1.0,2018
3,3690,10.05,6,1147.5904761904762,1,126,19-May-21,1153,10.65,27,24,1.0,2021
3,7744,10.12,-0.3,1147.5904761904762,3,81,9-Jul-19,1166,10.09,27,22,3.0,2019
3,29380,10.28,-2.5,1147.5904761904762,1,90,15-Jun-22,1127,10.03,27,25,1.0,2022
3,17420,10.21,0,1147.5904761904762,3h1,130,24-May-24,1135,10.21,27,27,3.0,2024
3,31544,10.29,-0.8,1147.5904761904762,1,131,3-Jun-17,1112,10.21,27,20,1.0,2017
3,27452,10.27,1.4,1147.5904761904762,4,132,13-May-21,1115,10.41,27,24,4.0,2021
3,8587,10.13,0.6,1147.5904761904762,1,133,16-Jul-19,1162,10.19,27,22,1.0,2019
3,3236,10.04,-0.2,1147.5904761904762,1h1,129,16-Jun-18,1194,10.02,27,21,1.0,2018
3,3236,10.04,1.6,1147.5904761904762,,121,7-Jul-18,1193,10.2,27,21,,2018
3,3236,10.04,0.3,1147.5904761904762,2,69,17-Sep-20,1193,10.07,27,23,2.0,2020
3,17420,10.21,0.6,1147.5904761904762,8,66,21-Jul-23,1135,10.27,27,26,8.0,2023
3,9471,10.14,-0.2,1147.5904761904762,1f1,134,21-Jun-24,1160,10.12,27,27,1.0,2024
3,9471,10.14,0.2,1147.5904761904762,2,135,22-May-22,1159,10.16,27,25,2.0,2022
3,29380,10.28,1.6,1147.5904761904762,2,136,5-Jul-17,1112,10.44,27,20,2.0,2017
3,9471,10.14,-0.3,1147.5904761904762,3h4,30,27-Sep-19,1160,10.11,27,22,3.0,2019
3,9471,10.14,1.3,1147.5904761904762,1h1,121,6-Jul-18,1159,10.27,27,21,1.0,2018
3,29380,10.28,0.5,1147.5904761904762,2f1,118,29-May-19,1112,10.33,27,22,2.0,2019
3,1101,9.96,1.4,1147.5904761904762,1f1,137,10-Jun-23,1220,10.1,27,26,1.0,2023
3,8587,10.13,1.5,1147.5904761904762,3,138,18-Jun-24,1162,10.28,27,27,3.0,2024
3,27452,10.27,-2.6,1147.5904761904762,1h1,90,15-Jun-22,1130,10.01,27,25,1.0,2022
3,9471,10.14,0.1,1147.5904761904762,2sf2,139,31-Jul-23,1159,10.15,27,26,2.0,2023
3,18909,10.22,3.5,1147.5904761904762,1f3,140,22-Apr-17,1111,10.57,27,20,1.0,2017
3,18909,10.22,1.6,1147.5904761904762,1h4,128,24-Jun-17,1132,10.38,27,20,1.0,2017
3,18909,10.22,-0.4,1147.5904761904762,1h3,141,23-Jul-17,1134,10.18,27,20,1.0,2017
3,11386,10.16,0.3,1147.5904761904762,6sf1,5,16-Jul-22,1152,10.19,27,25,6.0,2022
3,27452,10.27,-0.6,1147.5904761904762,2sf1,101,26-Aug-19,1118,10.21,27,22,2.0,2019
3,11386,10.16,-0.9,1147.5904761904762,1h2,123,3-Jun-19,1157,10.07,27,22,1.0,2019
3,31544,10.29,0.3,1147.5904761904762,6,19,4-Sep-22,1108,10.32,27,25,6.0,2022
3,2845,10.03,2.7,1147.5904761904762,3,132,24-May-23,1180,10.3,27,26,3.0,2023
3,10382,10.15,-0.4,1147.5904761904762,2h6,67,31-Jul-21,1157,10.11,27,24,2.0,2021
3,10382,10.15,1.7,1147.5904761904762,1h1,132,13-May-21,1155,10.32,27,24,1.0,2021
3,10382,10.15,1,1147.5904761904762,2,142,2-Sep-18,1155,10.25,27,21,2.0,2018
3,8587,10.13,2.5,1147.5904761904762,1h4,65,8-Jun-22,1147,10.38,27,25,1.0,2022
3,10382,10.15,0.8,1147.5904761904762,7,91,30-Jun-18,1155,10.23,27,21,7.0,2018
3,3690,10.05,0.6,1147.5904761904762,1,49,9-Jun-19,1189,10.11,27,22,1.0,2019
3,31544,10.29,-0.3,1147.5904761904762,4h2,0,18-Aug-19,1109,10.26,27,22,4.0,2019
3,29380,10.28,0.8,1147.5904761904762,2h2,123,5-Jun-23,1112,10.36,27,26,2.0,2023
3,17420,10.21,-0.3,1147.5904761904762,2,90,3-Sep-20,1136,10.18,27,23,2.0,2020
3,1277,9.97,1.6,1147.5904761904762,2,101,27-Aug-19,1217,10.13,27,22,2.0,2019
3,17420,10.21,2.1,1147.5904761904762,2,127,28-May-23,1123,10.42,27,26,2.0,2023
3,27452,10.27,-2.2,1147.5904761904762,1h2,90,3-Sep-20,1128,10.05,27,23,1.0,2020
3,18909,10.22,-0.4,1147.5904761904762,8,101,13-Jul-18,1134,10.18,27,21,8.0,2018
3,18909,10.22,2.9,1147.5904761904762,2,124,13-May-18,1115,10.51,27,21,2.0,2018
3,7744,10.12,-0.1,1147.5904761904762,6,143,30-Jun-19,1165,10.11,27,22,6.0,2019
3,20480,10.23,0.8,1147.5904761904762,8,144,31-May-23,1128,10.31,27,26,8.0,2023
3,33876,10.3,-0.4,1147.5904761904762,2h1,145,16-Jun-24,1107,10.26,27,27,2.0,2024
3,25590,10.26,1.2,1147.5904761904762,1h2,136,5-Jul-17,1118,10.38,27,20,1.0,2017
3,25590,10.26,1.2,1147.5904761904762,7f1,137,22-Jun-24,1118,10.38,27,27,7.0,2024
3,22081,10.24,-0.5,1147.5904761904762,1h4,139,31-Jul-23,1128,10.19,27,26,1.0,2023
3,22081,10.24,0.9,1147.5904761904762,3,139,1-Aug-23,1125,10.33,27,26,3.0,2023
3,25590,10.26,0.3,1147.5904761904762,1h1,124,15-May-22,1118,10.29,27,25,1.0,2022
3,6354,10.1,0.7,1147.5904761904762,2h1,123,3-Jun-24,1172,10.17,27,27,2.0,2024
3,6354,10.1,1.3,1147.5904761904762,2h1,137,10-Jun-23,1172,10.23,27,26,2.0,2023
3,6354,10.1,0.3,1147.5904761904762,2,132,18-May-22,1172,10.13,27,25,2.0,2022
3,704,9.93,1.9,1147.5904761904762,1,129,24-Jul-19,1231,10.12,27,22,1.0,2019
3,4606,10.07,2.4,1147.5904761904762,2h2,132,24-May-23,1168,10.31,27,26,2.0,2023
3,4132,10.06,0.6,1147.5904761904762,1,144,2-Jun-22,1186,10.12,27,25,1.0,2022
3,4132,10.06,0.2,1147.5904761904762,1f1,134,18-Jun-22,1186,10.08,27,25,1.0,2022
3,5146,10.08,0.2,1147.5904761904762,4,41,5-Jul-19,1179,10.1,27,22,4.0,2019
3,5146,10.08,0.1,1147.5904761904762,1h1,129,24-Jul-19,1179,10.09,27,22,1.0,2019
3,7017,10.11,0.2,1147.5904761904762,1,144,1-Jun-21,1169,10.13,27,24,1.0,2021
3,5722,10.09,0.5,1147.5904761904762,4f1,40,20-Jul-23,1176,10.14,27,26,4.0,2023
3,7017,10.11,1.5,1147.5904761904762,3h1,144,31-May-23,1169,10.26,27,26,3.0,2023
3,6354,10.1,0.4,1147.5904761904762,1,19,13-Sep-20,1172,10.14,27,23,1.0,2020
3,22081,10.24,0.5,1147.5904761904762,1f2,40,20-Jul-23,1125,10.29,27,26,1.0,2023
3,5722,10.09,1.3,1147.5904761904762,1h2,132,18-May-22,1176,10.22,27,25,1.0,2022
3,20480,10.23,0.6,1147.5904761904762,2h6,137,22-Jun-24,1128,10.29,27,27,2.0,2024
3,22081,10.24,0.7,1147.5904761904762,4,146,23-Aug-18,1125,10.31,27,21,4.0,2018
3,20480,10.23,-0.2,1147.5904761904762,1f1,145,16-Jun-24,1129,10.21,27,27,1.0,2024
3,33876,10.3,-0.3,1147.5904761904762,3h4,101,26-Aug-19,1106,10.27,27,22,3.0,2019
3,22081,10.24,-1,1147.5904761904762,1h2,81,9-Jul-19,1131,10.14,27,22,1.0,2019
3,23770,10.25,0.5,1147.5904761904762,9,16,20-Jul-19,1122,10.3,27,22,9.0,2019
3,33876,10.3,0,1147.5904761904762,5,19,12-Sep-21,1105,10.3,27,24,5.0,2021
3,23770,10.25,0.2,1147.5904761904762,3,75,20-Jun-21,1122,10.27,27,24,3.0,2021
3,33876,10.3,1.1,1147.5904761904762,5sf2,65,8-Jun-22,1105,10.41,27,25,5.0,2022
3,23770,10.25,0.3,1147.5904761904762,7,66,12-Jul-19,1122,10.28,27,22,7.0,2019
3,20480,10.23,-1.2,1147.5904761904762,2,61,18-Jun-23,1135,10.11,27,26,2.0,2023
3,22081,10.24,0.1,1147.5904761904762,1,75,5-Jun-22,1125,10.25,27,25,1.0,2022
3,22081,10.24,-1.2,1147.5904761904762,2f1,147,15-Jul-17,1132,10.12,27,20,2.0,2017
3,20480,10.23,-0.1,1147.5904761904762,1h1,138,18-Jun-24,1128,10.22,27,27,1.0,2024
3,5146,10.08,0,1147.5904761904762,1,61,27-Jun-18,1179,10.08,27,21,1.0,2018
4,37,9.77,1.6,1169.7773359840953,1,148,14-Jun-05,1287,9.93,41,22,1.0,2005
4,319,9.88,1.1,1169.7773359840953,3,85,29-Jun-12,1248,9.99,41,29,3.0,2012
4,1489,9.98,1,1169.7773359840953,1h1,85,25-Jun-15,1213,10.08,41,32,1.0,2015
4,1489,9.98,-1.6,1169.7773359840953,1,66,18-Sep-04,1222,9.82,41,21,1.0,2004
4,381,9.89,0.9,1169.7773359840953,1,149,9-Sep-06,1245,9.98,41,23,1.0,2006
4,381,9.89,1.1,1169.7773359840953,1f1,150,17-Sep-08,1245,10,41,25,1.0,2008
4,6354,10.1,0.3,1169.7773359840953,1f2,69,11-Jul-03,1172,10.13,41,20,1.0,2003
4,3236,10.04,0,1169.7773359840953,1h5,16,4-Aug-12,1193,10.04,41,29,1.0,2012
4,2237,10.01,1.5,1169.7773359840953,1,10,6-Sep-16,1203,10.16,41,33,1.0,2016
4,6354,10.1,0.9,1169.7773359840953,1h,81,25-Jun-03,1172,10.19,41,20,1.0,2003
4,3236,10.04,-0.2,1169.7773359840953,1f1,151,21-Feb-08,1194,10.02,41,25,1.0,2008
4,1489,9.98,-0.9,1169.7773359840953,1,152,2-Jun-06,1218,9.89,41,23,1.0,2006
4,10382,10.15,0.4,1169.7773359840953,2,153,19-Jul-14,1155,10.19,41,31,2.0,2014
4,319,9.88,0.4,1169.7773359840953,2,69,10-Jul-09,1248,9.92,41,26,2.0,2009
4,1489,9.98,1,1169.7773359840953,4f1,85,11-Jun-16,1213,10.08,41,33,4.0,2016
4,319,9.88,0,1169.7773359840953,2,21,28-Aug-09,1248,9.88,41,26,2.0,2009
4,17420,10.21,NWI,1169.7773359840953,3,154,14-Jul-02,1105,#VALUE!,41,19,3.0,2002
4,33876,10.3,-0.8,1169.7773359840953,3f3,81,15-Jul-14,1109,10.22,41,31,3.0,2014
4,33876,10.3,-2.4,1169.7773359840953,1sf2,85,27-Jun-04,1119,10.06,41,21,1.0,2004
4,1489,9.98,1.9,1169.7773359840953,1h2,148,14-Jun-05,1213,10.17,41,22,1.0,2005
4,6354,10.1,1.1,1169.7773359840953,1,155,29-Apr-06,1172,10.21,41,23,1.0,2006
4,3236,10.04,0.1,1169.7773359840953,1,85,25-Jun-05,1193,10.05,41,22,1.0,2005
4,319,9.88,0.4,1169.7773359840953,2,100,11-May-12,1248,9.92,41,29,2.0,2012
4,1489,9.98,0.4,1169.7773359840953,2h2,69,10-Jul-09,1213,10.02,41,26,2.0,2009
4,3236,10.04,1,1169.7773359840953,1,85,23-Jun-07,1193,10.14,41,24,1.0,2007
4,3236,10.04,-0.3,1169.7773359840953,1f1,156,7-Aug-07,1194,10.01,41,24,1.0,2007
4,319,9.88,0.4,1169.7773359840953,1f1,156,22-Jul-08,1248,9.92,41,25,1.0,2008
4,23770,10.25,1.3,1169.7773359840953,2f1,157,13-Jul-19,1122,10.38,41,36,2.0,2019
4,319,9.88,1.2,1169.7773359840953,1h2,78,27-May-10,1248,10,41,27,1.0,2010
4,1489,9.98,2.6,1169.7773359840953,3f1,156,31-Jul-09,1198,10.24,41,26,3.0,2009
4,439,9.9,-0.2,1169.7773359840953,2,158,12-Sep-09,1242,9.88,41,26,2.0,2009
4,1277,9.97,-0.4,1169.7773359840953,2sf3,17,23-Aug-15,1219,9.93,41,32,2.0,2015
4,519,9.91,-0.1,1169.7773359840953,1,85,27-Jun-04,1238,9.9,41,21,1.0,2004
4,519,9.91,-0.3,1169.7773359840953,1,159,30-Jul-04,1239,9.88,41,21,1.0,2004
4,18909,10.22,1.4,1169.7773359840953,3,142,1-Sep-02,1132,10.36,41,19,3.0,2002
4,519,9.91,-0.6,1169.7773359840953,1,159,28-Jul-06,1241,9.85,41,23,1.0,2006
4,3690,10.05,0.9,1169.7773359840953,1h9,86,24-Aug-03,1189,10.14,41,20,1.0,2003
4,519,9.91,0.3,1169.7773359840953,1sf2,17,16-Aug-08,1238,9.94,41,25,1.0,2008
4,4606,10.07,-0.7,1169.7773359840953,2f1,10,2-Sep-14,1186,10,41,31,2.0,2014
